Date,Debt,Percentage,Debt_per_capita
2001-03-21,372830.0,56.39,9.168 
2001-03-22,372830.0,56.39,9.168 
2001-03-23,372830.0,56.39,9.168 
2001-03-26,372830.0,56.39,9.168 
2001-03-27,372830.0,56.39,9.168 
2001-03-28,372830.0,56.39,9.168 
2001-03-29,372830.0,56.39,9.168 
2001-03-30,372830.0,56.39,9.168 
2001-04-02,372356.0,56.32,9157 
2001-04-03,372356.0,56.32,9157 
2001-04-04,372356.0,56.32,9157 
2001-04-05,372356.0,56.32,9157 
2001-04-06,372356.0,56.32,9157 
2001-04-09,372356.0,56.32,9157 
2001-04-10,372356.0,56.32,9157 
2001-04-11,372356.0,56.32,9157 
2001-04-12,372356.0,56.32,9157 
2001-04-17,372356.0,56.32,9157 
2001-04-18,372356.0,56.32,9157 
2001-04-19,372356.0,56.32,9157 
2001-04-20,372356.0,56.32,9157 
2001-04-23,372356.0,56.32,9157 
2001-04-24,372356.0,56.32,9157 
2001-04-25,372356.0,56.32,9157 
2001-04-26,372356.0,56.32,9157 
2001-04-27,372356.0,56.32,9157 
2001-04-30,372356.0,56.32,9157 
2001-05-02,374287.0,56.61,9204 
2001-05-03,374287.0,56.61,9204 
2001-05-04,374287.0,56.61,9204 
2001-05-07,374287.0,56.61,9204 
2001-05-08,374287.0,56.61,9204 
2001-05-09,374287.0,56.61,9204 
2001-05-10,374287.0,56.61,9204 
2001-05-11,374287.0,56.61,9204 
2001-05-14,374287.0,56.61,9204 
2001-05-15,374287.0,56.61,9204 
2001-05-16,374287.0,56.61,9204 
2001-05-17,374287.0,56.61,9204 
2001-05-18,374287.0,56.61,9204 
2001-05-21,374287.0,56.61,9204 
2001-05-22,374287.0,56.61,9204 
2001-05-23,374287.0,56.61,9204 
2001-05-24,374287.0,56.61,9204 
2001-05-25,374287.0,56.61,9204 
2001-05-28,374287.0,56.61,9204 
2001-05-29,374287.0,56.61,9204 
2001-05-30,374287.0,56.61,9204 
2001-05-31,374287.0,56.61,9204 
2001-06-01,377138.0,55.93,9251 
2001-06-04,377138.0,55.93,9251 
2001-06-05,377138.0,55.93,9251 
2001-06-06,377138.0,55.93,9251 
2001-06-07,377138.0,55.93,9251 
2001-06-08,377138.0,55.93,9251 
2001-06-11,377138.0,55.93,9251 
2001-06-12,377138.0,55.93,9251 
2001-06-13,377138.0,55.93,9251 
2001-06-14,377138.0,55.93,9251 
2001-06-15,377138.0,55.93,9251 
2001-06-18,377138.0,55.93,9251 
2001-06-19,377138.0,55.93,9251 
2001-06-20,377138.0,55.93,9251 
2001-06-21,377138.0,55.93,9251 
2001-06-22,377138.0,55.93,9251 
2001-06-25,377138.0,55.93,9251 
2001-06-26,377138.0,55.93,9251 
2001-06-27,377138.0,55.93,9251 
2001-06-28,377138.0,55.93,9251 
2001-06-29,377138.0,55.93,9251 
2001-07-02,379194.0,56.24,9302 
2001-07-03,379194.0,56.24,9302 
2001-07-04,379194.0,56.24,9302 
2001-07-05,379194.0,56.24,9302 
2001-07-06,379194.0,56.24,9302 
2001-07-09,379194.0,56.24,9302 
2001-07-10,379194.0,56.24,9302 
2001-07-11,379194.0,56.24,9302 
2001-07-12,379194.0,56.24,9302 
2001-07-13,379194.0,56.24,9302 
2001-07-16,379194.0,56.24,9302 
2001-07-17,379194.0,56.24,9302 
2001-07-18,379194.0,56.24,9302 
2001-07-19,379194.0,56.24,9302 
2001-07-20,379194.0,56.24,9302 
2001-07-23,379194.0,56.24,9302 
2001-07-24,379194.0,56.24,9302 
2001-07-25,379194.0,56.24,9302 
2001-07-26,379194.0,56.24,9302 
2001-07-27,379194.0,56.24,9302 
2001-07-30,379194.0,56.24,9302 
2001-07-31,379194.0,56.24,9302 
2001-08-01,377142.0,55.94,9251 
2001-08-02,377142.0,55.94,9251 
2001-08-03,377142.0,55.94,9251 
2001-08-06,377142.0,55.94,9251 
2001-08-07,377142.0,55.94,9251 
2001-08-08,377142.0,55.94,9251 
2001-08-09,377142.0,55.94,9251 
2001-08-10,377142.0,55.94,9251 
2001-08-13,377142.0,55.94,9251 
2001-08-14,377142.0,55.94,9251 
2001-08-16,377142.0,55.94,9251 
2001-08-17,377142.0,55.94,9251 
2001-08-20,377142.0,55.94,9251 
2001-08-21,377142.0,55.94,9251 
2001-08-22,377142.0,55.94,9251 
2001-08-23,377142.0,55.94,9251 
2001-08-24,377142.0,55.94,9251 
2001-08-27,377142.0,55.94,9251 
2001-08-28,377142.0,55.94,9251 
2001-08-29,377142.0,55.94,9251 
2001-08-30,377142.0,55.94,9251 
2001-08-31,377142.0,55.94,9251 
2001-09-03,378281.0,54.99,9279 
2001-09-04,378281.0,54.99,9279 
2001-09-05,378281.0,54.99,9279 
2001-09-06,378281.0,54.99,9279 
2001-09-07,378281.0,54.99,9279 
2001-09-10,378281.0,54.99,9279 
2001-09-12,378281.0,54.99,9279 
2001-09-13,378281.0,54.99,9279 
2001-09-14,378281.0,54.99,9279 
2001-09-17,378281.0,54.99,9279 
2001-09-18,378281.0,54.99,9279 
2001-09-19,378281.0,54.99,9279 
2001-09-20,378281.0,54.99,9279 
2001-09-21,378281.0,54.99,9279 
2001-09-24,378281.0,54.99,9279 
2001-09-25,378281.0,54.99,9279 
2001-09-26,378281.0,54.99,9279 
2001-09-27,378281.0,54.99,9279 
2001-09-28,378281.0,54.99,9279 
2001-10-01,378223.0,54.98,9278 
2001-10-02,378223.0,54.98,9278 
2001-10-03,378223.0,54.98,9278 
2001-10-04,378223.0,54.98,9278 
2001-10-05,378223.0,54.98,9278 
2001-10-08,378223.0,54.98,9278 
2001-10-09,378223.0,54.98,9278 
2001-10-10,378223.0,54.98,9278 
2001-10-11,378223.0,54.98,9278 
2001-10-15,378223.0,54.98,9278 
2001-10-16,378223.0,54.98,9278 
2001-10-17,378223.0,54.98,9278 
2001-10-18,378223.0,54.98,9278 
2001-10-19,378223.0,54.98,9278 
2001-10-22,378223.0,54.98,9278 
2001-10-23,378223.0,54.98,9278 
2001-10-24,378223.0,54.98,9278 
2001-10-25,378223.0,54.98,9278 
2001-10-26,378223.0,54.98,9278 
2001-10-29,378223.0,54.98,9278 
2001-10-30,378223.0,54.98,9278 
2001-10-31,378223.0,54.98,9278 
2001-11-01,377539.0,54.88,9261 
2001-11-02,377539.0,54.88,9261 
2001-11-05,377539.0,54.88,9261 
2001-11-06,377539.0,54.88,9261 
2001-11-07,377539.0,54.88,9261 
2001-11-08,377539.0,54.88,9261 
2001-11-09,377539.0,54.88,9261 
2001-11-12,377539.0,54.88,9261 
2001-11-13,377539.0,54.88,9261 
2001-11-14,377539.0,54.88,9261 
2001-11-15,377539.0,54.88,9261 
2001-11-16,377539.0,54.88,9261 
2001-11-19,377539.0,54.88,9261 
2001-11-20,377539.0,54.88,9261 
2001-11-21,377539.0,54.88,9261 
2001-11-22,377539.0,54.88,9261 
2001-11-23,377539.0,54.88,9261 
2001-11-26,377539.0,54.88,9261 
2001-11-27,377539.0,54.88,9261 
2001-11-28,377539.0,54.88,9261 
2001-11-29,377539.0,54.88,9261 
2001-11-30,377539.0,54.88,9261 
2001-12-03,378883.0,54.05,9233 
2001-12-04,378883.0,54.05,9233 
2001-12-05,378883.0,54.05,9233 
2001-12-07,378883.0,54.05,9233 
2001-12-10,378883.0,54.05,9233 
2001-12-11,378883.0,54.05,9233 
2001-12-12,378883.0,54.05,9233 
2001-12-13,378883.0,54.05,9233 
2001-12-14,378883.0,54.05,9233 
2001-12-17,378883.0,54.05,9233 
2001-12-18,378883.0,54.05,9233 
2001-12-19,378883.0,54.05,9233 
2001-12-20,378883.0,54.05,9233 
2001-12-21,378883.0,54.05,9233 
2001-12-27,378883.0,54.05,9233 
2001-12-28,378883.0,54.05,9233 
2002-01-02,379018.0,54.07,9236 
2002-01-03,379018.0,54.07,9236 
2002-01-04,379018.0,54.07,9236 
2002-01-07,379018.0,54.07,9236 
2002-01-08,379018.0,54.07,9236 
2002-01-09,379018.0,54.07,9236 
2002-01-10,379018.0,54.07,9236 
2002-01-11,379018.0,54.07,9236 
2002-01-14,379018.0,54.07,9236 
2002-01-15,379018.0,54.07,9236 
2002-01-16,379018.0,54.07,9236 
2002-01-17,379018.0,54.07,9236 
2002-01-18,379018.0,54.07,9236 
2002-01-21,379018.0,54.07,9236 
2002-01-22,379018.0,54.07,9236 
2002-01-23,379018.0,54.07,9236 
2002-01-24,379018.0,54.07,9236 
2002-01-25,379018.0,54.07,9236 
2002-01-28,379018.0,54.07,9236 
2002-01-29,379018.0,54.07,9236 
2002-01-30,379018.0,54.07,9236 
2002-01-31,379018.0,54.07,9236 
2002-02-01,375773.0,53.61,9157 
2002-02-04,375773.0,53.61,9157 
2002-02-05,375773.0,53.61,9157 
2002-02-06,375773.0,53.61,9157 
2002-02-07,375773.0,53.61,9157 
2002-02-08,375773.0,53.61,9157 
2002-02-11,375773.0,53.61,9157 
2002-02-12,375773.0,53.61,9157 
2002-02-13,375773.0,53.61,9157 
2002-02-14,375773.0,53.61,9157 
2002-02-15,375773.0,53.61,9157 
2002-02-18,375773.0,53.61,9157 
2002-02-19,375773.0,53.61,9157 
2002-02-20,375773.0,53.61,9157 
2002-02-21,375773.0,53.61,9157 
2002-02-22,375773.0,53.61,9157 
2002-02-25,375773.0,53.61,9157 
2002-02-26,375773.0,53.61,9157 
2002-02-27,375773.0,53.61,9157 
2002-02-28,375773.0,53.61,9157 
2002-03-01,379002.0,53.16,9236 
2002-03-04,379002.0,53.16,9236 
2002-03-05,379002.0,53.16,9236 
2002-03-06,379002.0,53.16,9236 
2002-03-07,379002.0,53.16,9236 
2002-03-08,379002.0,53.16,9236 
2002-03-11,379002.0,53.16,9236 
2002-03-12,379002.0,53.16,9236 
2002-03-13,379002.0,53.16,9236 
2002-03-14,379002.0,53.16,9236 
2002-03-15,379002.0,53.16,9236 
2002-03-18,379002.0,53.16,9236 
2002-03-19,379002.0,53.16,9236 
2002-03-20,379002.0,53.16,9236 
2002-03-21,379002.0,53.16,9236 
2002-03-22,379002.0,53.16,9236 
2002-03-25,379002.0,53.16,9236 
2002-03-26,379002.0,53.16,9236 
2002-03-27,379002.0,53.16,9236 
2002-03-28,379002.0,53.16,9236 
2002-04-02,382310.0,53.62,9317 
2002-04-03,382310.0,53.62,9317 
2002-04-04,382310.0,53.62,9317 
2002-04-05,382310.0,53.62,9317 
2002-04-08,382310.0,53.62,9317 
2002-04-09,382310.0,53.62,9317 
2002-04-10,382310.0,53.62,9317 
2002-04-11,382310.0,53.62,9317 
2002-04-12,382310.0,53.62,9317 
2002-04-15,382310.0,53.62,9317 
2002-04-16,382310.0,53.62,9317 
2002-04-17,382310.0,53.62,9317 
2002-04-18,382310.0,53.62,9317 
2002-04-19,382310.0,53.62,9317 
2002-04-22,382310.0,53.62,9317 
2002-04-23,382310.0,53.62,9317 
2002-04-24,382310.0,53.62,9317 
2002-04-25,382310.0,53.62,9317 
2002-04-26,382310.0,53.62,9317 
2002-04-29,382310.0,53.62,9317 
2002-04-30,382310.0,53.62,9317 
2002-05-02,385278.0,54.04,9389 
2002-05-03,385278.0,54.04,9389 
2002-05-06,385278.0,54.04,9389 
2002-05-07,385278.0,54.04,9389 
2002-05-08,385278.0,54.04,9389 
2002-05-09,385278.0,54.04,9389 
2002-05-10,385278.0,54.04,9389 
2002-05-13,385278.0,54.04,9389 
2002-05-14,385278.0,54.04,9389 
2002-05-15,385278.0,54.04,9389 
2002-05-16,385278.0,54.04,9389 
2002-05-17,385278.0,54.04,9389 
2002-05-20,385278.0,54.04,9389 
2002-05-21,385278.0,54.04,9389 
2002-05-22,385278.0,54.04,9389 
2002-05-23,385278.0,54.04,9389 
2002-05-24,385278.0,54.04,9389 
2002-05-27,385278.0,54.04,9389 
2002-05-28,385278.0,54.04,9389 
2002-05-29,385278.0,54.04,9389 
2002-05-30,385278.0,54.04,9389 
2002-05-31,385278.0,54.04,9389 
2002-06-03,383191.0,52.79,9251 
2002-06-04,383191.0,52.79,9251 
2002-06-05,383191.0,52.79,9251 
2002-06-06,383191.0,52.79,9251 
2002-06-07,383191.0,52.79,9251 
2002-06-10,383191.0,52.79,9251 
2002-06-11,383191.0,52.79,9251 
2002-06-12,383191.0,52.79,9251 
2002-06-13,383191.0,52.79,9251 
2002-06-14,383191.0,52.79,9251 
2002-06-17,383191.0,52.79,9251 
2002-06-18,383191.0,52.79,9251 
2002-06-19,383191.0,52.79,9251 
2002-06-20,383191.0,52.79,9251 
2002-06-21,383191.0,52.79,9251 
2002-06-24,383191.0,52.79,9251 
2002-06-25,383191.0,52.79,9251 
2002-06-26,383191.0,52.79,9251 
2002-06-27,383191.0,52.79,9251 
2002-06-28,383191.0,52.79,9251 
2002-07-01,378386.0,52.13,9135 
2002-07-02,378386.0,52.13,9135 
2002-07-03,378386.0,52.13,9135 
2002-07-04,378386.0,52.13,9135 
2002-07-05,378386.0,52.13,9135 
2002-07-08,378386.0,52.13,9135 
2002-07-09,378386.0,52.13,9135 
2002-07-10,378386.0,52.13,9135 
2002-07-11,378386.0,52.13,9135 
2002-07-12,378386.0,52.13,9135 
2002-07-15,378386.0,52.13,9135 
2002-07-16,378386.0,52.13,9135 
2002-07-17,378386.0,52.13,9135 
2002-07-18,378386.0,52.13,9135 
2002-07-19,378386.0,52.13,9135 
2002-07-22,378386.0,52.13,9135 
2002-07-23,378386.0,52.13,9135 
2002-07-24,378386.0,52.13,9135 
2002-07-25,378386.0,52.13,9135 
2002-07-26,378386.0,52.13,9135 
2002-07-29,378386.0,52.13,9135 
2002-07-30,378386.0,52.13,9135 
2002-07-31,378386.0,52.13,9135 
2002-08-01,375566.0,51.74,9066 
2002-08-02,375566.0,51.74,9066 
2002-08-05,375566.0,51.74,9066 
2002-08-06,375566.0,51.74,9066 
2002-08-07,375566.0,51.74,9066 
2002-08-08,375566.0,51.74,9066 
2002-08-09,375566.0,51.74,9066 
2002-08-12,375566.0,51.74,9066 
2002-08-13,375566.0,51.74,9066 
2002-08-14,375566.0,51.74,9066 
2002-08-16,375566.0,51.74,9066 
2002-08-19,375566.0,51.74,9066 
2002-08-20,375566.0,51.74,9066 
2002-08-21,375566.0,51.74,9066 
2002-08-22,375566.0,51.74,9066 
2002-08-23,375566.0,51.74,9066 
2002-08-26,375566.0,51.74,9066 
2002-08-27,375566.0,51.74,9066 
2002-08-28,375566.0,51.74,9066 
2002-08-29,375566.0,51.74,9066 
2002-08-30,375566.0,51.74,9066 
2002-09-02,381131.0,51.65,9201 
2002-09-03,381131.0,51.65,9201 
2002-09-04,381131.0,51.65,9201 
2002-09-05,381131.0,51.65,9201 
2002-09-06,381131.0,51.65,9201 
2002-09-09,381131.0,51.65,9201 
2002-09-10,381131.0,51.65,9201 
2002-09-11,381131.0,51.65,9201 
2002-09-12,381131.0,51.65,9201 
2002-09-13,381131.0,51.65,9201 
2002-09-16,381131.0,51.65,9201 
2002-09-17,381131.0,51.65,9201 
2002-09-18,381131.0,51.65,9201 
2002-09-19,381131.0,51.65,9201 
2002-09-20,381131.0,51.65,9201 
2002-09-23,381131.0,51.65,9201 
2002-09-24,381131.0,51.65,9201 
2002-09-25,381131.0,51.65,9201 
2002-09-26,381131.0,51.65,9201 
2002-09-27,381131.0,51.65,9201 
2002-09-30,381131.0,51.65,9201 
2002-10-01,382508.0,51.84,9234 
2002-10-02,382508.0,51.84,9234 
2002-10-03,382508.0,51.84,9234 
2002-10-04,382508.0,51.84,9234 
2002-10-07,382508.0,51.84,9234 
2002-10-08,382508.0,51.84,9234 
2002-10-09,382508.0,51.84,9234 
2002-10-10,382508.0,51.84,9234 
2002-10-11,382508.0,51.84,9234 
2002-10-14,382508.0,51.84,9234 
2002-10-15,382508.0,51.84,9234 
2002-10-16,382508.0,51.84,9234 
2002-10-17,382508.0,51.84,9234 
2002-10-18,382508.0,51.84,9234 
2002-10-21,382508.0,51.84,9234 
2002-10-22,382508.0,51.84,9234 
2002-10-23,382508.0,51.84,9234 
2002-10-24,382508.0,51.84,9234 
2002-10-25,382508.0,51.84,9234 
2002-10-28,382508.0,51.84,9234 
2002-10-29,382508.0,51.84,9234 
2002-10-30,382508.0,51.84,9234 
2002-10-31,382508.0,51.84,9234 
2002-11-04,382560.0,51.84,9235 
2002-11-05,382560.0,51.84,9235 
2002-11-06,382560.0,51.84,9235 
2002-11-07,382560.0,51.84,9235 
2002-11-08,382560.0,51.84,9235 
2002-11-11,382560.0,51.84,9235 
2002-11-12,382560.0,51.84,9235 
2002-11-13,382560.0,51.84,9235 
2002-11-14,382560.0,51.84,9235 
2002-11-15,382560.0,51.84,9235 
2002-11-18,382560.0,51.84,9235 
2002-11-19,382560.0,51.84,9235 
2002-11-20,382560.0,51.84,9235 
2002-11-21,382560.0,51.84,9235 
2002-11-22,382560.0,51.84,9235 
2002-11-25,382560.0,51.84,9235 
2002-11-26,382560.0,51.84,9235 
2002-11-27,382560.0,51.84,9235 
2002-11-28,382560.0,51.84,9235 
2002-11-29,382560.0,51.84,9235 
2002-12-02,384145.0,51.25,9184 
2002-12-03,384145.0,51.25,9184 
2002-12-04,384145.0,51.25,9184 
2002-12-05,384145.0,51.25,9184 
2002-12-09,384145.0,51.25,9184 
2002-12-10,384145.0,51.25,9184 
2002-12-11,384145.0,51.25,9184 
2002-12-12,384145.0,51.25,9184 
2002-12-13,384145.0,51.25,9184 
2002-12-16,384145.0,51.25,9184 
2002-12-17,384145.0,51.25,9184 
2002-12-18,384145.0,51.25,9184 
2002-12-19,384145.0,51.25,9184 
2002-12-20,384145.0,51.25,9184 
2002-12-23,384145.0,51.25,9184 
2002-12-27,384145.0,51.25,9184 
2002-12-30,384145.0,51.25,9184 
2003-01-02,379077.0,50.57,9063 
2003-01-03,379077.0,50.57,9063 
2003-01-07,379077.0,50.57,9063 
2003-01-08,379077.0,50.57,9063 
2003-01-09,379077.0,50.57,9063 
2003-01-10,379077.0,50.57,9063 
2003-01-13,379077.0,50.57,9063 
2003-01-14,379077.0,50.57,9063 
2003-01-15,379077.0,50.57,9063 
2003-01-16,379077.0,50.57,9063 
2003-01-17,379077.0,50.57,9063 
2003-01-20,379077.0,50.57,9063 
2003-01-21,379077.0,50.57,9063 
2003-01-22,379077.0,50.57,9063 
2003-01-23,379077.0,50.57,9063 
2003-01-24,379077.0,50.57,9063 
2003-01-27,379077.0,50.57,9063 
2003-01-28,379077.0,50.57,9063 
2003-01-29,379077.0,50.57,9063 
2003-01-30,379077.0,50.57,9063 
2003-01-31,379077.0,50.57,9063 
2003-02-03,381225.0,50.86,9114 
2003-02-04,381225.0,50.86,9114 
2003-02-05,381225.0,50.86,9114 
2003-02-06,381225.0,50.86,9114 
2003-02-07,381225.0,50.86,9114 
2003-02-10,381225.0,50.86,9114 
2003-02-11,381225.0,50.86,9114 
2003-02-12,381225.0,50.86,9114 
2003-02-13,381225.0,50.86,9114 
2003-02-14,381225.0,50.86,9114 
2003-02-17,381225.0,50.86,9114 
2003-02-18,381225.0,50.86,9114 
2003-02-19,381225.0,50.86,9114 
2003-02-20,381225.0,50.86,9114 
2003-02-21,381225.0,50.86,9114 
2003-02-24,381225.0,50.86,9114 
2003-02-25,381225.0,50.86,9114 
2003-02-26,381225.0,50.86,9114 
2003-02-27,381225.0,50.86,9114 
2003-02-28,381225.0,50.86,9114 
2003-03-03,381976.0,50.12,9132 
2003-03-04,381976.0,50.12,9132 
2003-03-05,381976.0,50.12,9132 
2003-03-06,381976.0,50.12,9132 
2003-03-07,381976.0,50.12,9132 
2003-03-10,381976.0,50.12,9132 
2003-03-11,381976.0,50.12,9132 
2003-03-12,381976.0,50.12,9132 
2003-03-13,381976.0,50.12,9132 
2003-03-14,381976.0,50.12,9132 
2003-03-17,381976.0,50.12,9132 
2003-03-18,381976.0,50.12,9132 
2003-03-19,381976.0,50.12,9132 
2003-03-20,381976.0,50.12,9132 
2003-03-21,381976.0,50.12,9132 
2003-03-24,381976.0,50.12,9132 
2003-03-25,381976.0,50.12,9132 
2003-03-26,381976.0,50.12,9132 
2003-03-27,381976.0,50.12,9132 
2003-03-28,381976.0,50.12,9132 
2003-03-31,381976.0,50.12,9132 
2003-04-01,388749.0,,9294 
2003-04-02,388749.0,,9294 
2003-04-03,388749.0,,9294 
2003-04-04,388749.0,,9294 
2003-04-07,388749.0,,9294 
2003-04-08,388749.0,,9294 
2003-04-09,388749.0,,9294 
2003-04-10,388749.0,,9294 
2003-04-11,388749.0,,9294 
2003-04-14,388749.0,,9294 
2003-04-15,388749.0,,9294 
2003-04-16,388749.0,,9294 
2003-04-17,388749.0,,9294 
2003-04-22,388749.0,,9294 
2003-04-23,388749.0,,9294 
2003-04-24,388749.0,,9294 
2003-04-25,388749.0,,9294 
2003-04-28,388749.0,,9294 
2003-04-29,388749.0,,9294 
2003-04-30,388749.0,,9294 
2003-05-02,385294.0,50.55,9211 
2003-05-05,385294.0,50.55,9211 
2003-05-06,385294.0,50.55,9211 
2003-05-07,385294.0,50.55,9211 
2003-05-08,385294.0,50.55,9211 
2003-05-09,385294.0,50.55,9211 
2003-05-12,385294.0,50.55,9211 
2003-05-13,385294.0,50.55,9211 
2003-05-14,385294.0,50.55,9211 
2003-05-15,385294.0,50.55,9211 
2003-05-16,385294.0,50.55,9211 
2003-05-19,385294.0,50.55,9211 
2003-05-20,385294.0,50.55,9211 
2003-05-21,385294.0,50.55,9211 
2003-05-22,385294.0,50.55,9211 
2003-05-23,385294.0,50.55,9211 
2003-05-26,385294.0,50.55,9211 
2003-05-27,385294.0,50.55,9211 
2003-05-28,385294.0,50.55,9211 
2003-05-29,385294.0,50.55,9211 
2003-05-30,385294.0,50.55,9211 
2003-06-02,389134.0,50.19,9222 
2003-06-03,389134.0,50.19,9222 
2003-06-04,389134.0,50.19,9222 
2003-06-05,389134.0,50.19,9222 
2003-06-06,389134.0,50.19,9222 
2003-06-09,389134.0,50.19,9222 
2003-06-10,389134.0,50.19,9222 
2003-06-11,389134.0,50.19,9222 
2003-06-12,389134.0,50.19,9222 
2003-06-13,389134.0,50.19,9222 
2003-06-16,389134.0,50.19,9222 
2003-06-17,389134.0,50.19,9222 
2003-06-18,389134.0,50.19,9222 
2003-06-19,389134.0,50.19,9222 
2003-06-20,389134.0,50.19,9222 
2003-06-23,389134.0,50.19,9222 
2003-06-24,389134.0,50.19,9222 
2003-06-25,389134.0,50.19,9222 
2003-06-26,389134.0,50.19,9222 
2003-06-27,389134.0,50.19,9222 
2003-06-30,389134.0,50.19,9222 
2003-07-01,386588.0,49.86,9162 
2003-07-02,386588.0,49.86,9162 
2003-07-03,386588.0,49.86,9162 
2003-07-04,386588.0,49.86,9162 
2003-07-07,386588.0,49.86,9162 
2003-07-08,386588.0,49.86,9162 
2003-07-09,386588.0,49.86,9162 
2003-07-10,386588.0,49.86,9162 
2003-07-11,386588.0,49.86,9162 
2003-07-14,386588.0,49.86,9162 
2003-07-15,386588.0,49.86,9162 
2003-07-16,386588.0,49.86,9162 
2003-07-17,386588.0,49.86,9162 
2003-07-18,386588.0,49.86,9162 
2003-07-21,386588.0,49.86,9162 
2003-07-22,386588.0,49.86,9162 
2003-07-23,386588.0,49.86,9162 
2003-07-24,386588.0,49.86,9162 
2003-07-25,386588.0,49.86,9162 
2003-07-28,386588.0,49.86,9162 
2003-07-29,386588.0,49.86,9162 
2003-07-30,386588.0,49.86,9162 
2003-07-31,386588.0,49.86,9162 
2003-08-01,379466.0,48.94,8993 
2003-08-04,379466.0,48.94,8993 
2003-08-05,379466.0,48.94,8993 
2003-08-06,379466.0,48.94,8993 
2003-08-07,379466.0,48.94,8993 
2003-08-08,379466.0,48.94,8993 
2003-08-11,379466.0,48.94,8993 
2003-08-12,379466.0,48.94,8993 
2003-08-13,379466.0,48.94,8993 
2003-08-14,379466.0,48.94,8993 
2003-08-18,379466.0,48.94,8993 
2003-08-19,379466.0,48.94,8993 
2003-08-20,379466.0,48.94,8993 
2003-08-21,379466.0,48.94,8993 
2003-08-22,379466.0,48.94,8993 
2003-08-25,379466.0,48.94,8993 
2003-08-26,379466.0,48.94,8993 
2003-08-27,379466.0,48.94,8993 
2003-08-28,379466.0,48.94,8993 
2003-08-29,379466.0,48.94,8993 
2003-09-01,382788.0,48.55,9072 
2003-09-02,382788.0,48.55,9072 
2003-09-03,382788.0,48.55,9072 
2003-09-04,382788.0,48.55,9072 
2003-09-05,382788.0,48.55,9072 
2003-09-08,382788.0,48.55,9072 
2003-09-09,382788.0,48.55,9072 
2003-09-10,382788.0,48.55,9072 
2003-09-11,382788.0,48.55,9072 
2003-09-12,382788.0,48.55,9072 
2003-09-15,382788.0,48.55,9072 
2003-09-16,382788.0,48.55,9072 
2003-09-17,382788.0,48.55,9072 
2003-09-18,382788.0,48.55,9072 
2003-09-19,382788.0,48.55,9072 
2003-09-22,382788.0,48.55,9072 
2003-09-23,382788.0,48.55,9072 
2003-09-24,382788.0,48.55,9072 
2003-09-25,382788.0,48.55,9072 
2003-09-26,382788.0,48.55,9072 
2003-09-29,382788.0,48.55,9072 
2003-09-30,382788.0,48.55,9072 
2003-10-01,381215.0,48.35,9034 
2003-10-02,381215.0,48.35,9034 
2003-10-03,381215.0,48.35,9034 
2003-10-06,381215.0,48.35,9034 
2003-10-07,381215.0,48.35,9034 
2003-10-08,381215.0,48.35,9034 
2003-10-09,381215.0,48.35,9034 
2003-10-10,381215.0,48.35,9034 
2003-10-13,381215.0,48.35,9034 
2003-10-14,381215.0,48.35,9034 
2003-10-15,381215.0,48.35,9034 
2003-10-16,381215.0,48.35,9034 
2003-10-17,381215.0,48.35,9034 
2003-10-20,381215.0,48.35,9034 
2003-10-21,381215.0,48.35,9034 
2003-10-22,381215.0,48.35,9034 
2003-10-23,381215.0,48.35,9034 
2003-10-24,381215.0,48.35,9034 
2003-10-27,381215.0,48.35,9034 
2003-10-28,381215.0,48.35,9034 
2003-10-29,381215.0,48.35,9034 
2003-10-30,381215.0,48.35,9034 
2003-10-31,381215.0,48.35,9034 
2003-11-03,381203.0,48.35,9034 
2003-11-04,381203.0,48.35,9034 
2003-11-05,381203.0,48.35,9034 
2003-11-06,381203.0,48.35,9034 
2003-11-07,381203.0,48.35,9034 
2003-11-10,381203.0,48.35,9034 
2003-11-11,381203.0,48.35,9034 
2003-11-12,381203.0,48.35,9034 
2003-11-13,381203.0,48.35,9034 
2003-11-14,381203.0,48.35,9034 
2003-11-17,381203.0,48.35,9034 
2003-11-18,381203.0,48.35,9034 
2003-11-19,381203.0,48.35,9034 
2003-11-20,381203.0,48.35,9034 
2003-11-21,381203.0,48.35,9034 
2003-11-24,381203.0,48.35,9034 
2003-11-25,381203.0,48.35,9034 
2003-11-26,381203.0,48.35,9034 
2003-11-27,381203.0,48.35,9034 
2003-11-28,381203.0,48.35,9034 
2003-12-01,382775.0,47.71,8996 
2003-12-02,382775.0,47.71,8996 
2003-12-03,382775.0,47.71,8996 
2003-12-04,382775.0,47.71,8996 
2003-12-05,382775.0,47.71,8996 
2003-12-09,382775.0,47.71,8996 
2003-12-10,382775.0,47.71,8996 
2003-12-11,382775.0,47.71,8996 
2003-12-12,382775.0,47.71,8996 
2003-12-15,382775.0,47.71,8996 
2003-12-16,382775.0,47.71,8996 
2003-12-17,382775.0,47.71,8996 
2003-12-18,382775.0,47.71,8996 
2003-12-19,382775.0,47.71,8996 
2003-12-22,382775.0,47.71,8996 
2003-12-23,382775.0,47.71,8996 
2003-12-29,382775.0,47.71,8996 
2003-12-30,382775.0,47.71,8996 
2004-01-02,386087.0,48.12,9074 
2004-01-05,386087.0,48.12,9074 
2004-01-07,386087.0,48.12,9074 
2004-01-08,386087.0,48.12,9074 
2004-01-09,386087.0,48.12,9074 
2004-01-12,386087.0,48.12,9074 
2004-01-13,386087.0,48.12,9074 
2004-01-14,386087.0,48.12,9074 
