,Date,Debt,Percentage,Debt_per_capita
5016,2010-01-27,561749.0,52.53,12084 
5017,2010-01-28,561749.0,52.53,12084 
5018,2010-01-29,561749.0,52.53,12084 
5019,2010-01-30,561749.0,52.53,12084 
5020,2010-01-31,561749.0,52.53,12084 
5021,2009-12-01,569535.0,53.26,12252 
5022,2009-12-02,569535.0,53.26,12252 
5023,2009-12-03,569535.0,53.26,12252 
5024,2009-12-04,569535.0,53.26,12252 
5025,2009-12-05,569535.0,53.26,12252 
5026,2009-12-06,569535.0,53.26,12252 
5027,2009-12-07,569535.0,53.26,12252 
5028,2009-12-08,569535.0,53.26,12252 
5029,2009-12-09,569535.0,53.26,12252 
5030,2009-12-10,569535.0,53.26,12252 
5031,2009-12-11,569535.0,53.26,12252 
5032,2009-12-12,569535.0,53.26,12252 
5033,2009-12-13,569535.0,53.26,12252 
5034,2009-12-14,569535.0,53.26,12252 
5035,2009-12-15,569535.0,53.26,12252 
5036,2009-12-16,569535.0,53.26,12252 
5037,2009-12-17,569535.0,53.26,12252 
5038,2009-12-18,569535.0,53.26,12252 
5039,2009-12-19,569535.0,53.26,12252 
5040,2009-12-20,569535.0,53.26,12252 
5041,2009-12-21,569535.0,53.26,12252 
5042,2009-12-22,569535.0,53.26,12252 
5043,2009-12-23,569535.0,53.26,12252 
5044,2009-12-24,569535.0,53.26,12252 
5045,2009-12-25,569535.0,53.26,12252 
5046,2009-12-26,569535.0,53.26,12252 
5047,2009-12-27,569535.0,53.26,12252 
5048,2009-12-28,569535.0,53.26,12252 
5049,2009-12-29,569535.0,53.26,12252 
5050,2009-12-30,569535.0,53.26,12252 
5051,2009-12-31,569535.0,53.26,12252 
5052,2009-11-01,560265.0,51.95,12083 
5053,2009-11-02,560265.0,51.95,12083 
5054,2009-11-03,560265.0,51.95,12083 
5055,2009-11-04,560265.0,51.95,12083 
5056,2009-11-05,560265.0,51.95,12083 
5057,2009-11-06,560265.0,51.95,12083 
5058,2009-11-07,560265.0,51.95,12083 
5059,2009-11-08,560265.0,51.95,12083 
5060,2009-11-09,560265.0,51.95,12083 
5061,2009-11-10,560265.0,51.95,12083 
5062,2009-11-11,560265.0,51.95,12083 
5063,2009-11-12,560265.0,51.95,12083 
5064,2009-11-13,560265.0,51.95,12083 
5065,2009-11-14,560265.0,51.95,12083 
5066,2009-11-15,560265.0,51.95,12083 
5067,2009-11-16,560265.0,51.95,12083 
5068,2009-11-17,560265.0,51.95,12083 
5069,2009-11-18,560265.0,51.95,12083 
5070,2009-11-19,560265.0,51.95,12083 
5071,2009-11-20,560265.0,51.95,12083 
5072,2009-11-21,560265.0,51.95,12083 
5073,2009-11-22,560265.0,51.95,12083 
5074,2009-11-23,560265.0,51.95,12083 
5075,2009-11-24,560265.0,51.95,12083 
5076,2009-11-25,560265.0,51.95,12083 
5077,2009-11-26,560265.0,51.95,12083 
5078,2009-11-27,560265.0,51.95,12083 
5079,2009-11-28,560265.0,51.95,12083 
5080,2009-11-29,560265.0,51.95,12083 
5081,2009-11-30,560265.0,51.95,12083 
5082,2009-10-01,544493.0,50.49,11743 
5083,2009-10-02,544493.0,50.49,11743 
5084,2009-10-03,544493.0,50.49,11743 
5085,2009-10-04,544493.0,50.49,11743 
5086,2009-10-05,544493.0,50.49,11743 
5087,2009-10-06,544493.0,50.49,11743 
5088,2009-10-07,544493.0,50.49,11743 
5089,2009-10-08,544493.0,50.49,11743 
5090,2009-10-09,544493.0,50.49,11743 
5091,2009-10-10,544493.0,50.49,11743 
5092,2009-10-11,544493.0,50.49,11743 
5093,2009-10-12,544493.0,50.49,11743 
5094,2009-10-13,544493.0,50.49,11743 
5095,2009-10-14,544493.0,50.49,11743 
5096,2009-10-15,544493.0,50.49,11743 
5097,2009-10-16,544493.0,50.49,11743 
5098,2009-10-17,544493.0,50.49,11743 
5099,2009-10-18,544493.0,50.49,11743 
5100,2009-10-19,544493.0,50.49,11743 
5101,2009-10-20,544493.0,50.49,11743 
5102,2009-10-21,544493.0,50.49,11743 
5103,2009-10-22,544493.0,50.49,11743 
5104,2009-10-23,544493.0,50.49,11743 
5105,2009-10-24,544493.0,50.49,11743 
5106,2009-10-25,544493.0,50.49,11743 
5107,2009-10-26,544493.0,50.49,11743 
5108,2009-10-27,544493.0,50.49,11743 
5109,2009-10-28,544493.0,50.49,11743 
5110,2009-10-29,544493.0,50.49,11743 
5111,2009-10-30,544493.0,50.49,11743 
5112,2009-10-31,544493.0,50.49,11743 
5113,2009-09-01,533678.0,49.48,11510 
5114,2009-09-02,533678.0,49.48,11510 
5115,2009-09-03,533678.0,49.48,11510 
5116,2009-09-04,533678.0,49.48,11510 
5117,2009-09-05,533678.0,49.48,11510 
5118,2009-09-06,533678.0,49.48,11510 
5119,2009-09-07,533678.0,49.48,11510 
5120,2009-09-08,533678.0,49.48,11510 
5121,2009-09-09,533678.0,49.48,11510 
5122,2009-09-10,533678.0,49.48,11510 
5123,2009-09-11,533678.0,49.48,11510 
5124,2009-09-12,533678.0,49.48,11510 
5125,2009-09-13,533678.0,49.48,11510 
5126,2009-09-14,533678.0,49.48,11510 
5127,2009-09-15,533678.0,49.48,11510 
5128,2009-09-16,533678.0,49.48,11510 
5129,2009-09-17,533678.0,49.48,11510 
5130,2009-09-18,533678.0,49.48,11510 
5131,2009-09-19,533678.0,49.48,11510 
5132,2009-09-20,533678.0,49.48,11510 
5133,2009-09-21,533678.0,49.48,11510 
5134,2009-09-22,533678.0,49.48,11510 
5135,2009-09-23,533678.0,49.48,11510 
5136,2009-09-24,533678.0,49.48,11510 
5137,2009-09-25,533678.0,49.48,11510 
5138,2009-09-26,533678.0,49.48,11510 
5139,2009-09-27,533678.0,49.48,11510 
5140,2009-09-28,533678.0,49.48,11510 
5141,2009-09-29,533678.0,49.48,11510 
5142,2009-09-30,533678.0,49.48,11510 
5143,2009-08-01,513921.0,47.18,11084 
5144,2009-08-02,513921.0,47.18,11084 
5145,2009-08-03,513921.0,47.18,11084 
5146,2009-08-04,513921.0,47.18,11084 
5147,2009-08-05,513921.0,47.18,11084 
5148,2009-08-06,513921.0,47.18,11084 
5149,2009-08-07,513921.0,47.18,11084 
5150,2009-08-08,513921.0,47.18,11084 
5151,2009-08-09,513921.0,47.18,11084 
5152,2009-08-10,513921.0,47.18,11084 
5153,2009-08-11,513921.0,47.18,11084 
5154,2009-08-12,513921.0,47.18,11084 
5155,2009-08-13,513921.0,47.18,11084 
5156,2009-08-14,513921.0,47.18,11084 
5157,2009-08-15,513921.0,47.18,11084 
5158,2009-08-16,513921.0,47.18,11084 
5159,2009-08-17,513921.0,47.18,11084 
5160,2009-08-18,513921.0,47.18,11084 
5161,2009-08-19,513921.0,47.18,11084 
5162,2009-08-20,513921.0,47.18,11084 
5163,2009-08-21,513921.0,47.18,11084 
5164,2009-08-22,513921.0,47.18,11084 
5165,2009-08-23,513921.0,47.18,11084 
5166,2009-08-24,513921.0,47.18,11084 
5167,2009-08-25,513921.0,47.18,11084 
5168,2009-08-26,513921.0,47.18,11084 
5169,2009-08-27,513921.0,47.18,11084 
5170,2009-08-28,513921.0,47.18,11084 
5171,2009-08-29,513921.0,47.18,11084 
5172,2009-08-30,513921.0,47.18,11084 
5173,2009-08-31,513921.0,47.18,11084 
5174,2009-07-01,510803.0,46.89,11016 
5175,2009-07-02,510803.0,46.89,11016 
5176,2009-07-03,510803.0,46.89,11016 
5177,2009-07-04,510803.0,46.89,11016 
5178,2009-07-05,510803.0,46.89,11016 
5179,2009-07-06,510803.0,46.89,11016 
5180,2009-07-07,510803.0,46.89,11016 
5181,2009-07-08,510803.0,46.89,11016 
5182,2009-07-09,510803.0,46.89,11016 
5183,2009-07-10,510803.0,46.89,11016 
5184,2009-07-11,510803.0,46.89,11016 
5185,2009-07-12,510803.0,46.89,11016 
5186,2009-07-13,510803.0,46.89,11016 
5187,2009-07-14,510803.0,46.89,11016 
5188,2009-07-15,510803.0,46.89,11016 
5189,2009-07-16,510803.0,46.89,11016 
5190,2009-07-17,510803.0,46.89,11016 
5191,2009-07-18,510803.0,46.89,11016 
5192,2009-07-19,510803.0,46.89,11016 
5193,2009-07-20,510803.0,46.89,11016 
5194,2009-07-21,510803.0,46.89,11016 
5195,2009-07-22,510803.0,46.89,11016 
5196,2009-07-23,510803.0,46.89,11016 
5197,2009-07-24,510803.0,46.89,11016 
5198,2009-07-25,510803.0,46.89,11016 
5199,2009-07-26,510803.0,46.89,11016 
5200,2009-07-27,510803.0,46.89,11016 
5201,2009-07-28,510803.0,46.89,11016 
5202,2009-07-29,510803.0,46.89,11016 
5203,2009-07-30,510803.0,46.89,11016 
5204,2009-07-31,510803.0,46.89,11016 
5205,2009-06-01,511173.0,46.93,11024 
5206,2009-06-02,511173.0,46.93,11024 
5207,2009-06-03,511173.0,46.93,11024 
5208,2009-06-04,511173.0,46.93,11024 
5209,2009-06-05,511173.0,46.93,11024 
5210,2009-06-06,511173.0,46.93,11024 
5211,2009-06-07,511173.0,46.93,11024 
5212,2009-06-08,511173.0,46.93,11024 
5213,2009-06-09,511173.0,46.93,11024 
5214,2009-06-10,511173.0,46.93,11024 
5215,2009-06-11,511173.0,46.93,11024 
5216,2009-06-12,511173.0,46.93,11024 
5217,2009-06-13,511173.0,46.93,11024 
5218,2009-06-14,511173.0,46.93,11024 
5219,2009-06-15,511173.0,46.93,11024 
5220,2009-06-16,511173.0,46.93,11024 
5221,2009-06-17,511173.0,46.93,11024 
5222,2009-06-18,511173.0,46.93,11024 
5223,2009-06-19,511173.0,46.93,11024 
5224,2009-06-20,511173.0,46.93,11024 
5225,2009-06-21,511173.0,46.93,11024 
5226,2009-06-22,511173.0,46.93,11024 
5227,2009-06-23,511173.0,46.93,11024 
5228,2009-06-24,511173.0,46.93,11024 
5229,2009-06-25,511173.0,46.93,11024 
5230,2009-06-26,511173.0,46.93,11024 
5231,2009-06-27,511173.0,46.93,11024 
5232,2009-06-28,511173.0,46.93,11024 
5233,2009-06-29,511173.0,46.93,11024 
5234,2009-06-30,511173.0,46.93,11024 
5235,2009-05-01,492602.0,44.74,10653 
5236,2009-05-02,492602.0,44.74,10653 
5237,2009-05-03,492602.0,44.74,10653 
5238,2009-05-04,492602.0,44.74,10653 
5239,2009-05-05,492602.0,44.74,10653 
5240,2009-05-06,492602.0,44.74,10653 
5241,2009-05-07,492602.0,44.74,10653 
5242,2009-05-08,492602.0,44.74,10653 
5243,2009-05-09,492602.0,44.74,10653 
5244,2009-05-10,492602.0,44.74,10653 
5245,2009-05-11,492602.0,44.74,10653 
5246,2009-05-12,492602.0,44.74,10653 
5247,2009-05-13,492602.0,44.74,10653 
5248,2009-05-14,492602.0,44.74,10653 
5249,2009-05-15,492602.0,44.74,10653 
5250,2009-05-16,492602.0,44.74,10653 
5251,2009-05-17,492602.0,44.74,10653 
5252,2009-05-18,492602.0,44.74,10653 
5253,2009-05-19,492602.0,44.74,10653 
5254,2009-05-20,492602.0,44.74,10653 
5255,2009-05-21,492602.0,44.74,10653 
5256,2009-05-22,492602.0,44.74,10653 
5257,2009-05-23,492602.0,44.74,10653 
5258,2009-05-24,492602.0,44.74,10653 
5259,2009-05-25,492602.0,44.74,10653 
5260,2009-05-26,492602.0,44.74,10653 
5261,2009-05-27,492602.0,44.74,10653 
5262,2009-05-28,492602.0,44.74,10653 
5263,2009-05-29,492602.0,44.74,10653 
5264,2009-05-30,492602.0,44.74,10653 
5265,2009-05-31,492602.0,44.74,10653 
5266,2009-04-01,486588.0,44.19,10523 
5267,2009-04-02,486588.0,44.19,10523 
5268,2009-04-03,486588.0,44.19,10523 
5269,2009-04-04,486588.0,44.19,10523 
5270,2009-04-05,486588.0,44.19,10523 
5271,2009-04-06,486588.0,44.19,10523 
5272,2009-04-07,486588.0,44.19,10523 
5273,2009-04-08,486588.0,44.19,10523 
5274,2009-04-09,486588.0,44.19,10523 
5275,2009-04-10,486588.0,44.19,10523 
5276,2009-04-11,486588.0,44.19,10523 
5277,2009-04-12,486588.0,44.19,10523 
5278,2009-04-13,486588.0,44.19,10523 
5279,2009-04-14,486588.0,44.19,10523 
5280,2009-04-15,486588.0,44.19,10523 
5281,2009-04-16,486588.0,44.19,10523 
5282,2009-04-17,486588.0,44.19,10523 
5283,2009-04-18,486588.0,44.19,10523 
5284,2009-04-19,486588.0,44.19,10523 
5285,2009-04-20,486588.0,44.19,10523 
5286,2009-04-21,486588.0,44.19,10523 
5287,2009-04-22,486588.0,44.19,10523 
5288,2009-04-23,486588.0,44.19,10523 
5289,2009-04-24,486588.0,44.19,10523 
5290,2009-04-25,486588.0,44.19,10523 
5291,2009-04-26,486588.0,44.19,10523 
5292,2009-04-27,486588.0,44.19,10523 
5293,2009-04-28,486588.0,44.19,10523 
5294,2009-04-29,486588.0,44.19,10523 
5295,2009-04-30,486588.0,44.19,10523 
5296,2009-03-01,473710.0,43.02,10245 
5297,2009-03-02,473710.0,43.02,10245 
5298,2009-03-03,473710.0,43.02,10245 
5299,2009-03-04,473710.0,43.02,10245 
5300,2009-03-05,473710.0,43.02,10245 
5301,2009-03-06,473710.0,43.02,10245 
5302,2009-03-07,473710.0,43.02,10245 
5303,2009-03-08,473710.0,43.02,10245 
5304,2009-03-09,473710.0,43.02,10245 
5305,2009-03-10,473710.0,43.02,10245 
5306,2009-03-11,473710.0,43.02,10245 
5307,2009-03-12,473710.0,43.02,10245 
5308,2009-03-13,473710.0,43.02,10245 
5309,2009-03-14,473710.0,43.02,10245 
5310,2009-03-15,473710.0,43.02,10245 
5311,2009-03-16,473710.0,43.02,10245 
5312,2009-03-17,473710.0,43.02,10245 
5313,2009-03-18,473710.0,43.02,10245 
5314,2009-03-19,473710.0,43.02,10245 
5315,2009-03-20,473710.0,43.02,10245 
5316,2009-03-21,473710.0,43.02,10245 
5317,2009-03-22,473710.0,43.02,10245 
5318,2009-03-23,473710.0,43.02,10245 
5319,2009-03-24,473710.0,43.02,10245 
5320,2009-03-25,473710.0,43.02,10245 
5321,2009-03-26,473710.0,43.02,10245 
5322,2009-03-27,473710.0,43.02,10245 
5323,2009-03-28,473710.0,43.02,10245 
5324,2009-03-29,473710.0,43.02,10245 
5325,2009-03-30,473710.0,43.02,10245 
5326,2009-03-31,473710.0,43.02,10245 
5327,2009-02-01,457305.0,41.22,9890 
5328,2009-02-02,457305.0,41.22,9890 
5329,2009-02-03,457305.0,41.22,9890 
5330,2009-02-04,457305.0,41.22,9890 
5331,2009-02-05,457305.0,41.22,9890 
5332,2009-02-06,457305.0,41.22,9890 
5333,2009-02-07,457305.0,41.22,9890 
5334,2009-02-08,457305.0,41.22,9890 
5335,2009-02-09,457305.0,41.22,9890 
5336,2009-02-10,457305.0,41.22,9890 
5337,2009-02-11,457305.0,41.22,9890 
5338,2009-02-12,457305.0,41.22,9890 
5339,2009-02-13,457305.0,41.22,9890 
5340,2009-02-14,457305.0,41.22,9890 
5341,2009-02-15,457305.0,41.22,9890 
5342,2009-02-16,457305.0,41.22,9890 
5343,2009-02-17,457305.0,41.22,9890 
5344,2009-02-18,457305.0,41.22,9890 
5345,2009-02-19,457305.0,41.22,9890 
5346,2009-02-20,457305.0,41.22,9890 
5347,2009-02-21,457305.0,41.22,9890 
5348,2009-02-22,457305.0,41.22,9890 
5349,2009-02-23,457305.0,41.22,9890 
5350,2009-02-24,457305.0,41.22,9890 
5351,2009-02-25,457305.0,41.22,9890 
5352,2009-02-26,457305.0,41.22,9890 
5353,2009-02-27,457305.0,41.22,9890 
5354,2009-02-28,457305.0,41.22,9890 
5355,2009-01-01,440498.0,39.7,9527 
5356,2009-01-02,440498.0,39.7,9527 
5357,2009-01-03,440498.0,39.7,9527 
5358,2009-01-04,440498.0,39.7,9527 
5359,2009-01-05,440498.0,39.7,9527 
5360,2009-01-06,440498.0,39.7,9527 
5361,2009-01-07,440498.0,39.7,9527 
5362,2009-01-08,440498.0,39.7,9527 
5363,2009-01-09,440498.0,39.7,9527 
5364,2009-01-10,440498.0,39.7,9527 
5365,2009-01-11,440498.0,39.7,9527 
5366,2009-01-12,440498.0,39.7,9527 
5367,2009-01-13,440498.0,39.7,9527 
5368,2009-01-14,440498.0,39.7,9527 
5369,2009-01-15,440498.0,39.7,9527 
5370,2009-01-16,440498.0,39.7,9527 
5371,2009-01-17,440498.0,39.7,9527 
5372,2009-01-18,440498.0,39.7,9527 
5373,2009-01-19,440498.0,39.7,9527 
5374,2009-01-20,440498.0,39.7,9527 
5375,2009-01-21,440498.0,39.7,9527 
5376,2009-01-22,440498.0,39.7,9527 
5377,2009-01-23,440498.0,39.7,9527 
5378,2009-01-24,440498.0,39.7,9527 
5379,2009-01-25,440498.0,39.7,9527 
5380,2009-01-26,440498.0,39.7,9527 
5381,2009-01-27,440498.0,39.7,9527 
5382,2009-01-28,440498.0,39.7,9527 
5383,2009-01-29,440498.0,39.7,9527 
5384,2009-01-30,440498.0,39.7,9527 
5385,2009-01-31,440498.0,39.7,9527 
5386,2008-12-01,440621.0,39.71,9529 
5387,2008-12-02,440621.0,39.71,9529 
5388,2008-12-03,440621.0,39.71,9529 
5389,2008-12-04,440621.0,39.71,9529 
5390,2008-12-05,440621.0,39.71,9529 
5391,2008-12-06,440621.0,39.71,9529 
5392,2008-12-07,440621.0,39.71,9529 
5393,2008-12-08,440621.0,39.71,9529 
5394,2008-12-09,440621.0,39.71,9529 
5395,2008-12-10,440621.0,39.71,9529 
5396,2008-12-11,440621.0,39.71,9529 
5397,2008-12-12,440621.0,39.71,9529 
5398,2008-12-13,440621.0,39.71,9529 
5399,2008-12-14,440621.0,39.71,9529 
5400,2008-12-15,440621.0,39.71,9529 
5401,2008-12-16,440621.0,39.71,9529 
5402,2008-12-17,440621.0,39.71,9529 
5403,2008-12-18,440621.0,39.71,9529 
5404,2008-12-19,440621.0,39.71,9529 
5405,2008-12-20,440621.0,39.71,9529 
5406,2008-12-21,440621.0,39.71,9529 
5407,2008-12-22,440621.0,39.71,9529 
5408,2008-12-23,440621.0,39.71,9529 
5409,2008-12-24,440621.0,39.71,9529 
5410,2008-12-25,440621.0,39.71,9529 
5411,2008-12-26,440621.0,39.71,9529 
5412,2008-12-27,440621.0,39.71,9529 
5413,2008-12-28,440621.0,39.71,9529 
5414,2008-12-29,440621.0,39.71,9529 
5415,2008-12-30,440621.0,39.71,9529 
5416,2008-12-31,440621.0,39.71,9529 
5417,2008-11-01,406604.0,36.66,8842 
5418,2008-11-02,406604.0,36.66,8842 
5419,2008-11-03,406604.0,36.66,8842 
5420,2008-11-04,406604.0,36.66,8842 
5421,2008-11-05,406604.0,36.66,8842 
5422,2008-11-06,406604.0,36.66,8842 
5423,2008-11-07,406604.0,36.66,8842 
5424,2008-11-08,406604.0,36.66,8842 
5425,2008-11-09,406604.0,36.66,8842 
5426,2008-11-10,406604.0,36.66,8842 
5427,2008-11-11,406604.0,36.66,8842 
5428,2008-11-12,406604.0,36.66,8842 
5429,2008-11-13,406604.0,36.66,8842 
5430,2008-11-14,406604.0,36.66,8842 
5431,2008-11-15,406604.0,36.66,8842 
5432,2008-11-16,406604.0,36.66,8842 
5433,2008-11-17,406604.0,36.66,8842 
5434,2008-11-18,406604.0,36.66,8842 
5435,2008-11-19,406604.0,36.66,8842 
5436,2008-11-20,406604.0,36.66,8842 
5437,2008-11-21,406604.0,36.66,8842 
5438,2008-11-22,406604.0,36.66,8842 
5439,2008-11-23,406604.0,36.66,8842 
5440,2008-11-24,406604.0,36.66,8842 
5441,2008-11-25,406604.0,36.66,8842 
5442,2008-11-26,406604.0,36.66,8842 
5443,2008-11-27,406604.0,36.66,8842 
5444,2008-11-28,406604.0,36.66,8842 
5445,2008-11-29,406604.0,36.66,8842 
5446,2008-11-30,406604.0,36.66,8842 
5447,2008-10-01,387382.0,34.93,8424 
5448,2008-10-02,387382.0,34.93,8424 
5449,2008-10-03,387382.0,34.93,8424 
5450,2008-10-04,387382.0,34.93,8424 
5451,2008-10-05,387382.0,34.93,8424 
5452,2008-10-06,387382.0,34.93,8424 
5453,2008-10-07,387382.0,34.93,8424 
5454,2008-10-08,387382.0,34.93,8424 
5455,2008-10-09,387382.0,34.93,8424 
5456,2008-10-10,387382.0,34.93,8424 
5457,2008-10-11,387382.0,34.93,8424 
5458,2008-10-12,387382.0,34.93,8424 
5459,2008-10-13,387382.0,34.93,8424 
5460,2008-10-14,387382.0,34.93,8424 
5461,2008-10-15,387382.0,34.93,8424 
5462,2008-10-16,387382.0,34.93,8424 
5463,2008-10-17,387382.0,34.93,8424 
5464,2008-10-18,387382.0,34.93,8424 
5465,2008-10-19,387382.0,34.93,8424 
5466,2008-10-20,387382.0,34.93,8424 
5467,2008-10-21,387382.0,34.93,8424 
5468,2008-10-22,387382.0,34.93,8424 
5469,2008-10-23,387382.0,34.93,8424 
5470,2008-10-24,387382.0,34.93,8424 
5471,2008-10-25,387382.0,34.93,8424 
5472,2008-10-26,387382.0,34.93,8424 
5473,2008-10-27,387382.0,34.93,8424 
5474,2008-10-28,387382.0,34.93,8424 
5475,2008-10-29,387382.0,34.93,8424 
5476,2008-10-30,387382.0,34.93,8424 
5477,2008-10-31,387382.0,34.93,8424 
5478,2008-09-01,403722.0,36.4,8780 
5479,2008-09-02,403722.0,36.4,8780 
5480,2008-09-03,403722.0,36.4,8780 
5481,2008-09-04,403722.0,36.4,8780 
5482,2008-09-05,403722.0,36.4,8780 
5483,2008-09-06,403722.0,36.4,8780 
5484,2008-09-07,403722.0,36.4,8780 
5485,2008-09-08,403722.0,36.4,8780 
5486,2008-09-09,403722.0,36.4,8780 
5487,2008-09-10,403722.0,36.4,8780 
5488,2008-09-11,403722.0,36.4,8780 
5489,2008-09-12,403722.0,36.4,8780 
5490,2008-09-13,403722.0,36.4,8780 
5491,2008-09-14,403722.0,36.4,8780 
5492,2008-09-15,403722.0,36.4,8780 
5493,2008-09-16,403722.0,36.4,8780 
5494,2008-09-17,403722.0,36.4,8780 
5495,2008-09-18,403722.0,36.4,8780 
5496,2008-09-19,403722.0,36.4,8780 
5497,2008-09-20,403722.0,36.4,8780 
5498,2008-09-21,403722.0,36.4,8780 
5499,2008-09-22,403722.0,36.4,8780 
5500,2008-09-23,403722.0,36.4,8780 
5501,2008-09-24,403722.0,36.4,8780 
5502,2008-09-25,403722.0,36.4,8780 
5503,2008-09-26,403722.0,36.4,8780 
5504,2008-09-27,403722.0,36.4,8780 
5505,2008-09-28,403722.0,36.4,8780 
5506,2008-09-29,403722.0,36.4,8780 
5507,2008-09-30,403722.0,36.4,8780 
5508,2008-08-01,378068.0,34.34,8222 
5509,2008-08-02,378068.0,34.34,8222 
5510,2008-08-03,378068.0,34.34,8222 
5511,2008-08-04,378068.0,34.34,8222 
5512,2008-08-05,378068.0,34.34,8222 
5513,2008-08-06,378068.0,34.34,8222 
5514,2008-08-07,378068.0,34.34,8222 
5515,2008-08-08,378068.0,34.34,8222 
5516,2008-08-09,378068.0,34.34,8222 
5517,2008-08-10,378068.0,34.34,8222 
5518,2008-08-11,378068.0,34.34,8222 
5519,2008-08-12,378068.0,34.34,8222 
5520,2008-08-13,378068.0,34.34,8222 
5521,2008-08-14,378068.0,34.34,8222 
5522,2008-08-15,378068.0,34.34,8222 
5523,2008-08-16,378068.0,34.34,8222 
5524,2008-08-17,378068.0,34.34,8222 
5525,2008-08-18,378068.0,34.34,8222 
5526,2008-08-19,378068.0,34.34,8222 
5527,2008-08-20,378068.0,34.34,8222 
5528,2008-08-21,378068.0,34.34,8222 
5529,2008-08-22,378068.0,34.34,8222 
5530,2008-08-23,378068.0,34.34,8222 
5531,2008-08-24,378068.0,34.34,8222 
5532,2008-08-25,378068.0,34.34,8222 
5533,2008-08-26,378068.0,34.34,8222 
5534,2008-08-27,378068.0,34.34,8222 
5535,2008-08-28,378068.0,34.34,8222 
5536,2008-08-29,378068.0,34.34,8222 
5537,2008-08-30,378068.0,34.34,8222 
5538,2008-08-31,378068.0,34.34,8222 
5539,2008-07-01,377534.0,34.29,8210 
5540,2008-07-02,377534.0,34.29,8210 
5541,2008-07-03,377534.0,34.29,8210 
5542,2008-07-04,377534.0,34.29,8210 
5543,2008-07-05,377534.0,34.29,8210 
5544,2008-07-06,377534.0,34.29,8210 
5545,2008-07-07,377534.0,34.29,8210 
5546,2008-07-08,377534.0,34.29,8210 
5547,2008-07-09,377534.0,34.29,8210 
5548,2008-07-10,377534.0,34.29,8210 
5549,2008-07-11,377534.0,34.29,8210 
5550,2008-07-12,377534.0,34.29,8210 
5551,2008-07-13,377534.0,34.29,8210 
5552,2008-07-14,377534.0,34.29,8210 
5553,2008-07-15,377534.0,34.29,8210 
5554,2008-07-16,377534.0,34.29,8210 
5555,2008-07-17,377534.0,34.29,8210 
5556,2008-07-18,377534.0,34.29,8210 
5557,2008-07-19,377534.0,34.29,8210 
5558,2008-07-20,377534.0,34.29,8210 
5559,2008-07-21,377534.0,34.29,8210 
5560,2008-07-22,377534.0,34.29,8210 
5561,2008-07-23,377534.0,34.29,8210 
5562,2008-07-24,377534.0,34.29,8210 
5563,2008-07-25,377534.0,34.29,8210 
5564,2008-07-26,377534.0,34.29,8210 
5565,2008-07-27,377534.0,34.29,8210 
5566,2008-07-28,377534.0,34.29,8210 
5567,2008-07-29,377534.0,34.29,8210 
5568,2008-07-30,377534.0,34.29,8210 
5569,2008-07-31,377534.0,34.29,8210 
5570,2008-06-01,390638.0,35.48,8495 
5571,2008-06-02,390638.0,35.48,8495 
5572,2008-06-03,390638.0,35.48,8495 
5573,2008-06-04,390638.0,35.48,8495 
5574,2008-06-05,390638.0,35.48,8495 
5575,2008-06-06,390638.0,35.48,8495 
5576,2008-06-07,390638.0,35.48,8495 
5577,2008-06-08,390638.0,35.48,8495 
5578,2008-06-09,390638.0,35.48,8495 
5579,2008-06-10,390638.0,35.48,8495 
5580,2008-06-11,390638.0,35.48,8495 
5581,2008-06-12,390638.0,35.48,8495 
5582,2008-06-13,390638.0,35.48,8495 
5583,2008-06-14,390638.0,35.48,8495 
5584,2008-06-15,390638.0,35.48,8495 
5585,2008-06-16,390638.0,35.48,8495 
5586,2008-06-17,390638.0,35.48,8495 
5587,2008-06-18,390638.0,35.48,8495 
5588,2008-06-19,390638.0,35.48,8495 
5589,2008-06-20,390638.0,35.48,8495 
5590,2008-06-21,390638.0,35.48,8495 
5591,2008-06-22,390638.0,35.48,8495 
5592,2008-06-23,390638.0,35.48,8495 
5593,2008-06-24,390638.0,35.48,8495 
5594,2008-06-25,390638.0,35.48,8495 
5595,2008-06-26,390638.0,35.48,8495 
5596,2008-06-27,390638.0,35.48,8495 
5597,2008-06-28,390638.0,35.48,8495 
5598,2008-06-29,390638.0,35.48,8495 
5599,2008-06-30,390638.0,35.48,8495 
5600,2008-05-01,373712.0,34.3,8183 
5601,2008-05-02,373712.0,34.3,8183 
5602,2008-05-03,373712.0,34.3,8183 
5603,2008-05-04,373712.0,34.3,8183 
5604,2008-05-05,373712.0,34.3,8183 
5605,2008-05-06,373712.0,34.3,8183 
5606,2008-05-07,373712.0,34.3,8183 
5607,2008-05-08,373712.0,34.3,8183 
5608,2008-05-09,373712.0,34.3,8183 
5609,2008-05-10,373712.0,34.3,8183 
5610,2008-05-11,373712.0,34.3,8183 
5611,2008-05-12,373712.0,34.3,8183 
5612,2008-05-13,373712.0,34.3,8183 
5613,2008-05-14,373712.0,34.3,8183 
5614,2008-05-15,373712.0,34.3,8183 
5615,2008-05-16,373712.0,34.3,8183 
5616,2008-05-17,373712.0,34.3,8183 
5617,2008-05-18,373712.0,34.3,8183 
5618,2008-05-19,373712.0,34.3,8183 
5619,2008-05-20,373712.0,34.3,8183 
5620,2008-05-21,373712.0,34.3,8183 
5621,2008-05-22,373712.0,34.3,8183 
5622,2008-05-23,373712.0,34.3,8183 
