Unnamed: 0,Date,IPC
6733,2005-07-07,-0.6
6732,2005-07-06,-0.6
6731,2005-07-05,-0.6
6730,2005-07-04,-0.6
6727,2005-07-01,-0.6
6726,2005-08-31,0.4
6725,2005-08-30,0.4
6724,2005-08-29,0.4
6721,2005-08-26,0.4
6720,2005-08-25,0.4
6719,2005-08-24,0.4
6718,2005-08-23,0.4
6717,2005-08-22,0.4
6714,2005-08-19,0.4
6713,2005-08-18,0.4
6712,2005-08-17,0.4
6711,2005-08-16,0.4
6710,2005-08-15,0.4
6707,2005-08-12,0.4
6706,2005-08-11,0.4
6705,2005-08-10,0.4
6704,2005-08-09,0.4
6703,2005-08-08,0.4
6700,2005-08-05,0.4
6699,2005-08-04,0.4
6698,2005-08-03,0.4
6697,2005-08-02,0.4
6696,2005-08-01,0.4
6695,2005-09-30,0.6
6694,2005-09-29,0.6
6693,2005-09-28,0.6
6692,2005-09-27,0.6
6691,2005-09-26,0.6
6688,2005-09-23,0.6
6687,2005-09-22,0.6
6686,2005-09-21,0.6
6685,2005-09-20,0.6
6684,2005-09-19,0.6
6681,2005-09-16,0.6
6680,2005-09-15,0.6
6679,2005-09-14,0.6
6678,2005-09-13,0.6
6677,2005-09-12,0.6
6674,2005-09-09,0.6
6673,2005-09-08,0.6
6672,2005-09-07,0.6
6671,2005-09-06,0.6
6670,2005-09-05,0.6
6667,2005-09-02,0.6
6666,2005-09-01,0.6
6665,2005-10-31,0.8
6662,2005-10-28,0.8
6661,2005-10-27,0.8
6660,2005-10-26,0.8
6659,2005-10-25,0.8
6658,2005-10-24,0.8
6655,2005-10-21,0.8
6654,2005-10-20,0.8
6653,2005-10-19,0.8
6652,2005-10-18,0.8
6651,2005-10-17,0.8
6648,2005-10-14,0.8
6647,2005-10-13,0.8
6646,2005-10-12,0.8
6645,2005-10-11,0.8
6644,2005-10-10,0.8
6641,2005-10-07,0.8
6640,2005-10-06,0.8
6639,2005-10-05,0.8
6638,2005-10-04,0.8
6637,2005-10-03,0.8
6634,2005-11-30,0.2
6633,2005-11-29,0.2
6632,2005-11-28,0.2
6629,2005-11-25,0.2
6628,2005-11-24,0.2
6627,2005-11-23,0.2
6626,2005-11-22,0.2
6625,2005-11-21,0.2
6622,2005-11-18,0.2
6621,2005-11-17,0.2
6620,2005-11-16,0.2
6619,2005-11-15,0.2
6618,2005-11-14,0.2
6615,2005-11-11,0.2
6614,2005-11-10,0.2
6613,2005-11-09,0.2
6612,2005-11-08,0.2
6611,2005-11-07,0.2
6608,2005-11-04,0.2
6607,2005-11-03,0.2
6606,2005-11-02,0.2
6605,2005-11-01,0.2
6603,2005-12-30,0.2
6602,2005-12-29,0.2
6601,2005-12-28,0.2
6600,2005-12-27,0.2
6596,2005-12-23,0.2
6595,2005-12-22,0.2
6594,2005-12-21,0.2
6593,2005-12-20,0.2
6592,2005-12-19,0.2
6589,2005-12-16,0.2
6588,2005-12-15,0.2
6587,2005-12-14,0.2
6586,2005-12-13,0.2
6585,2005-12-12,0.2
6582,2005-12-09,0.2
6581,2005-12-08,0.2
6580,2005-12-07,0.2
6579,2005-12-06,0.2
6578,2005-12-05,0.2
6575,2005-12-02,0.2
6574,2005-12-01,0.2
6573,2006-01-31,-0.4
6572,2006-01-30,-0.4
6569,2006-01-27,-0.4
6568,2006-01-26,-0.4
6567,2006-01-25,-0.4
6566,2006-01-24,-0.4
6565,2006-01-23,-0.4
6562,2006-01-20,-0.4
6561,2006-01-19,-0.4
6560,2006-01-18,-0.4
6559,2006-01-17,-0.4
6558,2006-01-16,-0.4
6555,2006-01-13,-0.4
6554,2006-01-12,-0.4
6553,2006-01-11,-0.4
6552,2006-01-10,-0.4
6551,2006-01-09,-0.4
6548,2006-01-06,-0.4
6547,2006-01-05,-0.4
6546,2006-01-04,-0.4
6545,2006-01-03,-0.4
6544,2006-01-02,-0.4
6542,2006-02-28,0.0
6541,2006-02-27,0.0
6538,2006-02-24,0.0
6537,2006-02-23,0.0
6536,2006-02-22,0.0
6535,2006-02-21,0.0
6534,2006-02-20,0.0
6531,2006-02-17,0.0
6530,2006-02-16,0.0
6529,2006-02-15,0.0
6528,2006-02-14,0.0
6527,2006-02-13,0.0
6524,2006-02-10,0.0
6523,2006-02-09,0.0
6522,2006-02-08,0.0
6521,2006-02-07,0.0
6520,2006-02-06,0.0
6517,2006-02-03,0.0
6516,2006-02-02,0.0
6515,2006-02-01,0.0
6514,2006-03-31,0.7
6513,2006-03-30,0.7
6512,2006-03-29,0.7
6511,2006-03-28,0.7
6510,2006-03-27,0.7
6507,2006-03-24,0.7
6506,2006-03-23,0.7
6505,2006-03-22,0.7
6504,2006-03-21,0.7
6503,2006-03-20,0.7
6500,2006-03-17,0.7
6499,2006-03-16,0.7
6498,2006-03-15,0.7
6497,2006-03-14,0.7
6496,2006-03-13,0.7
6493,2006-03-10,0.7
6492,2006-03-09,0.7
6491,2006-03-08,0.7
6490,2006-03-07,0.7
6489,2006-03-06,0.7
6486,2006-03-03,0.7
6485,2006-03-02,0.7
6484,2006-03-01,0.7
6481,2006-04-28,1.4
6480,2006-04-27,1.4
6479,2006-04-26,1.4
6478,2006-04-25,1.4
6477,2006-04-24,1.4
6474,2006-04-21,1.4
6473,2006-04-20,1.4
6472,2006-04-19,1.4
6471,2006-04-18,1.4
6466,2006-04-13,1.4
6465,2006-04-12,1.4
6464,2006-04-11,1.4
6463,2006-04-10,1.4
6460,2006-04-07,1.4
6459,2006-04-06,1.4
6458,2006-04-05,1.4
6457,2006-04-04,1.4
6456,2006-04-03,1.4
6453,2006-05-31,0.4
6452,2006-05-30,0.4
6451,2006-05-29,0.4
6448,2006-05-26,0.4
6447,2006-05-25,0.4
6446,2006-05-24,0.4
6445,2006-05-23,0.4
6444,2006-05-22,0.4
6441,2006-05-19,0.4
6440,2006-05-18,0.4
6439,2006-05-17,0.4
6438,2006-05-16,0.4
6437,2006-05-15,0.4
6434,2006-05-12,0.4
6433,2006-05-11,0.4
6432,2006-05-10,0.4
6431,2006-05-09,0.4
6430,2006-05-08,0.4
6427,2006-05-05,0.4
6426,2006-05-04,0.4
6425,2006-05-03,0.4
6424,2006-05-02,0.4
6422,2006-06-30,0.2
6421,2006-06-29,0.2
6420,2006-06-28,0.2
6419,2006-06-27,0.2
6418,2006-06-26,0.2
6415,2006-06-23,0.2
6414,2006-06-22,0.2
6413,2006-06-21,0.2
6412,2006-06-20,0.2
6411,2006-06-19,0.2
6408,2006-06-16,0.2
6407,2006-06-15,0.2
6406,2006-06-14,0.2
6405,2006-06-13,0.2
6404,2006-06-12,0.2
6401,2006-06-09,0.2
6400,2006-06-08,0.2
6399,2006-06-07,0.2
6398,2006-06-06,0.2
6397,2006-06-05,0.2
6394,2006-06-02,0.2
6393,2006-06-01,0.2
6392,2006-07-31,-0.6
6389,2006-07-28,-0.6
6388,2006-07-27,-0.6
6387,2006-07-26,-0.6
6386,2006-07-25,-0.6
6385,2006-07-24,-0.6
6382,2006-07-21,-0.6
6381,2006-07-20,-0.6
6380,2006-07-19,-0.6
6379,2006-07-18,-0.6
6378,2006-07-17,-0.6
6375,2006-07-14,-0.6
6374,2006-07-13,-0.6
6373,2006-07-12,-0.6
6372,2006-07-11,-0.6
6371,2006-07-10,-0.6
6368,2006-07-07,-0.6
6367,2006-07-06,-0.6
6366,2006-07-05,-0.6
6365,2006-07-04,-0.6
6364,2006-07-03,-0.6
6361,2006-08-31,0.2
6360,2006-08-30,0.2
6359,2006-08-29,0.2
6358,2006-08-28,0.2
6355,2006-08-25,0.2
6354,2006-08-24,0.2
6353,2006-08-23,0.2
6352,2006-08-22,0.2
6351,2006-08-21,0.2
6348,2006-08-18,0.2
6347,2006-08-17,0.2
6346,2006-08-16,0.2
6345,2006-08-15,0.2
6344,2006-08-14,0.2
6341,2006-08-11,0.2
6340,2006-08-10,0.2
6339,2006-08-09,0.2
6338,2006-08-08,0.2
6337,2006-08-07,0.2
6334,2006-08-04,0.2
6333,2006-08-03,0.2
6332,2006-08-02,0.2
6331,2006-08-01,0.2
6329,2006-09-29,-0.2
6328,2006-09-28,-0.2
6327,2006-09-27,-0.2
6326,2006-09-26,-0.2
6325,2006-09-25,-0.2
6322,2006-09-22,-0.2
6321,2006-09-21,-0.2
6320,2006-09-20,-0.2
6319,2006-09-19,-0.2
6318,2006-09-18,-0.2
6315,2006-09-15,-0.2
6314,2006-09-14,-0.2
6313,2006-09-13,-0.2
6312,2006-09-12,-0.2
6311,2006-09-11,-0.2
6308,2006-09-08,-0.2
6307,2006-09-07,-0.2
6306,2006-09-06,-0.2
6305,2006-09-05,-0.2
6304,2006-09-04,-0.2
6301,2006-09-01,-0.2
6300,2006-10-31,0.4
6299,2006-10-30,0.4
6296,2006-10-27,0.4
6295,2006-10-26,0.4
6294,2006-10-25,0.4
6293,2006-10-24,0.4
6292,2006-10-23,0.4
6289,2006-10-20,0.4
6288,2006-10-19,0.4
6287,2006-10-18,0.4
6286,2006-10-17,0.4
6285,2006-10-16,0.4
6282,2006-10-13,0.4
6281,2006-10-12,0.4
6280,2006-10-11,0.4
6279,2006-10-10,0.4
6278,2006-10-09,0.4
6275,2006-10-06,0.4
6274,2006-10-05,0.4
6273,2006-10-04,0.4
6272,2006-10-03,0.4
6271,2006-10-02,0.4
6269,2006-11-30,0.2
6268,2006-11-29,0.2
6267,2006-11-28,0.2
6266,2006-11-27,0.2
6263,2006-11-24,0.2
6262,2006-11-23,0.2
6261,2006-11-22,0.2
6260,2006-11-21,0.2
6259,2006-11-20,0.2
6256,2006-11-17,0.2
6255,2006-11-16,0.2
6254,2006-11-15,0.2
6253,2006-11-14,0.2
6252,2006-11-13,0.2
6249,2006-11-10,0.2
6248,2006-11-09,0.2
6247,2006-11-08,0.2
6246,2006-11-07,0.2
6245,2006-11-06,0.2
6242,2006-11-03,0.2
6241,2006-11-02,0.2
6240,2006-11-01,0.2
6237,2006-12-29,0.3
6236,2006-12-28,0.3
6235,2006-12-27,0.3
6230,2006-12-22,0.3
6229,2006-12-21,0.3
6228,2006-12-20,0.3
6227,2006-12-19,0.3
6226,2006-12-18,0.3
6223,2006-12-15,0.3
6222,2006-12-14,0.3
6221,2006-12-13,0.3
6220,2006-12-12,0.3
6219,2006-12-11,0.3
6216,2006-12-08,0.3
6215,2006-12-07,0.3
6214,2006-12-06,0.3
6213,2006-12-05,0.3
6212,2006-12-04,0.3
6209,2006-12-01,0.3
6208,2007-01-31,-0.7
6207,2007-01-30,-0.7
6206,2007-01-29,-0.7
6203,2007-01-26,-0.7
6202,2007-01-25,-0.7
6201,2007-01-24,-0.7
6200,2007-01-23,-0.7
6199,2007-01-22,-0.7
6196,2007-01-19,-0.7
6195,2007-01-18,-0.7
6194,2007-01-17,-0.7
6193,2007-01-16,-0.7
6192,2007-01-15,-0.7
6189,2007-01-12,-0.7
6188,2007-01-11,-0.7
6187,2007-01-10,-0.7
6186,2007-01-09,-0.7
6185,2007-01-08,-0.7
6182,2007-01-05,-0.7
6181,2007-01-04,-0.7
6180,2007-01-03,-0.7
6179,2007-01-02,-0.7
6177,2007-02-28,0.1
6176,2007-02-27,0.1
6175,2007-02-26,0.1
6172,2007-02-23,0.1
6171,2007-02-22,0.1
6170,2007-02-21,0.1
6169,2007-02-20,0.1
6168,2007-02-19,0.1
6165,2007-02-16,0.1
6164,2007-02-15,0.1
6163,2007-02-14,0.1
6162,2007-02-13,0.1
6161,2007-02-12,0.1
6158,2007-02-09,0.1
6157,2007-02-08,0.1
6156,2007-02-07,0.1
6155,2007-02-06,0.1
6154,2007-02-05,0.1
6151,2007-02-02,0.1
6150,2007-02-01,0.1
6148,2007-03-30,0.8
6147,2007-03-29,0.8
6146,2007-03-28,0.8
6145,2007-03-27,0.8
6144,2007-03-26,0.8
6141,2007-03-23,0.8
6140,2007-03-22,0.8
6139,2007-03-21,0.8
6138,2007-03-20,0.8
6137,2007-03-19,0.8
6134,2007-03-16,0.8
6133,2007-03-15,0.8
6132,2007-03-14,0.8
6131,2007-03-13,0.8
6130,2007-03-12,0.8
6127,2007-03-09,0.8
6126,2007-03-08,0.8
6125,2007-03-07,0.8
6124,2007-03-06,0.8
6123,2007-03-05,0.8
6120,2007-03-02,0.8
6119,2007-03-01,0.8
6118,2007-04-30,1.4
6115,2007-04-27,1.4
6114,2007-04-26,1.4
6113,2007-04-25,1.4
6112,2007-04-24,1.4
6111,2007-04-23,1.4
6108,2007-04-20,1.4
6107,2007-04-19,1.4
6106,2007-04-18,1.4
6105,2007-04-17,1.4
6104,2007-04-16,1.4
6101,2007-04-13,1.4
6100,2007-04-12,1.4
6099,2007-04-11,1.4
6098,2007-04-10,1.4
6093,2007-04-05,1.4
6092,2007-04-04,1.4
6091,2007-04-03,1.4
6090,2007-04-02,1.4
6088,2007-05-31,0.3
6087,2007-05-30,0.3
6086,2007-05-29,0.3
6085,2007-05-28,0.3
6082,2007-05-25,0.3
6081,2007-05-24,0.3
6080,2007-05-23,0.3
6079,2007-05-22,0.3
6078,2007-05-21,0.3
6075,2007-05-18,0.3
6074,2007-05-17,0.3
6073,2007-05-16,0.3
6072,2007-05-15,0.3
6071,2007-05-14,0.3
6068,2007-05-11,0.3
6067,2007-05-10,0.3
6066,2007-05-09,0.3
6065,2007-05-08,0.3
6064,2007-05-07,0.3
6061,2007-05-04,0.3
6060,2007-05-03,0.3
6059,2007-05-02,0.3
6056,2007-06-29,0.2
6055,2007-06-28,0.2
6054,2007-06-27,0.2
6053,2007-06-26,0.2
6052,2007-06-25,0.2
6049,2007-06-22,0.2
6048,2007-06-21,0.2
6047,2007-06-20,0.2
6046,2007-06-19,0.2
6045,2007-06-18,0.2
6042,2007-06-15,0.2
6041,2007-06-14,0.2
6040,2007-06-13,0.2
6039,2007-06-12,0.2
6038,2007-06-11,0.2
6035,2007-06-08,0.2
6034,2007-06-07,0.2
6033,2007-06-06,0.2
6032,2007-06-05,0.2
6031,2007-06-04,0.2
6028,2007-06-01,0.2
6027,2007-07-31,-0.7
6026,2007-07-30,-0.7
6023,2007-07-27,-0.7
6022,2007-07-26,-0.7
6021,2007-07-25,-0.7
6020,2007-07-24,-0.7
6019,2007-07-23,-0.7
6016,2007-07-20,-0.7
6015,2007-07-19,-0.7
6014,2007-07-18,-0.7
6013,2007-07-17,-0.7
6012,2007-07-16,-0.7
6009,2007-07-13,-0.7
6008,2007-07-12,-0.7
6007,2007-07-11,-0.7
6006,2007-07-10,-0.7
6005,2007-07-09,-0.7
6002,2007-07-06,-0.7
6001,2007-07-05,-0.7
6000,2007-07-04,-0.7
5999,2007-07-03,-0.7
5998,2007-07-02,-0.7
5996,2007-08-31,0.1
5995,2007-08-30,0.1
5994,2007-08-29,0.1
5993,2007-08-28,0.1
5992,2007-08-27,0.1
5989,2007-08-24,0.1
5988,2007-08-23,0.1
5987,2007-08-22,0.1
5986,2007-08-21,0.1
5985,2007-08-20,0.1
5982,2007-08-17,0.1
5981,2007-08-16,0.1
5980,2007-08-15,0.1
5979,2007-08-14,0.1
5978,2007-08-13,0.1
5975,2007-08-10,0.1
5974,2007-08-09,0.1
5973,2007-08-08,0.1
5972,2007-08-07,0.1
5971,2007-08-06,0.1
5968,2007-08-03,0.1
5967,2007-08-02,0.1
5966,2007-08-01,0.1
5963,2007-09-28,0.3
5962,2007-09-27,0.3
5961,2007-09-26,0.3
5960,2007-09-25,0.3
5959,2007-09-24,0.3
5956,2007-09-21,0.3
5955,2007-09-20,0.3
5954,2007-09-19,0.3
5953,2007-09-18,0.3
5952,2007-09-17,0.3
5949,2007-09-14,0.3
5948,2007-09-13,0.3
5947,2007-09-12,0.3
5946,2007-09-11,0.3
5945,2007-09-10,0.3
5942,2007-09-07,0.3
5941,2007-09-06,0.3
5940,2007-09-05,0.3
5939,2007-09-04,0.3
5938,2007-09-03,0.3
5935,2007-10-31,1.3
5934,2007-10-30,1.3
5933,2007-10-29,1.3
5930,2007-10-26,1.3
5929,2007-10-25,1.3
5928,2007-10-24,1.3
5927,2007-10-23,1.3
5926,2007-10-22,1.3
5923,2007-10-19,1.3
5922,2007-10-18,1.3
5921,2007-10-17,1.3
5920,2007-10-16,1.3
5919,2007-10-15,1.3
5916,2007-10-12,1.3
5915,2007-10-11,1.3
5914,2007-10-10,1.3
5913,2007-10-09,1.3
5912,2007-10-08,1.3
5909,2007-10-05,1.3
5908,2007-10-04,1.3
5907,2007-10-03,1.3
5906,2007-10-02,1.3
5905,2007-10-01,1.3
5904,2007-11-30,0.7
5903,2007-11-29,0.7
5902,2007-11-28,0.7
5901,2007-11-27,0.7
5900,2007-11-26,0.7
5897,2007-11-23,0.7
5896,2007-11-22,0.7
5895,2007-11-21,0.7
5894,2007-11-20,0.7
5893,2007-11-19,0.7
5890,2007-11-16,0.7
5889,2007-11-15,0.7
5888,2007-11-14,0.7
5887,2007-11-13,0.7
5886,2007-11-12,0.7
5883,2007-11-09,0.7
5882,2007-11-08,0.7
5881,2007-11-07,0.7
5880,2007-11-06,0.7
5879,2007-11-05,0.7
5876,2007-11-02,0.7
5875,2007-11-01,0.7
5871,2007-12-28,0.4
5870,2007-12-27,0.4
5864,2007-12-21,0.4
5863,2007-12-20,0.4
5862,2007-12-19,0.4
5861,2007-12-18,0.4
5860,2007-12-17,0.4
5857,2007-12-14,0.4
5856,2007-12-13,0.4
5855,2007-12-12,0.4
5854,2007-12-11,0.4
5853,2007-12-10,0.4
5850,2007-12-07,0.4
5849,2007-12-06,0.4
5848,2007-12-05,0.4
5847,2007-12-04,0.4
5846,2007-12-03,0.4
5843,2008-01-31,-0.6
5842,2008-01-30,-0.6
5841,2008-01-29,-0.6
5840,2008-01-28,-0.6
5837,2008-01-25,-0.6
5836,2008-01-24,-0.6
5835,2008-01-23,-0.6
5834,2008-01-22,-0.6
5833,2008-01-21,-0.6
5830,2008-01-18,-0.6
5829,2008-01-17,-0.6
5828,2008-01-16,-0.6
5827,2008-01-15,-0.6
5826,2008-01-14,-0.6
5823,2008-01-11,-0.6
5822,2008-01-10,-0.6
5821,2008-01-09,-0.6
5820,2008-01-08,-0.6
5819,2008-01-07,-0.6
5816,2008-01-04,-0.6
5815,2008-01-03,-0.6
5814,2008-01-02,-0.6
5812,2008-02-29,0.2
5811,2008-02-28,0.2
5810,2008-02-27,0.2
5809,2008-02-26,0.2
5808,2008-02-25,0.2
5805,2008-02-22,0.2
5804,2008-02-21,0.2
5803,2008-02-20,0.2
5802,2008-02-19,0.2
5801,2008-02-18,0.2
5798,2008-02-15,0.2
5797,2008-02-14,0.2
5796,2008-02-13,0.2
5795,2008-02-12,0.2
5794,2008-02-11,0.2
5791,2008-02-08,0.2
5790,2008-02-07,0.2
5789,2008-02-06,0.2
5788,2008-02-05,0.2
5787,2008-02-04,0.2
5784,2008-02-01,0.2
5783,2008-03-31,0.9
5780,2008-03-28,0.9
5779,2008-03-27,0.9
5778,2008-03-26,0.9
5777,2008-03-25,0.9
5772,2008-03-20,0.9
5771,2008-03-19,0.9
5770,2008-03-18,0.9
5769,2008-03-17,0.9
5766,2008-03-14,0.9
5765,2008-03-13,0.9
5764,2008-03-12,0.9
5763,2008-03-11,0.9
5762,2008-03-10,0.9
5759,2008-03-07,0.9
5758,2008-03-06,0.9
5757,2008-03-05,0.9
5756,2008-03-04,0.9
5755,2008-03-03,0.9
5752,2008-04-30,1.1
5751,2008-04-29,1.1
5750,2008-04-28,1.1
5747,2008-04-25,1.1
5746,2008-04-24,1.1
5745,2008-04-23,1.1
5744,2008-04-22,1.1
5743,2008-04-21,1.1
5740,2008-04-18,1.1
5739,2008-04-17,1.1
5738,2008-04-16,1.1
5737,2008-04-15,1.1
5736,2008-04-14,1.1
5733,2008-04-11,1.1
5732,2008-04-10,1.1
5731,2008-04-09,1.1
5730,2008-04-08,1.1
5729,2008-04-07,1.1
5726,2008-04-04,1.1
5725,2008-04-03,1.1
5724,2008-04-02,1.1
5723,2008-04-01,1.1
5721,2008-05-30,0.7
5720,2008-05-29,0.7
5719,2008-05-28,0.7
5718,2008-05-27,0.7
5717,2008-05-26,0.7
5714,2008-05-23,0.7
5713,2008-05-22,0.7
5712,2008-05-21,0.7
5711,2008-05-20,0.7
5710,2008-05-19,0.7
5707,2008-05-16,0.7
5706,2008-05-15,0.7
5705,2008-05-14,0.7
5704,2008-05-13,0.7
5703,2008-05-12,0.7
5700,2008-05-09,0.7
5699,2008-05-08,0.7
5698,2008-05-07,0.7
5697,2008-05-06,0.7
5696,2008-05-05,0.7
5693,2008-05-02,0.7
5691,2008-06-30,0.6
5688,2008-06-27,0.6
5687,2008-06-26,0.6
5686,2008-06-25,0.6
5685,2008-06-24,0.6
5684,2008-06-23,0.6
5681,2008-06-20,0.6
5680,2008-06-19,0.6
5679,2008-06-18,0.6
5678,2008-06-17,0.6
5677,2008-06-16,0.6
5674,2008-06-13,0.6
5673,2008-06-12,0.6
5672,2008-06-11,0.6
5671,2008-06-10,0.6
5670,2008-06-09,0.6
5667,2008-06-06,0.6
5666,2008-06-05,0.6
5665,2008-06-04,0.6
5664,2008-06-03,0.6
5663,2008-06-02,0.6
5661,2008-07-31,-0.5
5660,2008-07-30,-0.5
5659,2008-07-29,-0.5
5658,2008-07-28,-0.5
5655,2008-07-25,-0.5
5654,2008-07-24,-0.5
5653,2008-07-23,-0.5
5652,2008-07-22,-0.5
5651,2008-07-21,-0.5
5648,2008-07-18,-0.5
5647,2008-07-17,-0.5
5646,2008-07-16,-0.5
5645,2008-07-15,-0.5
5644,2008-07-14,-0.5
5641,2008-07-11,-0.5
5640,2008-07-10,-0.5
5639,2008-07-09,-0.5
5638,2008-07-08,-0.5
5637,2008-07-07,-0.5
5634,2008-07-04,-0.5
5633,2008-07-03,-0.5
5632,2008-07-02,-0.5
5631,2008-07-01,-0.5
5628,2008-08-29,-0.2
5627,2008-08-28,-0.2
5626,2008-08-27,-0.2
5625,2008-08-26,-0.2
5624,2008-08-25,-0.2
5621,2008-08-22,-0.2
5620,2008-08-21,-0.2
5619,2008-08-20,-0.2
5618,2008-08-19,-0.2
5617,2008-08-18,-0.2
5614,2008-08-15,-0.2
5613,2008-08-14,-0.2
5612,2008-08-13,-0.2
5611,2008-08-12,-0.2
5610,2008-08-11,-0.2
5607,2008-08-08,-0.2
5606,2008-08-07,-0.2
5605,2008-08-06,-0.2
5604,2008-08-05,-0.2
5603,2008-08-04,-0.2
5600,2008-08-01,-0.2
5599,2008-09-30,0.0
5598,2008-09-29,0.0
5595,2008-09-26,0.0
5594,2008-09-25,0.0
5593,2008-09-24,0.0
5592,2008-09-23,0.0
5591,2008-09-22,0.0
5588,2008-09-19,0.0
5587,2008-09-18,0.0
5586,2008-09-17,0.0
5585,2008-09-16,0.0
5584,2008-09-15,0.0
5581,2008-09-12,0.0
5580,2008-09-11,0.0
5579,2008-09-10,0.0
5578,2008-09-09,0.0
5577,2008-09-08,0.0
5574,2008-09-05,0.0
5573,2008-09-04,0.0
5572,2008-09-03,0.0
5571,2008-09-02,0.0
5570,2008-09-01,0.0
5569,2008-10-31,0.3
5568,2008-10-30,0.3
5567,2008-10-29,0.3
5566,2008-10-28,0.3
5565,2008-10-27,0.3
5562,2008-10-24,0.3
5561,2008-10-23,0.3
5560,2008-10-22,0.3
5559,2008-10-21,0.3
5558,2008-10-20,0.3
5555,2008-10-17,0.3
5554,2008-10-16,0.3
5553,2008-10-15,0.3
5552,2008-10-14,0.3
5551,2008-10-13,0.3
5548,2008-10-10,0.3
5547,2008-10-09,0.3
5546,2008-10-08,0.3
5545,2008-10-07,0.3
5544,2008-10-06,0.3
5541,2008-10-03,0.3
5540,2008-10-02,0.3
5539,2008-10-01,0.3
5536,2008-11-28,-0.4
5535,2008-11-27,-0.4
5534,2008-11-26,-0.4
5533,2008-11-25,-0.4
5532,2008-11-24,-0.4
5529,2008-11-21,-0.4
5528,2008-11-20,-0.4
5527,2008-11-19,-0.4
5526,2008-11-18,-0.4
5525,2008-11-17,-0.4
5522,2008-11-14,-0.4
5521,2008-11-13,-0.4
5520,2008-11-12,-0.4
5519,2008-11-11,-0.4
5518,2008-11-10,-0.4
5515,2008-11-07,-0.4
5514,2008-11-06,-0.4
5513,2008-11-05,-0.4
5512,2008-11-04,-0.4
5511,2008-11-03,-0.4
5507,2008-12-30,-0.5
5506,2008-12-29,-0.5
5500,2008-12-23,-0.5
5499,2008-12-22,-0.5
5496,2008-12-19,-0.5
5495,2008-12-18,-0.5
5494,2008-12-17,-0.5
5493,2008-12-16,-0.5
5492,2008-12-15,-0.5
5489,2008-12-12,-0.5
5488,2008-12-11,-0.5
5487,2008-12-10,-0.5
5486,2008-12-09,-0.5
5485,2008-12-08,-0.5
5482,2008-12-05,-0.5
5481,2008-12-04,-0.5
5480,2008-12-03,-0.5
5479,2008-12-02,-0.5
5478,2008-12-01,-0.5
5476,2009-01-30,-1.2
5475,2009-01-29,-1.2
5474,2009-01-28,-1.2
5473,2009-01-27,-1.2
5472,2009-01-26,-1.2
5469,2009-01-23,-1.2
5468,2009-01-22,-1.2
5467,2009-01-21,-1.2
5466,2009-01-20,-1.2
5465,2009-01-19,-1.2
5462,2009-01-16,-1.2
5461,2009-01-15,-1.2
5460,2009-01-14,-1.2
5459,2009-01-13,-1.2
5458,2009-01-12,-1.2
5455,2009-01-09,-1.2
5454,2009-01-08,-1.2
5453,2009-01-07,-1.2
5452,2009-01-06,-1.2
5451,2009-01-05,-1.2
5448,2009-01-02,-1.2
5445,2009-02-27,0.0
5444,2009-02-26,0.0
5443,2009-02-25,0.0
5442,2009-02-24,0.0
5441,2009-02-23,0.0
5438,2009-02-20,0.0
5437,2009-02-19,0.0
5436,2009-02-18,0.0
5435,2009-02-17,0.0
5434,2009-02-16,0.0
5431,2009-02-13,0.0
5430,2009-02-12,0.0
5429,2009-02-11,0.0
5428,2009-02-10,0.0
5427,2009-02-09,0.0
5424,2009-02-06,0.0
5423,2009-02-05,0.0
5422,2009-02-04,0.0
5421,2009-02-03,0.0
5420,2009-02-02,0.0
5418,2009-03-31,0.2
5417,2009-03-30,0.2
5414,2009-03-27,0.2
5413,2009-03-26,0.2
5412,2009-03-25,0.2
5411,2009-03-24,0.2
5410,2009-03-23,0.2
5407,2009-03-20,0.2
5406,2009-03-19,0.2
5405,2009-03-18,0.2
5404,2009-03-17,0.2
5403,2009-03-16,0.2
5400,2009-03-13,0.2
5399,2009-03-12,0.2
5398,2009-03-11,0.2
5397,2009-03-10,0.2
5396,2009-03-09,0.2
5393,2009-03-06,0.2
5392,2009-03-05,0.2
5391,2009-03-04,0.2
5390,2009-03-03,0.2
5389,2009-03-02,0.2
5387,2009-04-30,1.0
5386,2009-04-29,1.0
5385,2009-04-28,1.0
5384,2009-04-27,1.0
5381,2009-04-24,1.0
5380,2009-04-23,1.0
5379,2009-04-22,1.0
5378,2009-04-21,1.0
5377,2009-04-20,1.0
5374,2009-04-17,1.0
5373,2009-04-16,1.0
5372,2009-04-15,1.0
5371,2009-04-14,1.0
5366,2009-04-09,1.0
5365,2009-04-08,1.0
5364,2009-04-07,1.0
5363,2009-04-06,1.0
5360,2009-04-03,1.0
5359,2009-04-02,1.0
5358,2009-04-01,1.0
5355,2009-05-29,0.0
5354,2009-05-28,0.0
5353,2009-05-27,0.0
5352,2009-05-26,0.0
5351,2009-05-25,0.0
5348,2009-05-22,0.0
5347,2009-05-21,0.0
5346,2009-05-20,0.0
5345,2009-05-19,0.0
5344,2009-05-18,0.0
5341,2009-05-15,0.0
5340,2009-05-14,0.0
5339,2009-05-13,0.0
5338,2009-05-12,0.0
5337,2009-05-11,0.0
5334,2009-05-08,0.0
5333,2009-05-07,0.0
5332,2009-05-06,0.0
5331,2009-05-05,0.0
5330,2009-05-04,0.0
5326,2009-06-30,0.4
5325,2009-06-29,0.4
