Unnamed: 0,Date,Debt,Percentage,Debt_per_capita
8579,2000-04-27,360996.0,59.36,8920 
8578,2000-04-26,360996.0,59.36,8920 
8577,2000-04-25,360996.0,59.36,8920 
8572,2000-04-20,360996.0,59.36,8920 
8571,2000-04-19,360996.0,59.36,8920 
8570,2000-04-18,360996.0,59.36,8920 
8569,2000-04-17,360996.0,59.36,8920 
8566,2000-04-14,360996.0,59.36,8920 
8565,2000-04-13,360996.0,59.36,8920 
8564,2000-04-12,360996.0,59.36,8920 
8563,2000-04-11,360996.0,59.36,8920 
8562,2000-04-10,360996.0,59.36,8920 
8559,2000-04-07,360996.0,59.36,8920 
8558,2000-04-06,360996.0,59.36,8920 
8557,2000-04-05,360996.0,59.36,8920 
8556,2000-04-04,360996.0,59.36,8920 
8555,2000-04-03,360996.0,59.36,8920 
8552,2000-05-31,362887.0,59.67,8967 
8551,2000-05-30,362887.0,59.67,8967 
8550,2000-05-29,362887.0,59.67,8967 
8547,2000-05-26,362887.0,59.67,8967 
8546,2000-05-25,362887.0,59.67,8967 
8545,2000-05-24,362887.0,59.67,8967 
8544,2000-05-23,362887.0,59.67,8967 
8543,2000-05-22,362887.0,59.67,8967 
8540,2000-05-19,362887.0,59.67,8967 
8539,2000-05-18,362887.0,59.67,8967 
8538,2000-05-17,362887.0,59.67,8967 
8537,2000-05-16,362887.0,59.67,8967 
8536,2000-05-15,362887.0,59.67,8967 
8533,2000-05-12,362887.0,59.67,8967 
8532,2000-05-11,362887.0,59.67,8967 
8531,2000-05-10,362887.0,59.67,8967 
8530,2000-05-09,362887.0,59.67,8967 
8529,2000-05-08,362887.0,59.67,8967 
8526,2000-05-05,362887.0,59.67,8967 
8525,2000-05-04,362887.0,59.67,8967 
8524,2000-05-03,362887.0,59.67,8967 
8523,2000-05-02,362887.0,59.67,8967 
8521,2000-06-30,365743.0,58.87,9019 
8520,2000-06-29,365743.0,58.87,9019 
8519,2000-06-28,365743.0,58.87,9019 
8518,2000-06-27,365743.0,58.87,9019 
8517,2000-06-26,365743.0,58.87,9019 
8514,2000-06-23,365743.0,58.87,9019 
8513,2000-06-22,365743.0,58.87,9019 
8512,2000-06-21,365743.0,58.87,9019 
8511,2000-06-20,365743.0,58.87,9019 
8510,2000-06-19,365743.0,58.87,9019 
8507,2000-06-16,365743.0,58.87,9019 
8506,2000-06-15,365743.0,58.87,9019 
8505,2000-06-14,365743.0,58.87,9019 
8504,2000-06-13,365743.0,58.87,9019 
8503,2000-06-12,365743.0,58.87,9019 
8500,2000-06-09,365743.0,58.87,9019 
8499,2000-06-08,365743.0,58.87,9019 
8498,2000-06-07,365743.0,58.87,9019 
8497,2000-06-06,365743.0,58.87,9019 
8496,2000-06-05,365743.0,58.87,9019 
8493,2000-06-02,365743.0,58.87,9019 
8492,2000-06-01,365743.0,58.87,9019 
8491,2000-07-31,369436.0,59.46,9110 
8488,2000-07-28,369436.0,59.46,9110 
8487,2000-07-27,369436.0,59.46,9110 
8486,2000-07-26,369436.0,59.46,9110 
8485,2000-07-25,369436.0,59.46,9110 
8484,2000-07-24,369436.0,59.46,9110 
8481,2000-07-21,369436.0,59.46,9110 
8480,2000-07-20,369436.0,59.46,9110 
8479,2000-07-19,369436.0,59.46,9110 
8478,2000-07-18,369436.0,59.46,9110 
8477,2000-07-17,369436.0,59.46,9110 
8474,2000-07-14,369436.0,59.46,9110 
8473,2000-07-13,369436.0,59.46,9110 
8472,2000-07-12,369436.0,59.46,9110 
8471,2000-07-11,369436.0,59.46,9110 
8470,2000-07-10,369436.0,59.46,9110 
8467,2000-07-07,369436.0,59.46,9110 
8466,2000-07-06,369436.0,59.46,9110 
8465,2000-07-05,369436.0,59.46,9110 
8464,2000-07-04,369436.0,59.46,9110 
8463,2000-07-03,369436.0,59.46,9110 
8460,2000-08-31,367763.0,59.19,9068 
8459,2000-08-30,367763.0,59.19,9068 
8458,2000-08-29,367763.0,59.19,9068 
8457,2000-08-28,367763.0,59.19,9068 
8454,2000-08-25,367763.0,59.19,9068 
8453,2000-08-24,367763.0,59.19,9068 
8452,2000-08-23,367763.0,59.19,9068 
8451,2000-08-22,367763.0,59.19,9068 
8450,2000-08-21,367763.0,59.19,9068 
8447,2000-08-18,367763.0,59.19,9068 
8446,2000-08-17,367763.0,59.19,9068 
8445,2000-08-16,367763.0,59.19,9068 
8444,2000-08-15,367763.0,59.19,9068 
8443,2000-08-14,367763.0,59.19,9068 
8440,2000-08-11,367763.0,59.19,9068 
8439,2000-08-10,367763.0,59.19,9068 
8438,2000-08-09,367763.0,59.19,9068 
8437,2000-08-08,367763.0,59.19,9068 
8436,2000-08-07,367763.0,59.19,9068 
8433,2000-08-04,367763.0,59.19,9068 
8432,2000-08-03,367763.0,59.19,9068 
8431,2000-08-02,367763.0,59.19,9068 
8430,2000-08-01,367763.0,59.19,9068 
8428,2000-09-29,369100.0,58.16,9101 
8427,2000-09-28,369100.0,58.16,9101 
8426,2000-09-27,369100.0,58.16,9101 
8425,2000-09-26,369100.0,58.16,9101 
8424,2000-09-25,369100.0,58.16,9101 
8421,2000-09-22,369100.0,58.16,9101 
8420,2000-09-21,369100.0,58.16,9101 
8419,2000-09-20,369100.0,58.16,9101 
8418,2000-09-19,369100.0,58.16,9101 
8417,2000-09-18,369100.0,58.16,9101 
8414,2000-09-15,369100.0,58.16,9101 
8413,2000-09-14,369100.0,58.16,9101 
8412,2000-09-13,369100.0,58.16,9101 
8411,2000-09-12,369100.0,58.16,9101 
8410,2000-09-11,369100.0,58.16,9101 
8407,2000-09-08,369100.0,58.16,9101 
8406,2000-09-07,369100.0,58.16,9101 
8405,2000-09-06,369100.0,58.16,9101 
8404,2000-09-05,369100.0,58.16,9101 
8403,2000-09-04,369100.0,58.16,9101 
8400,2000-09-01,369100.0,58.16,9101 
8399,2000-10-31,371977.0,58.61,9172 
8398,2000-10-30,371977.0,58.61,9172 
8395,2000-10-27,371977.0,58.61,9172 
8394,2000-10-26,371977.0,58.61,9172 
8393,2000-10-25,371977.0,58.61,9172 
8392,2000-10-24,371977.0,58.61,9172 
8391,2000-10-23,371977.0,58.61,9172 
8388,2000-10-20,371977.0,58.61,9172 
8387,2000-10-19,371977.0,58.61,9172 
8386,2000-10-18,371977.0,58.61,9172 
8385,2000-10-17,371977.0,58.61,9172 
8384,2000-10-16,371977.0,58.61,9172 
8381,2000-10-13,371977.0,58.61,9172 
8379,2000-10-11,371977.0,58.61,9172 
8378,2000-10-10,371977.0,58.61,9172 
8377,2000-10-09,371977.0,58.61,9172 
8374,2000-10-06,371977.0,58.61,9172 
8373,2000-10-05,371977.0,58.61,9172 
8372,2000-10-04,371977.0,58.61,9172 
8371,2000-10-03,371977.0,58.61,9172 
8370,2000-10-02,371977.0,58.61,9172 
8368,2000-11-30,373649.0,58.87,9214 
8367,2000-11-29,373649.0,58.87,9214 
8366,2000-11-28,373649.0,58.87,9214 
8365,2000-11-27,373649.0,58.87,9214 
8362,2000-11-24,373649.0,58.87,9214 
8361,2000-11-23,373649.0,58.87,9214 
8360,2000-11-22,373649.0,58.87,9214 
8359,2000-11-21,373649.0,58.87,9214 
8358,2000-11-20,373649.0,58.87,9214 
8355,2000-11-17,373649.0,58.87,9214 
8354,2000-11-16,373649.0,58.87,9214 
8353,2000-11-15,373649.0,58.87,9214 
8352,2000-11-14,373649.0,58.87,9214 
8351,2000-11-13,373649.0,58.87,9214 
8348,2000-11-10,373649.0,58.87,9214 
8347,2000-11-09,373649.0,58.87,9214 
8346,2000-11-08,373649.0,58.87,9214 
8345,2000-11-07,373649.0,58.87,9214 
8344,2000-11-06,373649.0,58.87,9214 
8341,2000-11-03,373649.0,58.87,9214 
8340,2000-11-02,373649.0,58.87,9214 
8336,2000-12-29,374557.0,57.82,9211 
8335,2000-12-28,374557.0,57.82,9211 
8334,2000-12-27,374557.0,57.82,9211 
8329,2000-12-22,374557.0,57.82,9211 
8328,2000-12-21,374557.0,57.82,9211 
8327,2000-12-20,374557.0,57.82,9211 
8326,2000-12-19,374557.0,57.82,9211 
8325,2000-12-18,374557.0,57.82,9211 
8322,2000-12-15,374557.0,57.82,9211 
8321,2000-12-14,374557.0,57.82,9211 
8320,2000-12-13,374557.0,57.82,9211 
8319,2000-12-12,374557.0,57.82,9211 
8318,2000-12-11,374557.0,57.82,9211 
8314,2000-12-07,374557.0,57.82,9211 
8312,2000-12-05,374557.0,57.82,9211 
8311,2000-12-04,374557.0,57.82,9211 
8308,2000-12-01,374557.0,57.82,9211 
8307,2001-01-31,369689.0,57.06,9091 
8306,2001-01-30,369689.0,57.06,9091 
8305,2001-01-29,369689.0,57.06,9091 
8302,2001-01-26,369689.0,57.06,9091 
8301,2001-01-25,369689.0,57.06,9091 
8300,2001-01-24,369689.0,57.06,9091 
8299,2001-01-23,369689.0,57.06,9091 
8298,2001-01-22,369689.0,57.06,9091 
8295,2001-01-19,369689.0,57.06,9091 
8294,2001-01-18,369689.0,57.06,9091 
8293,2001-01-17,369689.0,57.06,9091 
8292,2001-01-16,369689.0,57.06,9091 
8291,2001-01-15,369689.0,57.06,9091 
8288,2001-01-12,369689.0,57.06,9091 
8287,2001-01-11,369689.0,57.06,9091 
8286,2001-01-10,369689.0,57.06,9091 
8285,2001-01-09,369689.0,57.06,9091 
8284,2001-01-08,369689.0,57.06,9091 
8281,2001-01-05,369689.0,57.06,9091 
8280,2001-01-04,369689.0,57.06,9091 
8279,2001-01-03,369689.0,57.06,9091 
8278,2001-01-02,369689.0,57.06,9091 
8276,2001-02-28,369286.0,,9081 
8275,2001-02-27,369286.0,,9081 
8274,2001-02-26,369286.0,,9081 
8271,2001-02-23,369286.0,,9081 
8270,2001-02-22,369286.0,,9081 
8269,2001-02-21,369286.0,,9081 
8268,2001-02-20,369286.0,,9081 
8267,2001-02-19,369286.0,,9081 
8264,2001-02-16,369286.0,,9081 
8263,2001-02-15,369286.0,,9081 
8262,2001-02-14,369286.0,,9081 
8261,2001-02-13,369286.0,,9081 
8260,2001-02-12,369286.0,,9081 
8257,2001-02-09,369286.0,,9081 
8256,2001-02-08,369286.0,,9081 
8255,2001-02-07,369286.0,,9081 
8254,2001-02-06,369286.0,,9081 
8253,2001-02-05,369286.0,,9081 
8250,2001-02-02,369286.0,,9081 
8249,2001-02-01,369286.0,,9081 
8247,2001-03-30,372830.0,56.39,9.168 
8246,2001-03-29,372830.0,56.39,9.168 
8245,2001-03-28,372830.0,56.39,9.168 
8244,2001-03-27,372830.0,56.39,9.168 
8243,2001-03-26,372830.0,56.39,9.168 
8240,2001-03-23,372830.0,56.39,9.168 
8239,2001-03-22,372830.0,56.39,9.168 
8238,2001-03-21,372830.0,56.39,9.168 
8237,2001-03-20,372830.0,56.39,9.168 
8236,2001-03-19,372830.0,56.39,9.168 
8233,2001-03-16,372830.0,56.39,9.168 
8232,2001-03-15,372830.0,56.39,9.168 
8231,2001-03-14,372830.0,56.39,9.168 
8230,2001-03-13,372830.0,56.39,9.168 
8229,2001-03-12,372830.0,56.39,9.168 
8226,2001-03-09,372830.0,56.39,9.168 
8225,2001-03-08,372830.0,56.39,9.168 
8224,2001-03-07,372830.0,56.39,9.168 
8223,2001-03-06,372830.0,56.39,9.168 
8222,2001-03-05,372830.0,56.39,9.168 
8219,2001-03-02,372830.0,56.39,9.168 
8218,2001-03-01,372830.0,56.39,9.168 
8217,2001-04-30,372356.0,56.32,9157 
8214,2001-04-27,372356.0,56.32,9157 
8213,2001-04-26,372356.0,56.32,9157 
8212,2001-04-25,372356.0,56.32,9157 
8211,2001-04-24,372356.0,56.32,9157 
8210,2001-04-23,372356.0,56.32,9157 
8207,2001-04-20,372356.0,56.32,9157 
8206,2001-04-19,372356.0,56.32,9157 
8205,2001-04-18,372356.0,56.32,9157 
8204,2001-04-17,372356.0,56.32,9157 
8199,2001-04-12,372356.0,56.32,9157 
8198,2001-04-11,372356.0,56.32,9157 
8197,2001-04-10,372356.0,56.32,9157 
8196,2001-04-09,372356.0,56.32,9157 
8193,2001-04-06,372356.0,56.32,9157 
8192,2001-04-05,372356.0,56.32,9157 
8191,2001-04-04,372356.0,56.32,9157 
8190,2001-04-03,372356.0,56.32,9157 
8189,2001-04-02,372356.0,56.32,9157 
8187,2001-05-31,374287.0,56.61,9204 
8186,2001-05-30,374287.0,56.61,9204 
8185,2001-05-29,374287.0,56.61,9204 
8184,2001-05-28,374287.0,56.61,9204 
8181,2001-05-25,374287.0,56.61,9204 
8180,2001-05-24,374287.0,56.61,9204 
8179,2001-05-23,374287.0,56.61,9204 
8178,2001-05-22,374287.0,56.61,9204 
8177,2001-05-21,374287.0,56.61,9204 
8174,2001-05-18,374287.0,56.61,9204 
8173,2001-05-17,374287.0,56.61,9204 
8172,2001-05-16,374287.0,56.61,9204 
8171,2001-05-15,374287.0,56.61,9204 
8170,2001-05-14,374287.0,56.61,9204 
8167,2001-05-11,374287.0,56.61,9204 
8166,2001-05-10,374287.0,56.61,9204 
8165,2001-05-09,374287.0,56.61,9204 
8164,2001-05-08,374287.0,56.61,9204 
8163,2001-05-07,374287.0,56.61,9204 
8160,2001-05-04,374287.0,56.61,9204 
8159,2001-05-03,374287.0,56.61,9204 
8158,2001-05-02,374287.0,56.61,9204 
8155,2001-06-29,377138.0,55.93,9251 
8154,2001-06-28,377138.0,55.93,9251 
8153,2001-06-27,377138.0,55.93,9251 
8152,2001-06-26,377138.0,55.93,9251 
8151,2001-06-25,377138.0,55.93,9251 
8148,2001-06-22,377138.0,55.93,9251 
8147,2001-06-21,377138.0,55.93,9251 
8146,2001-06-20,377138.0,55.93,9251 
8145,2001-06-19,377138.0,55.93,9251 
8144,2001-06-18,377138.0,55.93,9251 
8141,2001-06-15,377138.0,55.93,9251 
8140,2001-06-14,377138.0,55.93,9251 
8139,2001-06-13,377138.0,55.93,9251 
8138,2001-06-12,377138.0,55.93,9251 
8137,2001-06-11,377138.0,55.93,9251 
8134,2001-06-08,377138.0,55.93,9251 
8133,2001-06-07,377138.0,55.93,9251 
8132,2001-06-06,377138.0,55.93,9251 
8131,2001-06-05,377138.0,55.93,9251 
8130,2001-06-04,377138.0,55.93,9251 
8127,2001-06-01,377138.0,55.93,9251 
8126,2001-07-31,379194.0,56.24,9302 
8125,2001-07-30,379194.0,56.24,9302 
8122,2001-07-27,379194.0,56.24,9302 
8121,2001-07-26,379194.0,56.24,9302 
8120,2001-07-25,379194.0,56.24,9302 
8119,2001-07-24,379194.0,56.24,9302 
8118,2001-07-23,379194.0,56.24,9302 
8115,2001-07-20,379194.0,56.24,9302 
8114,2001-07-19,379194.0,56.24,9302 
8113,2001-07-18,379194.0,56.24,9302 
8112,2001-07-17,379194.0,56.24,9302 
8111,2001-07-16,379194.0,56.24,9302 
8108,2001-07-13,379194.0,56.24,9302 
8107,2001-07-12,379194.0,56.24,9302 
8106,2001-07-11,379194.0,56.24,9302 
8105,2001-07-10,379194.0,56.24,9302 
8104,2001-07-09,379194.0,56.24,9302 
8101,2001-07-06,379194.0,56.24,9302 
8100,2001-07-05,379194.0,56.24,9302 
8099,2001-07-04,379194.0,56.24,9302 
8098,2001-07-03,379194.0,56.24,9302 
8097,2001-07-02,379194.0,56.24,9302 
8095,2001-08-31,377142.0,55.94,9251 
8094,2001-08-30,377142.0,55.94,9251 
8093,2001-08-29,377142.0,55.94,9251 
8092,2001-08-28,377142.0,55.94,9251 
8091,2001-08-27,377142.0,55.94,9251 
8088,2001-08-24,377142.0,55.94,9251 
8087,2001-08-23,377142.0,55.94,9251 
8086,2001-08-22,377142.0,55.94,9251 
8085,2001-08-21,377142.0,55.94,9251 
8084,2001-08-20,377142.0,55.94,9251 
8081,2001-08-17,377142.0,55.94,9251 
8080,2001-08-16,377142.0,55.94,9251 
8078,2001-08-14,377142.0,55.94,9251 
8077,2001-08-13,377142.0,55.94,9251 
8074,2001-08-10,377142.0,55.94,9251 
8073,2001-08-09,377142.0,55.94,9251 
8072,2001-08-08,377142.0,55.94,9251 
8071,2001-08-07,377142.0,55.94,9251 
8070,2001-08-06,377142.0,55.94,9251 
8067,2001-08-03,377142.0,55.94,9251 
8066,2001-08-02,377142.0,55.94,9251 
8065,2001-08-01,377142.0,55.94,9251 
8062,2001-09-28,378281.0,54.99,9279 
8061,2001-09-27,378281.0,54.99,9279 
8060,2001-09-26,378281.0,54.99,9279 
8059,2001-09-25,378281.0,54.99,9279 
8058,2001-09-24,378281.0,54.99,9279 
8055,2001-09-21,378281.0,54.99,9279 
8054,2001-09-20,378281.0,54.99,9279 
8053,2001-09-19,378281.0,54.99,9279 
8052,2001-09-18,378281.0,54.99,9279 
8051,2001-09-17,378281.0,54.99,9279 
8048,2001-09-14,378281.0,54.99,9279 
8047,2001-09-13,378281.0,54.99,9279 
8046,2001-09-12,378281.0,54.99,9279 
8044,2001-09-10,378281.0,54.99,9279 
8041,2001-09-07,378281.0,54.99,9279 
8040,2001-09-06,378281.0,54.99,9279 
8039,2001-09-05,378281.0,54.99,9279 
8038,2001-09-04,378281.0,54.99,9279 
8037,2001-09-03,378281.0,54.99,9279 
8034,2001-10-31,378223.0,54.98,9278 
8033,2001-10-30,378223.0,54.98,9278 
8032,2001-10-29,378223.0,54.98,9278 
8029,2001-10-26,378223.0,54.98,9278 
8028,2001-10-25,378223.0,54.98,9278 
8027,2001-10-24,378223.0,54.98,9278 
8026,2001-10-23,378223.0,54.98,9278 
8025,2001-10-22,378223.0,54.98,9278 
8022,2001-10-19,378223.0,54.98,9278 
8021,2001-10-18,378223.0,54.98,9278 
8020,2001-10-17,378223.0,54.98,9278 
8019,2001-10-16,378223.0,54.98,9278 
8018,2001-10-15,378223.0,54.98,9278 
8014,2001-10-11,378223.0,54.98,9278 
8013,2001-10-10,378223.0,54.98,9278 
8012,2001-10-09,378223.0,54.98,9278 
8011,2001-10-08,378223.0,54.98,9278 
8008,2001-10-05,378223.0,54.98,9278 
8007,2001-10-04,378223.0,54.98,9278 
8006,2001-10-03,378223.0,54.98,9278 
8005,2001-10-02,378223.0,54.98,9278 
8004,2001-10-01,378223.0,54.98,9278 
8003,2001-11-30,377539.0,54.88,9261 
8002,2001-11-29,377539.0,54.88,9261 
8001,2001-11-28,377539.0,54.88,9261 
8000,2001-11-27,377539.0,54.88,9261 
7999,2001-11-26,377539.0,54.88,9261 
7996,2001-11-23,377539.0,54.88,9261 
7995,2001-11-22,377539.0,54.88,9261 
7994,2001-11-21,377539.0,54.88,9261 
7993,2001-11-20,377539.0,54.88,9261 
7992,2001-11-19,377539.0,54.88,9261 
7989,2001-11-16,377539.0,54.88,9261 
7988,2001-11-15,377539.0,54.88,9261 
7987,2001-11-14,377539.0,54.88,9261 
7986,2001-11-13,377539.0,54.88,9261 
7985,2001-11-12,377539.0,54.88,9261 
7982,2001-11-09,377539.0,54.88,9261 
7981,2001-11-08,377539.0,54.88,9261 
7980,2001-11-07,377539.0,54.88,9261 
7979,2001-11-06,377539.0,54.88,9261 
7978,2001-11-05,377539.0,54.88,9261 
7975,2001-11-02,377539.0,54.88,9261 
7974,2001-11-01,377539.0,54.88,9261 
7970,2001-12-28,378883.0,54.05,9233 
7969,2001-12-27,378883.0,54.05,9233 
7963,2001-12-21,378883.0,54.05,9233 
7962,2001-12-20,378883.0,54.05,9233 
7961,2001-12-19,378883.0,54.05,9233 
7960,2001-12-18,378883.0,54.05,9233 
7959,2001-12-17,378883.0,54.05,9233 
7956,2001-12-14,378883.0,54.05,9233 
7955,2001-12-13,378883.0,54.05,9233 
7954,2001-12-12,378883.0,54.05,9233 
7953,2001-12-11,378883.0,54.05,9233 
7952,2001-12-10,378883.0,54.05,9233 
7949,2001-12-07,378883.0,54.05,9233 
7947,2001-12-05,378883.0,54.05,9233 
7946,2001-12-04,378883.0,54.05,9233 
7945,2001-12-03,378883.0,54.05,9233 
7942,2002-01-31,379018.0,54.07,9236 
7941,2002-01-30,379018.0,54.07,9236 
7940,2002-01-29,379018.0,54.07,9236 
7939,2002-01-28,379018.0,54.07,9236 
7936,2002-01-25,379018.0,54.07,9236 
7935,2002-01-24,379018.0,54.07,9236 
7934,2002-01-23,379018.0,54.07,9236 
7933,2002-01-22,379018.0,54.07,9236 
7932,2002-01-21,379018.0,54.07,9236 
7929,2002-01-18,379018.0,54.07,9236 
7928,2002-01-17,379018.0,54.07,9236 
7927,2002-01-16,379018.0,54.07,9236 
7926,2002-01-15,379018.0,54.07,9236 
7925,2002-01-14,379018.0,54.07,9236 
7922,2002-01-11,379018.0,54.07,9236 
7921,2002-01-10,379018.0,54.07,9236 
7920,2002-01-09,379018.0,54.07,9236 
7919,2002-01-08,379018.0,54.07,9236 
7918,2002-01-07,379018.0,54.07,9236 
7915,2002-01-04,379018.0,54.07,9236 
7914,2002-01-03,379018.0,54.07,9236 
7913,2002-01-02,379018.0,54.07,9236 
7911,2002-02-28,375773.0,53.61,9157 
7910,2002-02-27,375773.0,53.61,9157 
7909,2002-02-26,375773.0,53.61,9157 
7908,2002-02-25,375773.0,53.61,9157 
7905,2002-02-22,375773.0,53.61,9157 
7904,2002-02-21,375773.0,53.61,9157 
7903,2002-02-20,375773.0,53.61,9157 
7902,2002-02-19,375773.0,53.61,9157 
7901,2002-02-18,375773.0,53.61,9157 
7898,2002-02-15,375773.0,53.61,9157 
7897,2002-02-14,375773.0,53.61,9157 
7896,2002-02-13,375773.0,53.61,9157 
7895,2002-02-12,375773.0,53.61,9157 
7894,2002-02-11,375773.0,53.61,9157 
7891,2002-02-08,375773.0,53.61,9157 
7890,2002-02-07,375773.0,53.61,9157 
7889,2002-02-06,375773.0,53.61,9157 
7888,2002-02-05,375773.0,53.61,9157 
7887,2002-02-04,375773.0,53.61,9157 
7884,2002-02-01,375773.0,53.61,9157 
7880,2002-03-28,379002.0,53.16,9236 
7879,2002-03-27,379002.0,53.16,9236 
7878,2002-03-26,379002.0,53.16,9236 
7877,2002-03-25,379002.0,53.16,9236 
7874,2002-03-22,379002.0,53.16,9236 
7873,2002-03-21,379002.0,53.16,9236 
7872,2002-03-20,379002.0,53.16,9236 
7871,2002-03-19,379002.0,53.16,9236 
7870,2002-03-18,379002.0,53.16,9236 
7867,2002-03-15,379002.0,53.16,9236 
7866,2002-03-14,379002.0,53.16,9236 
7865,2002-03-13,379002.0,53.16,9236 
7864,2002-03-12,379002.0,53.16,9236 
7863,2002-03-11,379002.0,53.16,9236 
7860,2002-03-08,379002.0,53.16,9236 
7859,2002-03-07,379002.0,53.16,9236 
7858,2002-03-06,379002.0,53.16,9236 
7857,2002-03-05,379002.0,53.16,9236 
7856,2002-03-04,379002.0,53.16,9236 
7853,2002-03-01,379002.0,53.16,9236 
7852,2002-04-30,382310.0,53.62,9317 
7851,2002-04-29,382310.0,53.62,9317 
7848,2002-04-26,382310.0,53.62,9317 
7847,2002-04-25,382310.0,53.62,9317 
7846,2002-04-24,382310.0,53.62,9317 
7845,2002-04-23,382310.0,53.62,9317 
7844,2002-04-22,382310.0,53.62,9317 
7841,2002-04-19,382310.0,53.62,9317 
7840,2002-04-18,382310.0,53.62,9317 
7839,2002-04-17,382310.0,53.62,9317 
7838,2002-04-16,382310.0,53.62,9317 
7837,2002-04-15,382310.0,53.62,9317 
7834,2002-04-12,382310.0,53.62,9317 
7833,2002-04-11,382310.0,53.62,9317 
7832,2002-04-10,382310.0,53.62,9317 
7831,2002-04-09,382310.0,53.62,9317 
7830,2002-04-08,382310.0,53.62,9317 
7827,2002-04-05,382310.0,53.62,9317 
7826,2002-04-04,382310.0,53.62,9317 
7825,2002-04-03,382310.0,53.62,9317 
7824,2002-04-02,382310.0,53.62,9317 
7822,2002-05-31,385278.0,54.04,9389 
7821,2002-05-30,385278.0,54.04,9389 
7820,2002-05-29,385278.0,54.04,9389 
7819,2002-05-28,385278.0,54.04,9389 
7818,2002-05-27,385278.0,54.04,9389 
7815,2002-05-24,385278.0,54.04,9389 
7814,2002-05-23,385278.0,54.04,9389 
7813,2002-05-22,385278.0,54.04,9389 
7812,2002-05-21,385278.0,54.04,9389 
7811,2002-05-20,385278.0,54.04,9389 
7808,2002-05-17,385278.0,54.04,9389 
7807,2002-05-16,385278.0,54.04,9389 
7806,2002-05-15,385278.0,54.04,9389 
7805,2002-05-14,385278.0,54.04,9389 
7804,2002-05-13,385278.0,54.04,9389 
7801,2002-05-10,385278.0,54.04,9389 
7800,2002-05-09,385278.0,54.04,9389 
7799,2002-05-08,385278.0,54.04,9389 
7798,2002-05-07,385278.0,54.04,9389 
7797,2002-05-06,385278.0,54.04,9389 
7794,2002-05-03,385278.0,54.04,9389 
7793,2002-05-02,385278.0,54.04,9389 
7789,2002-06-28,383191.0,52.79,9251 
7788,2002-06-27,383191.0,52.79,9251 
7787,2002-06-26,383191.0,52.79,9251 
7786,2002-06-25,383191.0,52.79,9251 
7785,2002-06-24,383191.0,52.79,9251 
7782,2002-06-21,383191.0,52.79,9251 
7781,2002-06-20,383191.0,52.79,9251 
7780,2002-06-19,383191.0,52.79,9251 
7779,2002-06-18,383191.0,52.79,9251 
7778,2002-06-17,383191.0,52.79,9251 
7775,2002-06-14,383191.0,52.79,9251 
7774,2002-06-13,383191.0,52.79,9251 
7773,2002-06-12,383191.0,52.79,9251 
7772,2002-06-11,383191.0,52.79,9251 
7771,2002-06-10,383191.0,52.79,9251 
7768,2002-06-07,383191.0,52.79,9251 
7767,2002-06-06,383191.0,52.79,9251 
7766,2002-06-05,383191.0,52.79,9251 
7765,2002-06-04,383191.0,52.79,9251 
7764,2002-06-03,383191.0,52.79,9251 
7761,2002-07-31,378386.0,52.13,9135 
7760,2002-07-30,378386.0,52.13,9135 
7759,2002-07-29,378386.0,52.13,9135 
7756,2002-07-26,378386.0,52.13,9135 
7755,2002-07-25,378386.0,52.13,9135 
7754,2002-07-24,378386.0,52.13,9135 
7753,2002-07-23,378386.0,52.13,9135 
7752,2002-07-22,378386.0,52.13,9135 
7749,2002-07-19,378386.0,52.13,9135 
7748,2002-07-18,378386.0,52.13,9135 
7747,2002-07-17,378386.0,52.13,9135 
7746,2002-07-16,378386.0,52.13,9135 
7745,2002-07-15,378386.0,52.13,9135 
7742,2002-07-12,378386.0,52.13,9135 
7741,2002-07-11,378386.0,52.13,9135 
7740,2002-07-10,378386.0,52.13,9135 
7739,2002-07-09,378386.0,52.13,9135 
7738,2002-07-08,378386.0,52.13,9135 
7735,2002-07-05,378386.0,52.13,9135 
7734,2002-07-04,378386.0,52.13,9135 
7733,2002-07-03,378386.0,52.13,9135 
7732,2002-07-02,378386.0,52.13,9135 
7731,2002-07-01,378386.0,52.13,9135 
7729,2002-08-30,375566.0,51.74,9066 
7728,2002-08-29,375566.0,51.74,9066 
7727,2002-08-28,375566.0,51.74,9066 
7726,2002-08-27,375566.0,51.74,9066 
7725,2002-08-26,375566.0,51.74,9066 
7722,2002-08-23,375566.0,51.74,9066 
7721,2002-08-22,375566.0,51.74,9066 
7720,2002-08-21,375566.0,51.74,9066 
7719,2002-08-20,375566.0,51.74,9066 
7718,2002-08-19,375566.0,51.74,9066 
7715,2002-08-16,375566.0,51.74,9066 
7713,2002-08-14,375566.0,51.74,9066 
7712,2002-08-13,375566.0,51.74,9066 
7711,2002-08-12,375566.0,51.74,9066 
7708,2002-08-09,375566.0,51.74,9066 
7707,2002-08-08,375566.0,51.74,9066 
7706,2002-08-07,375566.0,51.74,9066 
7705,2002-08-06,375566.0,51.74,9066 
7704,2002-08-05,375566.0,51.74,9066 
7701,2002-08-02,375566.0,51.74,9066 
7700,2002-08-01,375566.0,51.74,9066 
7699,2002-09-30,381131.0,51.65,9201 
7696,2002-09-27,381131.0,51.65,9201 
7695,2002-09-26,381131.0,51.65,9201 
7694,2002-09-25,381131.0,51.65,9201 
7693,2002-09-24,381131.0,51.65,9201 
7692,2002-09-23,381131.0,51.65,9201 
