Date,Activos,Ocupados,Parados,Actividad(%),Paro(%)
2011-03-14,23347.3,18426.2,4921.2,60.16,21.08
2011-03-15,23347.3,18426.2,4921.2,60.16,21.08
2011-03-16,23347.3,18426.2,4921.2,60.16,21.08
2011-03-17,23347.3,18426.2,4921.2,60.16,21.08
2011-03-18,23347.3,18426.2,4921.2,60.16,21.08
2011-03-19,23347.3,18426.2,4921.2,60.16,21.08
2011-03-20,23347.3,18426.2,4921.2,60.16,21.08
2011-03-21,23347.3,18426.2,4921.2,60.16,21.08
2011-03-22,23347.3,18426.2,4921.2,60.16,21.08
2011-03-23,23347.3,18426.2,4921.2,60.16,21.08
2011-03-24,23347.3,18426.2,4921.2,60.16,21.08
2011-03-25,23347.3,18426.2,4921.2,60.16,21.08
2011-03-26,23347.3,18426.2,4921.2,60.16,21.08
2011-03-27,23347.3,18426.2,4921.2,60.16,21.08
2011-03-28,23347.3,18426.2,4921.2,60.16,21.08
2011-03-29,23347.3,18426.2,4921.2,60.16,21.08
2011-03-30,23347.3,18426.2,4921.2,60.16,21.08
2011-03-31,23347.3,18426.2,4921.2,60.16,21.08
2011-04-01,23466.2,18622.0,4844.2,60.44,20.64
2011-04-02,23466.2,18622.0,4844.2,60.44,20.64
2011-04-03,23466.2,18622.0,4844.2,60.44,20.64
2011-04-04,23466.2,18622.0,4844.2,60.44,20.64
2011-04-05,23466.2,18622.0,4844.2,60.44,20.64
2011-04-06,23466.2,18622.0,4844.2,60.44,20.64
2011-04-07,23466.2,18622.0,4844.2,60.44,20.64
2011-04-08,23466.2,18622.0,4844.2,60.44,20.64
2011-04-09,23466.2,18622.0,4844.2,60.44,20.64
2011-04-10,23466.2,18622.0,4844.2,60.44,20.64
2011-04-11,23466.2,18622.0,4844.2,60.44,20.64
2011-04-12,23466.2,18622.0,4844.2,60.44,20.64
2011-04-13,23466.2,18622.0,4844.2,60.44,20.64
2011-04-14,23466.2,18622.0,4844.2,60.44,20.64
2011-04-15,23466.2,18622.0,4844.2,60.44,20.64
2011-04-16,23466.2,18622.0,4844.2,60.44,20.64
2011-04-17,23466.2,18622.0,4844.2,60.44,20.64
2011-04-18,23466.2,18622.0,4844.2,60.44,20.64
2011-04-19,23466.2,18622.0,4844.2,60.44,20.64
2011-04-20,23466.2,18622.0,4844.2,60.44,20.64
2011-04-21,23466.2,18622.0,4844.2,60.44,20.64
2011-04-22,23466.2,18622.0,4844.2,60.44,20.64
2011-04-23,23466.2,18622.0,4844.2,60.44,20.64
2011-04-24,23466.2,18622.0,4844.2,60.44,20.64
2011-04-25,23466.2,18622.0,4844.2,60.44,20.64
2011-04-26,23466.2,18622.0,4844.2,60.44,20.64
2011-04-27,23466.2,18622.0,4844.2,60.44,20.64
2011-04-28,23466.2,18622.0,4844.2,60.44,20.64
2011-04-29,23466.2,18622.0,4844.2,60.44,20.64
2011-04-30,23466.2,18622.0,4844.2,60.44,20.64
2011-05-01,23466.2,18622.0,4844.2,60.44,20.64
2011-05-02,23466.2,18622.0,4844.2,60.44,20.64
2011-05-03,23466.2,18622.0,4844.2,60.44,20.64
2011-05-04,23466.2,18622.0,4844.2,60.44,20.64
2011-05-05,23466.2,18622.0,4844.2,60.44,20.64
2011-05-06,23466.2,18622.0,4844.2,60.44,20.64
2011-05-07,23466.2,18622.0,4844.2,60.44,20.64
2011-05-08,23466.2,18622.0,4844.2,60.44,20.64
2011-05-09,23466.2,18622.0,4844.2,60.44,20.64
2011-05-10,23466.2,18622.0,4844.2,60.44,20.64
2011-05-11,23466.2,18622.0,4844.2,60.44,20.64
2011-05-12,23466.2,18622.0,4844.2,60.44,20.64
2011-05-13,23466.2,18622.0,4844.2,60.44,20.64
2011-05-14,23466.2,18622.0,4844.2,60.44,20.64
2011-05-15,23466.2,18622.0,4844.2,60.44,20.64
2011-05-16,23466.2,18622.0,4844.2,60.44,20.64
2011-05-17,23466.2,18622.0,4844.2,60.44,20.64
2011-05-18,23466.2,18622.0,4844.2,60.44,20.64
2011-05-19,23466.2,18622.0,4844.2,60.44,20.64
2011-05-20,23466.2,18622.0,4844.2,60.44,20.64
2011-05-21,23466.2,18622.0,4844.2,60.44,20.64
2011-05-22,23466.2,18622.0,4844.2,60.44,20.64
2011-05-23,23466.2,18622.0,4844.2,60.44,20.64
2011-05-24,23466.2,18622.0,4844.2,60.44,20.64
2011-05-25,23466.2,18622.0,4844.2,60.44,20.64
2011-05-26,23466.2,18622.0,4844.2,60.44,20.64
2011-05-27,23466.2,18622.0,4844.2,60.44,20.64
2011-05-28,23466.2,18622.0,4844.2,60.44,20.64
2011-05-29,23466.2,18622.0,4844.2,60.44,20.64
2011-05-30,23466.2,18622.0,4844.2,60.44,20.64
2011-05-31,23466.2,18622.0,4844.2,60.44,20.64
2011-06-01,23466.2,18622.0,4844.2,60.44,20.64
2011-06-02,23466.2,18622.0,4844.2,60.44,20.64
2011-06-03,23466.2,18622.0,4844.2,60.44,20.64
2011-06-04,23466.2,18622.0,4844.2,60.44,20.64
2011-06-05,23466.2,18622.0,4844.2,60.44,20.64
2011-06-06,23466.2,18622.0,4844.2,60.44,20.64
2011-06-07,23466.2,18622.0,4844.2,60.44,20.64
2011-06-08,23466.2,18622.0,4844.2,60.44,20.64
2011-06-09,23466.2,18622.0,4844.2,60.44,20.64
2011-06-10,23466.2,18622.0,4844.2,60.44,20.64
2011-06-11,23466.2,18622.0,4844.2,60.44,20.64
2011-06-12,23466.2,18622.0,4844.2,60.44,20.64
2011-06-13,23466.2,18622.0,4844.2,60.44,20.64
2011-06-14,23466.2,18622.0,4844.2,60.44,20.64
2011-06-15,23466.2,18622.0,4844.2,60.44,20.64
2011-06-16,23466.2,18622.0,4844.2,60.44,20.64
2011-06-17,23466.2,18622.0,4844.2,60.44,20.64
2011-06-18,23466.2,18622.0,4844.2,60.44,20.64
2011-06-19,23466.2,18622.0,4844.2,60.44,20.64
2011-06-20,23466.2,18622.0,4844.2,60.44,20.64
2011-06-21,23466.2,18622.0,4844.2,60.44,20.64
2011-06-22,23466.2,18622.0,4844.2,60.44,20.64
2011-06-23,23466.2,18622.0,4844.2,60.44,20.64
2011-06-24,23466.2,18622.0,4844.2,60.44,20.64
2011-06-25,23466.2,18622.0,4844.2,60.44,20.64
2011-06-26,23466.2,18622.0,4844.2,60.44,20.64
2011-06-27,23466.2,18622.0,4844.2,60.44,20.64
2011-06-28,23466.2,18622.0,4844.2,60.44,20.64
2011-06-29,23466.2,18622.0,4844.2,60.44,20.64
2011-06-30,23466.2,18622.0,4844.2,60.44,20.64
2011-07-01,23482.5,18484.5,4998.0,60.44,21.28
2011-07-02,23482.5,18484.5,4998.0,60.44,21.28
2011-07-03,23482.5,18484.5,4998.0,60.44,21.28
2011-07-04,23482.5,18484.5,4998.0,60.44,21.28
2011-07-05,23482.5,18484.5,4998.0,60.44,21.28
2011-07-06,23482.5,18484.5,4998.0,60.44,21.28
2011-07-07,23482.5,18484.5,4998.0,60.44,21.28
2011-07-08,23482.5,18484.5,4998.0,60.44,21.28
2011-07-09,23482.5,18484.5,4998.0,60.44,21.28
2011-07-10,23482.5,18484.5,4998.0,60.44,21.28
2011-07-11,23482.5,18484.5,4998.0,60.44,21.28
2011-07-12,23482.5,18484.5,4998.0,60.44,21.28
2011-07-13,23482.5,18484.5,4998.0,60.44,21.28
2011-07-14,23482.5,18484.5,4998.0,60.44,21.28
2011-07-15,23482.5,18484.5,4998.0,60.44,21.28
2011-07-16,23482.5,18484.5,4998.0,60.44,21.28
2011-07-17,23482.5,18484.5,4998.0,60.44,21.28
2011-07-18,23482.5,18484.5,4998.0,60.44,21.28
2011-07-19,23482.5,18484.5,4998.0,60.44,21.28
2011-07-20,23482.5,18484.5,4998.0,60.44,21.28
2011-07-21,23482.5,18484.5,4998.0,60.44,21.28
2011-07-22,23482.5,18484.5,4998.0,60.44,21.28
2011-07-23,23482.5,18484.5,4998.0,60.44,21.28
2011-07-24,23482.5,18484.5,4998.0,60.44,21.28
2011-07-25,23482.5,18484.5,4998.0,60.44,21.28
2011-07-26,23482.5,18484.5,4998.0,60.44,21.28
2011-07-27,23482.5,18484.5,4998.0,60.44,21.28
2011-07-28,23482.5,18484.5,4998.0,60.44,21.28
2011-07-29,23482.5,18484.5,4998.0,60.44,21.28
2011-07-30,23482.5,18484.5,4998.0,60.44,21.28
2011-07-31,23482.5,18484.5,4998.0,60.44,21.28
2011-08-01,23482.5,18484.5,4998.0,60.44,21.28
2011-08-02,23482.5,18484.5,4998.0,60.44,21.28
2011-08-03,23482.5,18484.5,4998.0,60.44,21.28
2011-08-04,23482.5,18484.5,4998.0,60.44,21.28
2011-08-05,23482.5,18484.5,4998.0,60.44,21.28
2011-08-06,23482.5,18484.5,4998.0,60.44,21.28
2011-08-07,23482.5,18484.5,4998.0,60.44,21.28
2011-08-08,23482.5,18484.5,4998.0,60.44,21.28
2011-08-09,23482.5,18484.5,4998.0,60.44,21.28
2011-08-10,23482.5,18484.5,4998.0,60.44,21.28
2011-08-11,23482.5,18484.5,4998.0,60.44,21.28
2011-08-12,23482.5,18484.5,4998.0,60.44,21.28
2011-08-13,23482.5,18484.5,4998.0,60.44,21.28
2011-08-14,23482.5,18484.5,4998.0,60.44,21.28
2011-08-15,23482.5,18484.5,4998.0,60.44,21.28
2011-08-16,23482.5,18484.5,4998.0,60.44,21.28
2011-08-17,23482.5,18484.5,4998.0,60.44,21.28
2011-08-18,23482.5,18484.5,4998.0,60.44,21.28
2011-08-19,23482.5,18484.5,4998.0,60.44,21.28
2011-08-20,23482.5,18484.5,4998.0,60.44,21.28
2011-08-21,23482.5,18484.5,4998.0,60.44,21.28
2011-08-22,23482.5,18484.5,4998.0,60.44,21.28
2011-08-23,23482.5,18484.5,4998.0,60.44,21.28
2011-08-24,23482.5,18484.5,4998.0,60.44,21.28
2011-08-25,23482.5,18484.5,4998.0,60.44,21.28
2011-08-26,23482.5,18484.5,4998.0,60.44,21.28
2011-08-27,23482.5,18484.5,4998.0,60.44,21.28
2011-08-28,23482.5,18484.5,4998.0,60.44,21.28
2011-08-29,23482.5,18484.5,4998.0,60.44,21.28
2011-08-30,23482.5,18484.5,4998.0,60.44,21.28
2011-08-31,23482.5,18484.5,4998.0,60.44,21.28
2011-09-01,23482.5,18484.5,4998.0,60.44,21.28
2011-09-02,23482.5,18484.5,4998.0,60.44,21.28
2011-09-03,23482.5,18484.5,4998.0,60.44,21.28
2011-09-04,23482.5,18484.5,4998.0,60.44,21.28
2011-09-05,23482.5,18484.5,4998.0,60.44,21.28
2011-09-06,23482.5,18484.5,4998.0,60.44,21.28
2011-09-07,23482.5,18484.5,4998.0,60.44,21.28
2011-09-08,23482.5,18484.5,4998.0,60.44,21.28
2011-09-09,23482.5,18484.5,4998.0,60.44,21.28
2011-09-10,23482.5,18484.5,4998.0,60.44,21.28
2011-09-11,23482.5,18484.5,4998.0,60.44,21.28
2011-09-12,23482.5,18484.5,4998.0,60.44,21.28
2011-09-13,23482.5,18484.5,4998.0,60.44,21.28
2011-09-14,23482.5,18484.5,4998.0,60.44,21.28
2011-09-15,23482.5,18484.5,4998.0,60.44,21.28
2011-09-16,23482.5,18484.5,4998.0,60.44,21.28
2011-09-17,23482.5,18484.5,4998.0,60.44,21.28
2011-09-18,23482.5,18484.5,4998.0,60.44,21.28
2011-09-19,23482.5,18484.5,4998.0,60.44,21.28
2011-09-20,23482.5,18484.5,4998.0,60.44,21.28
2011-09-21,23482.5,18484.5,4998.0,60.44,21.28
2011-09-22,23482.5,18484.5,4998.0,60.44,21.28
2011-09-23,23482.5,18484.5,4998.0,60.44,21.28
2011-09-24,23482.5,18484.5,4998.0,60.44,21.28
2011-09-25,23482.5,18484.5,4998.0,60.44,21.28
2011-09-26,23482.5,18484.5,4998.0,60.44,21.28
2011-09-27,23482.5,18484.5,4998.0,60.44,21.28
2011-09-28,23482.5,18484.5,4998.0,60.44,21.28
2011-09-29,23482.5,18484.5,4998.0,60.44,21.28
2011-09-30,23482.5,18484.5,4998.0,60.44,21.28
2011-10-01,23440.3,18153.0,5287.3,60.29,22.56
2011-10-02,23440.3,18153.0,5287.3,60.29,22.56
2011-10-03,23440.3,18153.0,5287.3,60.29,22.56
2011-10-04,23440.3,18153.0,5287.3,60.29,22.56
2011-10-05,23440.3,18153.0,5287.3,60.29,22.56
2011-10-06,23440.3,18153.0,5287.3,60.29,22.56
2011-10-07,23440.3,18153.0,5287.3,60.29,22.56
2011-10-08,23440.3,18153.0,5287.3,60.29,22.56
2011-10-09,23440.3,18153.0,5287.3,60.29,22.56
2011-10-10,23440.3,18153.0,5287.3,60.29,22.56
2011-10-11,23440.3,18153.0,5287.3,60.29,22.56
2011-10-12,23440.3,18153.0,5287.3,60.29,22.56
2011-10-13,23440.3,18153.0,5287.3,60.29,22.56
2011-10-14,23440.3,18153.0,5287.3,60.29,22.56
2011-10-15,23440.3,18153.0,5287.3,60.29,22.56
2011-10-16,23440.3,18153.0,5287.3,60.29,22.56
2011-10-17,23440.3,18153.0,5287.3,60.29,22.56
2011-10-18,23440.3,18153.0,5287.3,60.29,22.56
2011-10-19,23440.3,18153.0,5287.3,60.29,22.56
2011-10-20,23440.3,18153.0,5287.3,60.29,22.56
2011-10-21,23440.3,18153.0,5287.3,60.29,22.56
2011-10-22,23440.3,18153.0,5287.3,60.29,22.56
2011-10-23,23440.3,18153.0,5287.3,60.29,22.56
2011-10-24,23440.3,18153.0,5287.3,60.29,22.56
2011-10-25,23440.3,18153.0,5287.3,60.29,22.56
2011-10-26,23440.3,18153.0,5287.3,60.29,22.56
2011-10-27,23440.3,18153.0,5287.3,60.29,22.56
2011-10-28,23440.3,18153.0,5287.3,60.29,22.56
2011-10-29,23440.3,18153.0,5287.3,60.29,22.56
2011-10-30,23440.3,18153.0,5287.3,60.29,22.56
2011-10-31,23440.3,18153.0,5287.3,60.29,22.56
2011-11-01,23440.3,18153.0,5287.3,60.29,22.56
2011-11-02,23440.3,18153.0,5287.3,60.29,22.56
2011-11-03,23440.3,18153.0,5287.3,60.29,22.56
2011-11-04,23440.3,18153.0,5287.3,60.29,22.56
2011-11-05,23440.3,18153.0,5287.3,60.29,22.56
2011-11-06,23440.3,18153.0,5287.3,60.29,22.56
2011-11-07,23440.3,18153.0,5287.3,60.29,22.56
2011-11-08,23440.3,18153.0,5287.3,60.29,22.56
2011-11-09,23440.3,18153.0,5287.3,60.29,22.56
2011-11-10,23440.3,18153.0,5287.3,60.29,22.56
2011-11-11,23440.3,18153.0,5287.3,60.29,22.56
2011-11-12,23440.3,18153.0,5287.3,60.29,22.56
2011-11-13,23440.3,18153.0,5287.3,60.29,22.56
2011-11-14,23440.3,18153.0,5287.3,60.29,22.56
2011-11-15,23440.3,18153.0,5287.3,60.29,22.56
2011-11-16,23440.3,18153.0,5287.3,60.29,22.56
2011-11-17,23440.3,18153.0,5287.3,60.29,22.56
2011-11-18,23440.3,18153.0,5287.3,60.29,22.56
2011-11-19,23440.3,18153.0,5287.3,60.29,22.56
2011-11-20,23440.3,18153.0,5287.3,60.29,22.56
2011-11-21,23440.3,18153.0,5287.3,60.29,22.56
2011-11-22,23440.3,18153.0,5287.3,60.29,22.56
2011-11-23,23440.3,18153.0,5287.3,60.29,22.56
2011-11-24,23440.3,18153.0,5287.3,60.29,22.56
2011-11-25,23440.3,18153.0,5287.3,60.29,22.56
2011-11-26,23440.3,18153.0,5287.3,60.29,22.56
2011-11-27,23440.3,18153.0,5287.3,60.29,22.56
2011-11-28,23440.3,18153.0,5287.3,60.29,22.56
2011-11-29,23440.3,18153.0,5287.3,60.29,22.56
2011-11-30,23440.3,18153.0,5287.3,60.29,22.56
2011-12-01,23440.3,18153.0,5287.3,60.29,22.56
2011-12-02,23440.3,18153.0,5287.3,60.29,22.56
2011-12-03,23440.3,18153.0,5287.3,60.29,22.56
2011-12-04,23440.3,18153.0,5287.3,60.29,22.56
2011-12-05,23440.3,18153.0,5287.3,60.29,22.56
2011-12-06,23440.3,18153.0,5287.3,60.29,22.56
2011-12-07,23440.3,18153.0,5287.3,60.29,22.56
2011-12-08,23440.3,18153.0,5287.3,60.29,22.56
2011-12-09,23440.3,18153.0,5287.3,60.29,22.56
2011-12-10,23440.3,18153.0,5287.3,60.29,22.56
2011-12-11,23440.3,18153.0,5287.3,60.29,22.56
2011-12-12,23440.3,18153.0,5287.3,60.29,22.56
2011-12-13,23440.3,18153.0,5287.3,60.29,22.56
2011-12-14,23440.3,18153.0,5287.3,60.29,22.56
2011-12-15,23440.3,18153.0,5287.3,60.29,22.56
2011-12-16,23440.3,18153.0,5287.3,60.29,22.56
2011-12-17,23440.3,18153.0,5287.3,60.29,22.56
2011-12-18,23440.3,18153.0,5287.3,60.29,22.56
2011-12-19,23440.3,18153.0,5287.3,60.29,22.56
2011-12-20,23440.3,18153.0,5287.3,60.29,22.56
2011-12-21,23440.3,18153.0,5287.3,60.29,22.56
2011-12-22,23440.3,18153.0,5287.3,60.29,22.56
2011-12-23,23440.3,18153.0,5287.3,60.29,22.56
2011-12-24,23440.3,18153.0,5287.3,60.29,22.56
2011-12-25,23440.3,18153.0,5287.3,60.29,22.56
2011-12-26,23440.3,18153.0,5287.3,60.29,22.56
2011-12-27,23440.3,18153.0,5287.3,60.29,22.56
2011-12-28,23440.3,18153.0,5287.3,60.29,22.56
2011-12-29,23440.3,18153.0,5287.3,60.29,22.56
2011-12-30,23440.3,18153.0,5287.3,60.29,22.56
2011-12-31,23440.3,18153.0,5287.3,60.29,22.56
2012-01-01,23433.0,17765.1,5667.9,60.31,24.19
2012-01-02,23433.0,17765.1,5667.9,60.31,24.19
2012-01-03,23433.0,17765.1,5667.9,60.31,24.19
2012-01-04,23433.0,17765.1,5667.9,60.31,24.19
2012-01-05,23433.0,17765.1,5667.9,60.31,24.19
2012-01-06,23433.0,17765.1,5667.9,60.31,24.19
2012-01-07,23433.0,17765.1,5667.9,60.31,24.19
2012-01-08,23433.0,17765.1,5667.9,60.31,24.19
2012-01-09,23433.0,17765.1,5667.9,60.31,24.19
2012-01-10,23433.0,17765.1,5667.9,60.31,24.19
2012-01-11,23433.0,17765.1,5667.9,60.31,24.19
2012-01-12,23433.0,17765.1,5667.9,60.31,24.19
2012-01-13,23433.0,17765.1,5667.9,60.31,24.19
2012-01-14,23433.0,17765.1,5667.9,60.31,24.19
2012-01-15,23433.0,17765.1,5667.9,60.31,24.19
2012-01-16,23433.0,17765.1,5667.9,60.31,24.19
2012-01-17,23433.0,17765.1,5667.9,60.31,24.19
2012-01-18,23433.0,17765.1,5667.9,60.31,24.19
2012-01-19,23433.0,17765.1,5667.9,60.31,24.19
2012-01-20,23433.0,17765.1,5667.9,60.31,24.19
2012-01-21,23433.0,17765.1,5667.9,60.31,24.19
2012-01-22,23433.0,17765.1,5667.9,60.31,24.19
2012-01-23,23433.0,17765.1,5667.9,60.31,24.19
2012-01-24,23433.0,17765.1,5667.9,60.31,24.19
2012-01-25,23433.0,17765.1,5667.9,60.31,24.19
2012-01-26,23433.0,17765.1,5667.9,60.31,24.19
2012-01-27,23433.0,17765.1,5667.9,60.31,24.19
2012-01-28,23433.0,17765.1,5667.9,60.31,24.19
2012-01-29,23433.0,17765.1,5667.9,60.31,24.19
2012-01-30,23433.0,17765.1,5667.9,60.31,24.19
2012-01-31,23433.0,17765.1,5667.9,60.31,24.19
2012-02-01,23433.0,17765.1,5667.9,60.31,24.19
2012-02-02,23433.0,17765.1,5667.9,60.31,24.19
2012-02-03,23433.0,17765.1,5667.9,60.31,24.19
2012-02-04,23433.0,17765.1,5667.9,60.31,24.19
2012-02-05,23433.0,17765.1,5667.9,60.31,24.19
2012-02-06,23433.0,17765.1,5667.9,60.31,24.19
2012-02-07,23433.0,17765.1,5667.9,60.31,24.19
2012-02-08,23433.0,17765.1,5667.9,60.31,24.19
2012-02-09,23433.0,17765.1,5667.9,60.31,24.19
2012-02-10,23433.0,17765.1,5667.9,60.31,24.19
2012-02-11,23433.0,17765.1,5667.9,60.31,24.19
2012-02-12,23433.0,17765.1,5667.9,60.31,24.19
2012-02-13,23433.0,17765.1,5667.9,60.31,24.19
2012-02-14,23433.0,17765.1,5667.9,60.31,24.19
2012-02-15,23433.0,17765.1,5667.9,60.31,24.19
2012-02-16,23433.0,17765.1,5667.9,60.31,24.19
2012-02-17,23433.0,17765.1,5667.9,60.31,24.19
2012-02-18,23433.0,17765.1,5667.9,60.31,24.19
2012-02-19,23433.0,17765.1,5667.9,60.31,24.19
2012-02-20,23433.0,17765.1,5667.9,60.31,24.19
2012-02-21,23433.0,17765.1,5667.9,60.31,24.19
2012-02-22,23433.0,17765.1,5667.9,60.31,24.19
2012-02-23,23433.0,17765.1,5667.9,60.31,24.19
2012-02-24,23433.0,17765.1,5667.9,60.31,24.19
2012-02-25,23433.0,17765.1,5667.9,60.31,24.19
2012-02-26,23433.0,17765.1,5667.9,60.31,24.19
2012-02-27,23433.0,17765.1,5667.9,60.31,24.19
2012-02-28,23433.0,17765.1,5667.9,60.31,24.19
2012-02-29,23433.0,17765.1,5667.9,60.31,24.19
2012-03-01,23433.0,17765.1,5667.9,60.31,24.19
2012-03-02,23433.0,17765.1,5667.9,60.31,24.19
2012-03-03,23433.0,17765.1,5667.9,60.31,24.19
2012-03-04,23433.0,17765.1,5667.9,60.31,24.19
2012-03-05,23433.0,17765.1,5667.9,60.31,24.19
2012-03-06,23433.0,17765.1,5667.9,60.31,24.19
2012-03-07,23433.0,17765.1,5667.9,60.31,24.19
2012-03-08,23433.0,17765.1,5667.9,60.31,24.19
2012-03-09,23433.0,17765.1,5667.9,60.31,24.19
2012-03-10,23433.0,17765.1,5667.9,60.31,24.19
2012-03-11,23433.0,17765.1,5667.9,60.31,24.19
2012-03-12,23433.0,17765.1,5667.9,60.31,24.19
2012-03-13,23433.0,17765.1,5667.9,60.31,24.19
2012-03-14,23433.0,17765.1,5667.9,60.31,24.19
2012-03-15,23433.0,17765.1,5667.9,60.31,24.19
2012-03-16,23433.0,17765.1,5667.9,60.31,24.19
2012-03-17,23433.0,17765.1,5667.9,60.31,24.19
2012-03-18,23433.0,17765.1,5667.9,60.31,24.19
2012-03-19,23433.0,17765.1,5667.9,60.31,24.19
2012-03-20,23433.0,17765.1,5667.9,60.31,24.19
2012-03-21,23433.0,17765.1,5667.9,60.31,24.19
2012-03-22,23433.0,17765.1,5667.9,60.31,24.19
2012-03-23,23433.0,17765.1,5667.9,60.31,24.19
2012-03-24,23433.0,17765.1,5667.9,60.31,24.19
2012-03-25,23433.0,17765.1,5667.9,60.31,24.19
2012-03-26,23433.0,17765.1,5667.9,60.31,24.19
2012-03-27,23433.0,17765.1,5667.9,60.31,24.19
2012-03-28,23433.0,17765.1,5667.9,60.31,24.19
2012-03-29,23433.0,17765.1,5667.9,60.31,24.19
2012-03-30,23433.0,17765.1,5667.9,60.31,24.19
2012-03-31,23433.0,17765.1,5667.9,60.31,24.19
2012-04-01,23489.5,17758.5,5731.0,60.5,24.4
2012-04-02,23489.5,17758.5,5731.0,60.5,24.4
2012-04-03,23489.5,17758.5,5731.0,60.5,24.4
2012-04-04,23489.5,17758.5,5731.0,60.5,24.4
2012-04-05,23489.5,17758.5,5731.0,60.5,24.4
2012-04-06,23489.5,17758.5,5731.0,60.5,24.4
2012-04-07,23489.5,17758.5,5731.0,60.5,24.4
2012-04-08,23489.5,17758.5,5731.0,60.5,24.4
2012-04-09,23489.5,17758.5,5731.0,60.5,24.4
2012-04-10,23489.5,17758.5,5731.0,60.5,24.4
2012-04-11,23489.5,17758.5,5731.0,60.5,24.4
2012-04-12,23489.5,17758.5,5731.0,60.5,24.4
2012-04-13,23489.5,17758.5,5731.0,60.5,24.4
2012-04-14,23489.5,17758.5,5731.0,60.5,24.4
2012-04-15,23489.5,17758.5,5731.0,60.5,24.4
2012-04-16,23489.5,17758.5,5731.0,60.5,24.4
2012-04-17,23489.5,17758.5,5731.0,60.5,24.4
2012-04-18,23489.5,17758.5,5731.0,60.5,24.4
2012-04-19,23489.5,17758.5,5731.0,60.5,24.4
2012-04-20,23489.5,17758.5,5731.0,60.5,24.4
2012-04-21,23489.5,17758.5,5731.0,60.5,24.4
2012-04-22,23489.5,17758.5,5731.0,60.5,24.4
2012-04-23,23489.5,17758.5,5731.0,60.5,24.4
2012-04-24,23489.5,17758.5,5731.0,60.5,24.4
2012-04-25,23489.5,17758.5,5731.0,60.5,24.4
2012-04-26,23489.5,17758.5,5731.0,60.5,24.4
2012-04-27,23489.5,17758.5,5731.0,60.5,24.4
2012-04-28,23489.5,17758.5,5731.0,60.5,24.4
2012-04-29,23489.5,17758.5,5731.0,60.5,24.4
2012-04-30,23489.5,17758.5,5731.0,60.5,24.4
2012-05-01,23489.5,17758.5,5731.0,60.5,24.4
2012-05-02,23489.5,17758.5,5731.0,60.5,24.4
2012-05-03,23489.5,17758.5,5731.0,60.5,24.4
2012-05-04,23489.5,17758.5,5731.0,60.5,24.4
2012-05-05,23489.5,17758.5,5731.0,60.5,24.4
2012-05-06,23489.5,17758.5,5731.0,60.5,24.4
2012-05-07,23489.5,17758.5,5731.0,60.5,24.4
2012-05-08,23489.5,17758.5,5731.0,60.5,24.4
2012-05-09,23489.5,17758.5,5731.0,60.5,24.4
2012-05-10,23489.5,17758.5,5731.0,60.5,24.4
2012-05-11,23489.5,17758.5,5731.0,60.5,24.4
2012-05-12,23489.5,17758.5,5731.0,60.5,24.4
2012-05-13,23489.5,17758.5,5731.0,60.5,24.4
2012-05-14,23489.5,17758.5,5731.0,60.5,24.4
2012-05-15,23489.5,17758.5,5731.0,60.5,24.4
2012-05-16,23489.5,17758.5,5731.0,60.5,24.4
2012-05-17,23489.5,17758.5,5731.0,60.5,24.4
2012-05-18,23489.5,17758.5,5731.0,60.5,24.4
2012-05-19,23489.5,17758.5,5731.0,60.5,24.4
2012-05-20,23489.5,17758.5,5731.0,60.5,24.4
2012-05-21,23489.5,17758.5,5731.0,60.5,24.4
2012-05-22,23489.5,17758.5,5731.0,60.5,24.4
2012-05-23,23489.5,17758.5,5731.0,60.5,24.4
2012-05-24,23489.5,17758.5,5731.0,60.5,24.4
2012-05-25,23489.5,17758.5,5731.0,60.5,24.4
2012-05-26,23489.5,17758.5,5731.0,60.5,24.4
2012-05-27,23489.5,17758.5,5731.0,60.5,24.4
2012-05-28,23489.5,17758.5,5731.0,60.5,24.4
2012-05-29,23489.5,17758.5,5731.0,60.5,24.4
2012-05-30,23489.5,17758.5,5731.0,60.5,24.4
2012-05-31,23489.5,17758.5,5731.0,60.5,24.4
2012-06-01,23489.5,17758.5,5731.0,60.5,24.4
2012-06-02,23489.5,17758.5,5731.0,60.5,24.4
2012-06-03,23489.5,17758.5,5731.0,60.5,24.4
2012-06-04,23489.5,17758.5,5731.0,60.5,24.4
2012-06-05,23489.5,17758.5,5731.0,60.5,24.4
2012-06-06,23489.5,17758.5,5731.0,60.5,24.4
2012-06-07,23489.5,17758.5,5731.0,60.5,24.4
2012-06-08,23489.5,17758.5,5731.0,60.5,24.4
2012-06-09,23489.5,17758.5,5731.0,60.5,24.4
2012-06-10,23489.5,17758.5,5731.0,60.5,24.4
2012-06-11,23489.5,17758.5,5731.0,60.5,24.4
2012-06-12,23489.5,17758.5,5731.0,60.5,24.4
2012-06-13,23489.5,17758.5,5731.0,60.5,24.4
2012-06-14,23489.5,17758.5,5731.0,60.5,24.4
2012-06-15,23489.5,17758.5,5731.0,60.5,24.4
2012-06-16,23489.5,17758.5,5731.0,60.5,24.4
2012-06-17,23489.5,17758.5,5731.0,60.5,24.4
2012-06-18,23489.5,17758.5,5731.0,60.5,24.4
2012-06-19,23489.5,17758.5,5731.0,60.5,24.4
2012-06-20,23489.5,17758.5,5731.0,60.5,24.4
