Date,Actividad(%),Activos,AdjClose,Births,Close,Close_DJ,Debt,Debt_per_capita,Defunciones,Euribor,GDP_Value,High_DJ,High_EURO,High_y,IPC,Low_DJ,Low_EURO,Low_y,Ocupados,Open_DJ,Open_EURO,Open_y,Parados,Paro(%),Percentage,Price_EURO
2007-07-16,59.5,22559.6,15110.384766,1349.0,15110.400391,13950.98,380483.0,8411.0,6.715,4.5638,0.7675,14053.57,1.3803,15117.599609,-0.7,13834.33,1.3758,15009.900391,20753.4,13907.09,1.3779,15041.400391,1806.2,8.01,36.5,1.3771
2007-07-17,59.5,22559.6,15153.78418,1349.0,15153.799805,13971.55,380483.0,8411.0,6.715,4.5638,0.7675,14095.6,1.3801,15168.5,-0.7,13880.67,1.3758,15047.900391,20753.4,13951.96,1.3774,15077.099609,1806.2,8.01,36.5,1.3788
2007-07-18,59.5,22559.6,15058.583984,1349.0,15058.599609,13918.22,380483.0,8411.0,6.715,4.5638,0.7675,14020.89,1.3834,15197.400391,-0.7,13768.73,1.3752,15037.799805,20753.4,13955.05,1.3782,15047.299805,1806.2,8.01,36.5,1.3803
2007-07-19,59.5,22559.6,15207.28418,1349.0,15207.299805,14000.41,380483.0,8411.0,6.715,4.5638,0.7675,14121.04,1.3832,15297.200195,-0.7,13860.18,1.3786,15123.5,20753.4,13918.79,1.3805,15136.099609,1806.2,8.01,36.5,1.3798
2007-07-20,59.5,22559.6,14930.084961,1349.0,14930.099609,13851.08,380483.0,8411.0,6.715,4.5638,0.7675,14039.67,1.3844,15249.700195,-0.7,13745.65,1.3779,14925.799805,20753.4,14000.73,1.3797,15196.700195,1806.2,8.01,36.5,1.3827
2007-07-23,59.5,22559.6,15056.68457,1349.0,15056.700195,13943.42,380483.0,8411.0,7.268,4.5638,0.7675,14039.59,1.3845,15056.700195,-0.7,13819.54,1.3796,14875.0,20753.4,13851.73,1.3838,14933.900391,1806.2,8.01,36.5,1.3811
2007-07-24,59.5,22559.6,14913.285156,1349.0,14913.299805,13716.95,380483.0,8411.0,7.268,4.5638,0.7675,13967.65,1.3854,15135.200195,-0.7,13661.51,1.3799,14869.400391,20753.4,13940.9,1.3809,15020.599609,1806.2,8.01,36.5,1.3828
2007-07-25,59.5,22559.6,14937.685547,1349.0,14937.700195,13785.07,380483.0,8411.0,7.268,4.5638,0.7675,13919.77,1.3831,15036.900391,-0.7,13607.7,1.3697,14774.900391,20753.4,13718.25,1.3828,14846.599609,1806.2,8.01,36.5,1.3724
2007-07-26,59.5,22559.6,14540.385742,1349.0,14540.400391,13473.57,380483.0,8411.0,7.268,4.5638,0.7675,13793.61,1.3773,15012.900391,-0.7,13307.74,1.3691,14540.099609,20753.4,13783.12,1.3725,14984.599609,1806.2,8.01,36.5,1.3744
2007-07-27,59.5,22559.6,14587.485352,1349.0,14587.5,13265.47,380483.0,8411.0,7.268,4.5638,0.7675,13589.17,1.3754,14655.5,-0.7,13228.57,1.3627,14378.700195,20753.4,13472.68,1.3737,14389.5,1806.2,8.01,36.5,1.3634
2007-07-30,59.5,22559.6,14507.885742,1349.0,14507.900391,13358.31,380483.0,8411.0,6.608,4.5638,0.7675,13445.12,1.3706,14650.299805,-0.7,13143.87,1.3609,14462.299805,20753.4,13266.21,1.3615,14603.400391,1806.2,8.01,36.5,1.3693
2007-07-31,59.5,22559.6,14802.385742,1349.0,14802.400391,13211.99,380483.0,8411.0,6.608,4.5638,0.7675,13579.41,1.3728,14802.400391,-0.7,13182.15,1.3669,14604.099609,20753.4,13360.66,1.3695,14617.799805,1806.2,8.01,36.5,1.3673
2007-08-01,59.5,22559.6,14595.685547,1349.0,14595.700195,13362.37,375911.0,8310.0,6.608,4.6663,0.7675,13431.06,1.3712,14733.5,0.1,13041.77,1.3638,14441.799805,20753.4,13211.09,1.3676,14508.900391,1806.2,8.01,36.07,1.367
2007-08-02,59.5,22559.6,14678.584961,1349.0,14678.599609,13463.33,375911.0,8310.0,6.608,4.6663,0.7675,13547.47,1.3708,14756.0,0.1,13272.79,1.3651,14626.200195,20753.4,13357.82,1.3681,14677.0,1806.2,8.01,36.07,1.37
2007-08-03,59.5,22559.6,14534.285156,1349.0,14534.299805,13181.91,375911.0,8310.0,6.608,4.6663,0.7675,13539.5,1.382,14719.5,0.1,13156.79,1.3682,14533.900391,20753.4,13462.25,1.3703,14712.599609,1806.2,8.01,36.07,1.3774
2007-08-06,59.5,22559.6,14432.084961,1349.0,14432.099609,13468.78,375911.0,8310.0,6.418,4.6663,0.7675,13501.86,1.384,14539.299805,0.1,13077.05,1.378,14385.299805,20753.4,13183.13,1.3828,14404.900391,1806.2,8.01,36.07,1.3794
2007-08-07,59.5,22559.6,14652.885742,1349.0,14652.900391,13504.3,375911.0,8310.0,6.418,4.6663,0.7675,13635.09,1.3817,14655.0,0.1,13282.38,1.3735,14522.700195,20753.4,13467.72,1.379,14580.900391,1806.2,8.01,36.07,1.3744
2007-08-08,59.5,22559.6,15004.18457,1349.0,15004.200195,13657.86,375911.0,8310.0,6.418,4.6663,0.7675,13769.63,1.3828,15028.700195,0.1,13386.92,1.372,14719.599609,20753.4,13497.23,1.3744,14721.700195,1806.2,8.01,36.07,1.3796
2007-08-09,59.5,22559.6,14838.285156,1349.0,14838.299805,13270.68,375911.0,8310.0,6.418,4.6663,0.7675,13675.66,1.3819,14988.799805,0.1,13196.05,1.3655,14755.700195,20753.4,13652.33,1.3794,14955.700195,1806.2,8.01,36.07,1.3672
2007-08-10,59.5,22559.6,14453.885742,1349.0,14453.900391,13239.54,375911.0,8310.0,6.418,4.6663,0.7675,13386.43,1.3706,14703.5,0.1,12958.04,1.3641,14434.200195,20753.4,13270.59,1.3678,14604.200195,1806.2,8.01,36.07,1.3693
2007-08-13,59.5,22559.6,14731.785156,1349.0,14731.799805,13236.53,375911.0,8310.0,6.304,4.6663,0.7675,13440.08,1.371,14754.0,0.1,13163.54,1.3603,14552.099609,20753.4,13238.24,1.3687,14568.700195,1806.2,8.01,36.07,1.3611
2007-08-14,59.5,22559.6,14553.084961,1349.0,14553.099609,13028.92,375911.0,8310.0,6.304,4.6663,0.7675,13309.04,1.363,14733.400391,0.1,12974.3,1.3531,14519.5,20753.4,13235.72,1.3607,14606.700195,1806.2,8.01,36.07,1.3537
2007-08-15,59.5,22559.6,14520.485352,1349.0,14520.5,12861.47,375911.0,8310.0,6.304,4.6663,0.7675,13184.51,1.3539,14547.5,0.1,12800.83,1.3425,14367.099609,20753.4,13021.93,1.3536,14442.900391,1806.2,8.01,36.07,1.3426
2007-08-16,59.5,22559.6,13979.685547,1349.0,13979.700195,12845.78,375911.0,8310.0,6.304,4.6663,0.7675,12996.73,1.3449,14295.700195,0.1,12455.92,1.3359,13959.900391,20753.4,12859.52,1.3426,14254.099609,1806.2,8.01,36.07,1.3424
2007-08-17,59.5,22559.6,14237.485352,1349.0,14237.5,13079.08,375911.0,8310.0,6.304,4.6663,0.7675,13289.7,1.3546,14375.599609,0.1,12847.24,1.3371,13841.599609,20753.4,12848.05,1.342,13936.799805,1806.2,8.01,36.07,1.3476
2007-08-20,59.5,22559.6,14269.084961,1349.0,14269.099609,13121.35,375911.0,8310.0,6.492,4.6663,0.7675,13245.8,1.3509,14381.299805,0.1,12938.77,1.346,14228.900391,20753.4,13078.51,1.348,14277.900391,1806.2,8.01,36.07,1.3473
2007-08-21,59.5,22559.6,14239.785156,1349.0,14239.799805,13090.86,375911.0,8310.0,6.492,4.6663,0.7675,13228.57,1.3523,14324.200195,0.1,12975.68,1.3457,14067.099609,20753.4,13120.05,1.3476,14288.0,1806.2,8.01,36.07,1.3462
2007-08-22,59.5,22559.6,14359.185547,1349.0,14359.200195,13236.13,375911.0,8310.0,6.492,4.6663,0.7675,13304.33,1.355,14412.200195,0.1,13075.34,1.3449,14287.400391,20753.4,13088.26,1.3462,14297.599609,1806.2,8.01,36.07,1.355
2007-08-23,59.5,22559.6,14292.485352,1349.0,14292.5,13235.88,375911.0,8310.0,6.492,4.6663,0.7675,13358.22,1.3589,14482.099609,0.1,13127.69,1.3535,14292.5,20753.4,13237.27,1.3549,14461.5,1806.2,8.01,36.07,1.3569
2007-08-24,59.5,22559.6,14334.385742,1349.0,14334.400391,13378.87,375911.0,8310.0,6.492,4.6663,0.7675,13402.2,1.3682,14350.0,0.1,13174.27,1.3554,14195.099609,20753.4,13231.78,1.3566,14201.5,1806.2,8.01,36.07,1.3681
2007-08-27,59.5,22559.6,14305.485352,1349.0,14305.5,13322.13,375911.0,8310.0,6.396,4.6663,0.7675,13438.46,1.3686,14403.400391,0.1,13248.32,1.3634,14291.5,20753.4,13377.16,1.3671,14388.599609,1806.2,8.01,36.07,1.3644
2007-08-28,59.5,22559.6,14124.785156,1349.0,14124.799805,13041.85,375911.0,8310.0,6.396,4.6663,0.7675,13319.61,1.3681,14300.5,0.1,13024.29,1.3599,14091.099609,20753.4,13318.43,1.3642,14294.299805,1806.2,8.01,36.07,1.3604
2007-08-29,59.5,22559.6,14183.584961,1349.0,14183.599609,13289.29,375911.0,8310.0,6.396,4.6663,0.7675,13336.93,1.3681,14209.299805,0.1,13020.63,1.3563,14014.099609,20753.4,13043.07,1.3601,14034.099609,1806.2,8.01,36.07,1.3676
2007-08-30,59.5,22559.6,14313.385742,1349.0,14313.400391,13238.73,375911.0,8310.0,6.396,4.6663,0.7675,13355.46,1.3679,14346.099609,0.1,13126.39,1.3593,14127.099609,20753.4,13287.91,1.3678,14285.900391,1806.2,8.01,36.07,1.3638
2007-08-31,59.5,22559.6,14479.785156,1349.0,14479.799805,13357.74,375911.0,8310.0,6.396,4.6663,0.7675,13472.35,1.3721,14529.0,0.1,13252.06,1.3621,14370.5,20753.4,13240.84,1.3637,14380.200195,1806.2,8.01,36.07,1.363
2007-09-04,59.5,22559.6,14590.084961,1349.0,14590.099609,13448.86,391300.0,8650.0,6.557,4.7245,0.7675,13521.86,1.3628,14593.099609,0.3,13248.57,1.3552,14437.799805,20753.4,13358.39,1.3622,14475.900391,1806.2,8.01,36.98,1.3607
2007-09-05,59.5,22559.6,14240.084961,1349.0,14240.099609,13305.47,391300.0,8650.0,6.557,4.7245,0.7675,13436.02,1.3673,14562.099609,0.3,13203.86,1.3569,14240.099609,20753.4,13442.85,1.3604,14545.900391,1806.2,8.01,36.98,1.365
2007-09-06,59.5,22559.6,14198.385742,1349.0,14198.400391,13363.35,391300.0,8650.0,6.557,4.7245,0.7675,13464.79,1.3711,14345.700195,0.3,13217.11,1.3635,14050.5,20753.4,13306.44,1.365,14281.200195,1806.2,8.01,36.98,1.3689
2007-09-07,59.5,22559.6,13873.386719,1349.0,13873.400391,13113.38,391300.0,8650.0,6.557,4.7245,0.7675,13312.05,1.38,14210.099609,0.3,13059.16,1.3664,13816.299805,20753.4,13360.74,1.3695,14148.799805,1806.2,8.01,36.98,1.3768
2007-09-10,59.5,22559.6,13726.286133,1349.0,13726.299805,13127.85,391300.0,8650.0,6.243,4.7245,0.7675,13280.67,1.3817,13935.799805,0.3,12992.02,1.3767,13703.599609,20753.4,13116.39,1.3784,13862.0,1806.2,8.01,36.98,1.3798
2007-09-11,59.5,22559.6,13965.486328,1349.0,13965.5,13308.39,391300.0,8650.0,6.243,4.7245,0.7675,13369.77,1.3849,13991.700195,0.3,13124.68,1.3779,13775.900391,20753.4,13129.4,1.3807,13833.799805,1806.2,8.01,36.98,1.3838
2007-09-12,59.5,22559.6,13980.385742,1349.0,13980.400391,13291.65,391300.0,8650.0,6.243,4.7245,0.7675,13408.62,1.3916,13992.700195,0.3,13195.4,1.3825,13838.5,20753.4,13298.31,1.3834,13950.400391,1806.2,8.01,36.98,1.3904
2007-09-13,59.5,22559.6,14077.785156,1349.0,14077.799805,13424.88,391300.0,8650.0,6.243,4.7245,0.7675,13519.91,1.3927,14101.400391,0.3,13296.77,1.3862,13835.200195,20753.4,13292.38,1.3904,13928.900391,1806.2,8.01,36.98,1.3868
2007-09-14,59.5,22559.6,13860.986328,1349.0,13861.0,13442.52,391300.0,8650.0,6.243,4.7245,0.7675,13507.55,1.3897,14025.5,0.3,13273.68,1.3845,13765.900391,20753.4,13421.39,1.3868,14017.5,1806.2,8.01,36.98,1.3875
2007-09-17,59.5,22559.6,13696.886719,1349.0,13696.900391,13403.42,391300.0,8650.0,6.46,4.7245,0.7675,13514.71,1.3889,13822.200195,0.3,13306.69,1.3849,13519.099609,20753.4,13441.95,1.3868,13819.299805,1806.2,8.01,36.98,1.3866
2007-09-18,59.5,22559.6,14041.985352,1349.0,14042.0,13739.39,391300.0,8650.0,6.46,4.7245,0.7675,13772.15,1.399,14045.700195,0.3,13379.68,1.3828,13594.599609,20753.4,13403.18,1.3863,13594.599609,1806.2,8.01,36.98,1.3982
2007-09-19,59.5,22559.6,14494.785156,1349.0,14494.799805,13815.56,391300.0,8650.0,6.46,4.7245,0.7675,13936.68,1.3988,14537.5,0.3,13689.8,1.3935,14314.799805,20753.4,13740.61,1.3979,14338.5,1806.2,8.01,36.98,1.3967
2007-09-20,59.5,22559.6,14427.084961,1349.0,14427.099609,13766.7,391300.0,8650.0,6.46,4.7245,0.7675,13887.81,1.4101,14458.200195,0.3,13741.01,1.3962,14342.5,20753.4,13813.52,1.3967,14400.099609,1806.2,8.01,36.98,1.4074
2007-09-21,59.5,22559.6,14450.584961,1349.0,14450.599609,13820.19,391300.0,8650.0,6.46,4.7245,0.7675,13948.95,1.4122,14550.099609,0.3,13740.61,1.4043,14383.599609,20753.4,13768.33,1.4064,14395.200195,1806.2,8.01,36.98,1.4091
2007-09-24,59.5,22559.6,14494.685547,1349.0,14494.700195,13759.06,391300.0,8650.0,6.732,4.7245,0.7675,13930.74,1.4131,14550.200195,0.3,13702.89,1.4068,14404.0,20753.4,13821.57,1.4091,14439.400391,1806.2,8.01,36.98,1.4085
2007-09-25,59.5,22559.6,14311.885742,1349.0,14311.900391,13778.65,391300.0,8650.0,6.732,4.7245,0.7675,13847.1,1.4154,14446.099609,0.3,13629.16,1.406,14224.0,20753.4,13757.84,1.4084,14408.099609,1806.2,8.01,36.98,1.4146
2007-09-26,59.5,22559.6,14513.685547,1349.0,14513.700195,13878.15,391300.0,8650.0,6.732,4.7245,0.7675,13962.61,1.4163,14552.700195,0.3,13741.26,1.4111,14373.799805,20753.4,13779.3,1.4146,14376.599609,1806.2,8.01,36.98,1.413
2007-09-27,59.5,22559.6,14581.584961,1349.0,14581.599609,13912.94,391300.0,8650.0,6.732,4.7245,0.7675,13991.63,1.4191,14704.5,0.3,13811.17,1.4124,14550.900391,20753.4,13879.53,1.4131,14614.700195,1806.2,8.01,36.98,1.4151
2007-09-28,59.5,22559.6,14576.485352,1349.0,14576.5,13895.63,391300.0,8650.0,6.732,4.7245,0.7675,13994.64,1.4279,14618.400391,0.3,13802.96,1.4145,14460.299805,20753.4,13912.94,1.4149,14577.0,1806.2,8.01,36.98,1.4272
2007-10-01,59.47,22659.9,14602.985352,1349.0,14603.0,14087.55,371056.0,8203.0,6.612,4.6467,0.63,14147.3,1.4282,14629.099609,1.3,13869.86,1.4211,14443.900391,20717.9,13895.71,1.4278,14519.0,1942.0,8.57,35.06,1.4232
2007-10-02,59.47,22659.9,14789.985352,1349.0,14790.0,14047.31,371056.0,8203.0,6.612,4.6467,0.63,14166.16,1.4239,14817.599609,1.3,13951.72,1.4139,14697.0,20717.9,14087.14,1.4233,14722.099609,1942.0,8.57,35.06,1.4153
2007-10-03,59.47,22659.9,14783.785156,1349.0,14783.799805,13968.05,371056.0,8203.0,6.612,4.6467,0.63,14090.48,1.4202,14800.299805,1.3,13883.43,1.4082,14723.299805,20717.9,14038.86,1.4152,14755.599609,1942.0,8.57,35.06,1.4085
2007-10-04,59.47,22659.9,14717.985352,1349.0,14718.0,13974.31,371056.0,8203.0,6.612,4.6467,0.63,14074.54,1.415,14801.799805,1.3,13894.98,1.4068,14711.0,20717.9,13967.89,1.4091,14754.299805,1942.0,8.57,35.06,1.4135
2007-10-05,59.47,22659.9,14892.084961,1349.0,14892.099609,14066.01,371056.0,8203.0,6.612,4.6467,0.63,14169.49,1.4157,14900.400391,1.3,13965.05,1.4031,14712.599609,20717.9,13969.07,1.4133,14741.799805,1942.0,8.57,35.06,1.4136
2007-10-08,59.47,22659.9,14808.985352,1349.0,14809.0,14043.73,371056.0,8203.0,7.109,4.6467,0.63,14134.05,1.4154,14921.299805,1.3,13947.41,1.4034,14801.599609,20717.9,14065.36,1.4146,14915.200195,1942.0,8.57,35.06,1.4057
2007-10-09,59.47,22659.9,14862.685547,1349.0,14862.700195,14164.53,371056.0,8203.0,7.109,4.6467,0.63,14198.83,1.4115,14907.299805,1.3,13980.9,1.4015,14754.599609,20717.9,14043.73,1.4058,14810.799805,1942.0,8.57,35.06,1.4108
2007-10-10,59.47,22659.9,14863.785156,1349.0,14863.799805,14078.69,371056.0,8203.0,7.109,4.6467,0.63,14225.66,1.4173,14917.200195,1.3,13963.26,1.4094,14807.900391,20717.9,14165.02,1.4103,14884.299805,1942.0,8.57,35.06,1.4147
2007-10-11,59.47,22659.9,15099.984375,1349.0,15100.0,14015.12,371056.0,8203.0,7.109,4.6467,0.63,14279.96,1.4242,15142.200195,1.3,13917.82,1.4135,14877.799805,20717.9,14079.1,1.4143,14912.0,1942.0,8.57,35.06,1.4194
2007-10-12,59.47,22659.9,15261.28418,1349.0,15261.299805,14093.08,371056.0,8203.0,7.109,4.6467,0.63,14168.51,1.4214,15264.200195,1.3,13949.85,1.4153,14991.599609,20717.9,14016.34,1.4201,15056.700195,1942.0,8.57,35.06,1.4179
2007-10-15,59.47,22659.9,15187.484375,1349.0,15187.5,13984.8,371056.0,8203.0,6.995,4.6467,0.63,14157.38,1.4245,15310.0,1.3,13877.82,1.4161,15185.099609,20717.9,14092.43,1.4182,15275.900391,1942.0,8.57,35.06,1.4212
2007-10-16,59.47,22659.9,15279.68457,1349.0,15279.700195,13912.94,371056.0,8203.0,6.995,4.6467,0.63,14061.37,1.4229,15309.5,1.3,13810.68,1.4143,15114.599609,20717.9,13986.34,1.4215,15156.799805,1942.0,8.57,35.06,1.4163
2007-10-17,59.47,22659.9,15430.484375,1349.0,15430.5,13892.54,371056.0,8203.0,6.995,4.6467,0.63,14075.84,1.4231,15489.299805,1.3,13738.66,1.4157,15218.099609,20717.9,13920.66,1.4169,15272.0,1942.0,8.57,35.06,1.4203
2007-10-18,59.47,22659.9,15507.083984,1349.0,15507.099609,13888.96,371056.0,8203.0,6.995,4.6467,0.63,13984.39,1.4312,15569.599609,1.3,13746.22,1.4196,15406.200195,20717.9,13887.9,1.4209,15478.700195,1942.0,8.57,35.06,1.4293
2007-10-19,59.47,22659.9,15529.68457,1349.0,15529.700195,13522.02,371056.0,8203.0,6.995,4.6467,0.63,13879.77,1.432,15627.299805,1.3,13478.94,1.4245,15472.099609,20717.9,13888.47,1.4286,15476.299805,1942.0,8.57,35.06,1.4305
2007-10-22,59.47,22659.9,15327.78418,1349.0,15327.799805,13566.97,371056.0,8203.0,7.249,4.6467,0.63,13636.8,1.4348,15363.099609,1.3,13337.9,1.4125,15199.299805,20717.9,13521.62,1.4327,15254.599609,1942.0,8.57,35.06,1.4177
2007-10-23,59.47,22659.9,15429.583984,1349.0,15429.599609,13676.23,371056.0,8203.0,7.249,4.6467,0.63,13754.91,1.4281,15479.5,1.3,13494.95,1.417,15363.700195,20717.9,13568.93,1.4179,15398.200195,1942.0,8.57,35.06,1.4261
2007-10-24,59.47,22659.9,15231.28418,1349.0,15231.299805,13675.25,371056.0,8203.0,7.249,4.6467,0.63,13751.5,1.427,15443.099609,1.3,13423.74,1.4189,15187.5,20717.9,13675.58,1.4261,15417.900391,1942.0,8.57,35.06,1.4267
2007-10-25,59.47,22659.9,15385.984375,1349.0,15386.0,13671.92,371056.0,8203.0,7.249,4.6467,0.63,13819.78,1.4346,15407.799805,1.3,13471.87,1.4247,15323.5,20717.9,13677.85,1.4266,15393.200195,1942.0,8.57,35.06,1.4323
2007-10-26,59.47,22659.9,15603.884766,1349.0,15603.900391,13806.7,371056.0,8203.0,7.249,4.6467,0.63,13885.95,1.4398,15652.700195,1.3,13622.01,1.4317,15418.700195,20717.9,13675.66,1.433,15436.400391,1942.0,8.57,35.06,1.4397
2007-10-29,59.47,22659.9,15738.083984,1349.0,15738.099609,13870.26,371056.0,8203.0,7.42,4.6467,0.63,13966.18,1.444,15775.599609,1.3,13748.33,1.4377,15680.700195,20717.9,13807.35,1.4412,15703.599609,1942.0,8.57,35.06,1.4425
2007-10-30,59.47,22659.9,15782.484375,1349.0,15782.5,13792.47,371056.0,8203.0,7.42,4.6467,0.63,13930.91,1.4442,15792.299805,1.3,13719.8,1.4375,15676.599609,20717.9,13869.04,1.4425,15716.599609,1942.0,8.57,35.06,1.444
2007-10-31,59.47,22659.9,15890.484375,1349.0,15890.5,13930.01,371056.0,8203.0,7.42,4.6467,0.63,13990.65,1.4505,15897.299805,1.3,13711.59,1.4418,15729.0,20717.9,13792.06,1.444,15794.400391,1942.0,8.57,35.06,1.4481
2007-11-01,59.47,22659.9,15759.583984,1349.0,15759.599609,13567.87,374175.0,8272.0,7.42,4.6072,0.63,13875.87,1.4484,15928.299805,0.7,13522.75,1.4404,15622.599609,20717.9,13924.16,1.448,15864.099609,1942.0,8.57,35.36,1.442
2007-11-02,59.47,22659.9,15823.68457,1349.0,15823.700195,13595.1,374175.0,8272.0,7.42,4.6072,0.63,13708.58,1.4528,15862.599609,0.7,13381.64,1.4417,15652.099609,20717.9,13569.9,1.4423,15652.099609,1942.0,8.57,35.36,1.4508
2007-11-05,59.47,22659.9,15825.884766,1349.0,15825.900391,13543.4,374175.0,8272.0,7.543,4.6072,0.63,13666.15,1.4526,15846.400391,0.7,13393.67,1.4444,15685.5,20717.9,13592.58,1.4514,15708.799805,1942.0,8.57,35.36,1.4463
2007-11-06,59.47,22659.9,15895.384766,1349.0,15895.400391,13660.94,374175.0,8272.0,7.543,4.6072,0.63,13716.55,1.4573,15966.400391,0.7,13460.73,1.4464,15868.599609,20717.9,13542.34,1.4466,15925.5,1942.0,8.57,35.36,1.4556
2007-11-07,59.47,22659.9,15841.884766,1349.0,15841.900391,13300.02,374175.0,8272.0,7.543,4.6072,0.63,13629.08,1.4731,15955.299805,0.7,13269.46,1.4553,15640.200195,20717.9,13646.72,1.4559,15920.5,1942.0,8.57,35.36,1.4644
2007-11-08,59.47,22659.9,15945.683594,1349.0,15945.700195,13266.29,374175.0,8272.0,7.543,4.6072,0.63,13463.66,1.4705,15968.400391,0.7,13001.93,1.4616,15612.599609,20717.9,13299.7,1.4642,15647.200195,1942.0,8.57,35.36,1.4674
2007-11-09,59.47,22659.9,15731.18457,1349.0,15731.200195,13042.74,374175.0,8272.0,7.543,4.6072,0.63,13321.81,1.4754,16040.400391,0.7,12920.65,1.463,15682.700195,20717.9,13261.17,1.4672,15999.200195,1942.0,8.57,35.36,1.4676
2007-11-12,59.47,22659.9,15774.68457,1349.0,15774.700195,12987.55,374175.0,8272.0,7.837,4.6072,0.63,13238.73,1.4676,15821.900391,0.7,12910.4,1.4526,15648.400391,20717.9,13039.16,1.4671,15660.5,1942.0,8.57,35.36,1.4535
2007-11-13,59.47,22659.9,15814.78418,1349.0,15814.799805,13307.09,374175.0,8272.0,7.837,4.6072,0.63,13357.57,1.4635,15824.5,0.7,12982.18,1.4521,15634.400391,20717.9,12975.11,1.4533,15710.599609,1942.0,8.57,35.36,1.4603
2007-11-14,59.47,22659.9,15808.884766,1349.0,15808.900391,13231.01,374175.0,8272.0,7.837,4.6072,0.63,13465.2,1.4726,15943.599609,0.7,13159.88,1.4598,15754.200195,20717.9,13305.47,1.4604,15913.900391,1942.0,8.57,35.36,1.4657
2007-11-15,59.47,22659.9,15725.78418,1349.0,15725.799805,13110.05,374175.0,8272.0,7.837,4.6072,0.63,13333.59,1.4707,15871.0,0.7,13007.95,1.4606,15661.0,20717.9,13230.68,1.4644,15795.900391,1942.0,8.57,35.36,1.4619
2007-11-16,59.47,22659.9,15768.984375,1349.0,15769.0,13176.79,374175.0,8272.0,7.837,4.6072,0.63,13293.44,1.4674,15826.200195,0.7,12987.22,1.4581,15560.0,20717.9,13109.48,1.4611,15634.400391,1942.0,8.57,35.36,1.4659
2007-11-19,59.47,22659.9,15539.28418,1349.0,15539.299805,12958.44,374175.0,8272.0,7.803,4.6072,0.63,13195.48,1.4688,15935.299805,0.7,12871.14,1.4618,15539.299805,20717.9,12958.44,1.4671,15770.299805,1942.0,8.57,35.36,1.4663
2007-11-20,59.47,22659.9,15699.984375,1349.0,15700.0,13010.14,374175.0,8272.0,7.803,4.6072,0.63,13179.23,1.4834,15700.0,0.7,12800.74,1.4634,15485.799805,20717.9,12955.92,1.4665,15622.099609,1942.0,8.57,35.36,1.4823
2007-11-21,59.47,22659.9,15364.484375,1349.0,15364.5,12799.04,374175.0,8272.0,7.803,4.6072,0.63,13055.59,1.4872,15568.200195,0.7,12725.39,1.4773,15294.700195,20717.9,13006.65,1.4842,15550.700195,1942.0,8.57,35.36,1.4857
2007-11-23,59.47,22659.9,15392.18457,1349.0,15392.200195,12980.88,374175.0,8272.0,7.803,4.6072,0.63,13028.84,1.4968,15400.799805,0.7,12803.67,1.4784,15267.0,20717.9,12796.07,1.4849,15318.0,1942.0,8.57,35.36,1.4837
2007-11-26,59.47,22659.9,15330.18457,1349.0,15330.200195,12743.44,374175.0,8272.0,7.934,4.6072,0.63,13104.44,1.4888,15575.299805,0.7,12707.26,1.4805,15294.0,20717.9,12979.99,1.4823,15476.799805,1942.0,8.57,35.36,1.4881
2007-11-27,59.47,22659.9,15315.583984,1349.0,15315.599609,12958.44,374175.0,8272.0,7.934,4.6072,0.63,13040.38,1.491,15346.200195,0.7,12711.98,1.4809,15165.099609,20717.9,12744.78,1.4872,15287.400391,1942.0,8.57,35.36,1.4831
2007-11-28,59.47,22659.9,15566.484375,1349.0,15566.5,13289.45,374175.0,8272.0,7.934,4.6072,0.63,13353.51,1.486,15592.599609,0.7,12986.33,1.471,15229.400391,20717.9,12958.04,1.4824,15392.599609,1942.0,8.57,35.36,1.4831
2007-11-29,59.47,22659.9,15656.583984,1349.0,15656.599609,13311.73,374175.0,8272.0,7.934,4.6072,0.63,13399.03,1.4847,15692.599609,0.7,13150.21,1.472,15485.099609,20717.9,13287.91,1.4844,15666.099609,1942.0,8.57,35.36,1.4741
2007-11-30,59.47,22659.9,15759.884766,1349.0,15759.900391,13371.72,374175.0,8272.0,7.934,4.6072,0.63,13570.31,1.4785,15799.200195,0.7,13225.32,1.4628,15643.5,20717.9,13314.25,1.4745,15660.5,1942.0,8.57,35.36,1.4632
2007-12-03,59.47,22659.9,15734.984375,1349.0,15735.0,13314.57,384662.0,8423.0,7.861,4.7929,0.63,13490.24,1.4708,15846.5,0.4,13207.6,1.4619,15710.0,20717.9,13368.22,1.4638,15767.099609,1942.0,8.57,35.76,1.4665
2007-12-04,59.47,22659.9,15708.18457,1349.0,15708.200195,13248.73,384662.0,8423.0,7.861,4.7929,0.63,13395.21,1.4768,15804.0,0.4,13139.56,1.4634,15615.0,20717.9,13311.24,1.4667,15715.5,1942.0,8.57,35.76,1.4766
2007-12-05,59.47,22659.9,15802.18457,1349.0,15802.200195,13444.96,384662.0,8423.0,7.861,4.7929,0.63,13513.0,1.4771,15849.200195,0.4,13274.25,1.4591,15737.599609,20717.9,13244.01,1.4765,15805.799805,1942.0,8.57,35.76,1.4604
2007-12-06,59.47,22659.9,15695.884766,1349.0,15695.900391,13619.89,384662.0,8423.0,7.861,4.7929,0.63,13652.49,1.4653,15901.400391,0.4,13362.37,1.4527,15667.099609,20717.9,13445.85,1.4611,15889.5,1942.0,8.57,35.76,1.4632
