Date,Total_debt,Debt_GDP_percentage,Debt_per_capita
2007-07-05,384662.0,35.8,8423.0
2007-07-06,384662.0,35.8,8423.0
2007-07-07,384662.0,35.8,8423.0
2007-07-08,384662.0,35.8,8423.0
2007-07-09,384662.0,35.8,8423.0
2007-07-10,384662.0,35.8,8423.0
2007-07-11,384662.0,35.8,8423.0
2007-07-12,384662.0,35.8,8423.0
2007-07-13,384662.0,35.8,8423.0
2007-07-14,384662.0,35.8,8423.0
2007-07-15,384662.0,35.8,8423.0
2007-07-16,384662.0,35.8,8423.0
2007-07-17,384662.0,35.8,8423.0
2007-07-18,384662.0,35.8,8423.0
2007-07-19,384662.0,35.8,8423.0
2007-07-20,384662.0,35.8,8423.0
2007-07-21,384662.0,35.8,8423.0
2007-07-22,384662.0,35.8,8423.0
2007-07-23,384662.0,35.8,8423.0
2007-07-24,384662.0,35.8,8423.0
2007-07-25,384662.0,35.8,8423.0
2007-07-26,384662.0,35.8,8423.0
2007-07-27,384662.0,35.8,8423.0
2007-07-28,384662.0,35.8,8423.0
2007-07-29,384662.0,35.8,8423.0
2007-07-30,384662.0,35.8,8423.0
2007-07-31,384662.0,35.8,8423.0
2007-08-01,384662.0,35.8,8423.0
2007-08-02,384662.0,35.8,8423.0
2007-08-03,384662.0,35.8,8423.0
2007-08-04,384662.0,35.8,8423.0
2007-08-05,384662.0,35.8,8423.0
2007-08-06,384662.0,35.8,8423.0
2007-08-07,384662.0,35.8,8423.0
2007-08-08,384662.0,35.8,8423.0
2007-08-09,384662.0,35.8,8423.0
2007-08-10,384662.0,35.8,8423.0
2007-08-11,384662.0,35.8,8423.0
2007-08-12,384662.0,35.8,8423.0
2007-08-13,384662.0,35.8,8423.0
2007-08-14,384662.0,35.8,8423.0
2007-08-15,384662.0,35.8,8423.0
2007-08-16,384662.0,35.8,8423.0
2007-08-17,384662.0,35.8,8423.0
2007-08-18,384662.0,35.8,8423.0
2007-08-19,384662.0,35.8,8423.0
2007-08-20,384662.0,35.8,8423.0
2007-08-21,384662.0,35.8,8423.0
2007-08-22,384662.0,35.8,8423.0
2007-08-23,384662.0,35.8,8423.0
2007-08-24,384662.0,35.8,8423.0
2007-08-25,384662.0,35.8,8423.0
2007-08-26,384662.0,35.8,8423.0
2007-08-27,384662.0,35.8,8423.0
2007-08-28,384662.0,35.8,8423.0
2007-08-29,384662.0,35.8,8423.0
2007-08-30,384662.0,35.8,8423.0
2007-08-31,384662.0,35.8,8423.0
2007-09-01,384662.0,35.8,8423.0
2007-09-02,384662.0,35.8,8423.0
2007-09-03,384662.0,35.8,8423.0
2007-09-04,384662.0,35.8,8423.0
2007-09-05,384662.0,35.8,8423.0
2007-09-06,384662.0,35.8,8423.0
2007-09-07,384662.0,35.8,8423.0
2007-09-08,384662.0,35.8,8423.0
2007-09-09,384662.0,35.8,8423.0
2007-09-10,384662.0,35.8,8423.0
2007-09-11,384662.0,35.8,8423.0
2007-09-12,384662.0,35.8,8423.0
2007-09-13,384662.0,35.8,8423.0
2007-09-14,384662.0,35.8,8423.0
2007-09-15,384662.0,35.8,8423.0
2007-09-16,384662.0,35.8,8423.0
2007-09-17,384662.0,35.8,8423.0
2007-09-18,384662.0,35.8,8423.0
2007-09-19,384662.0,35.8,8423.0
2007-09-20,384662.0,35.8,8423.0
2007-09-21,384662.0,35.8,8423.0
2007-09-22,384662.0,35.8,8423.0
2007-09-23,384662.0,35.8,8423.0
2007-09-24,384662.0,35.8,8423.0
2007-09-25,384662.0,35.8,8423.0
2007-09-26,384662.0,35.8,8423.0
2007-09-27,384662.0,35.8,8423.0
2007-09-28,384662.0,35.8,8423.0
2007-09-29,384662.0,35.8,8423.0
2007-09-30,384662.0,35.8,8423.0
2007-10-01,384662.0,35.8,8423.0
2007-10-02,384662.0,35.8,8423.0
2007-10-03,384662.0,35.8,8423.0
2007-10-04,384662.0,35.8,8423.0
2007-10-05,384662.0,35.8,8423.0
2007-10-06,384662.0,35.8,8423.0
2007-10-07,384662.0,35.8,8423.0
2007-10-08,384662.0,35.8,8423.0
2007-10-09,384662.0,35.8,8423.0
2007-10-10,384662.0,35.8,8423.0
2007-10-11,384662.0,35.8,8423.0
2007-10-12,384662.0,35.8,8423.0
2007-10-13,384662.0,35.8,8423.0
2007-10-14,384662.0,35.8,8423.0
2007-10-15,384662.0,35.8,8423.0
2007-10-16,384662.0,35.8,8423.0
2007-10-17,384662.0,35.8,8423.0
2007-10-18,384662.0,35.8,8423.0
2007-10-19,384662.0,35.8,8423.0
2007-10-20,384662.0,35.8,8423.0
2007-10-21,384662.0,35.8,8423.0
2007-10-22,384662.0,35.8,8423.0
2007-10-23,384662.0,35.8,8423.0
2007-10-24,384662.0,35.8,8423.0
2007-10-25,384662.0,35.8,8423.0
2007-10-26,384662.0,35.8,8423.0
2007-10-27,384662.0,35.8,8423.0
2007-10-28,384662.0,35.8,8423.0
2007-10-29,384662.0,35.8,8423.0
2007-10-30,384662.0,35.8,8423.0
2007-10-31,384662.0,35.8,8423.0
2007-11-01,384662.0,35.8,8423.0
2007-11-02,384662.0,35.8,8423.0
2007-11-03,384662.0,35.8,8423.0
2007-11-04,384662.0,35.8,8423.0
2007-11-05,384662.0,35.8,8423.0
2007-11-06,384662.0,35.8,8423.0
2007-11-07,384662.0,35.8,8423.0
2007-11-08,384662.0,35.8,8423.0
2007-11-09,384662.0,35.8,8423.0
2007-11-10,384662.0,35.8,8423.0
2007-11-11,384662.0,35.8,8423.0
2007-11-12,384662.0,35.8,8423.0
2007-11-13,384662.0,35.8,8423.0
2007-11-14,384662.0,35.8,8423.0
2007-11-15,384662.0,35.8,8423.0
2007-11-16,384662.0,35.8,8423.0
2007-11-17,384662.0,35.8,8423.0
2007-11-18,384662.0,35.8,8423.0
2007-11-19,384662.0,35.8,8423.0
2007-11-20,384662.0,35.8,8423.0
2007-11-21,384662.0,35.8,8423.0
2007-11-22,384662.0,35.8,8423.0
2007-11-23,384662.0,35.8,8423.0
2007-11-24,384662.0,35.8,8423.0
2007-11-25,384662.0,35.8,8423.0
2007-11-26,384662.0,35.8,8423.0
2007-11-27,384662.0,35.8,8423.0
2007-11-28,384662.0,35.8,8423.0
2007-11-29,384662.0,35.8,8423.0
2007-11-30,384662.0,35.8,8423.0
2007-12-01,384662.0,35.8,8423.0
2007-12-02,384662.0,35.8,8423.0
2007-12-03,384662.0,35.8,8423.0
2007-12-04,384662.0,35.8,8423.0
2007-12-05,384662.0,35.8,8423.0
2007-12-06,384662.0,35.8,8423.0
2007-12-07,384662.0,35.8,8423.0
2007-12-08,384662.0,35.8,8423.0
2007-12-09,384662.0,35.8,8423.0
2007-12-10,384662.0,35.8,8423.0
2007-12-11,384662.0,35.8,8423.0
2007-12-12,384662.0,35.8,8423.0
2007-12-13,384662.0,35.8,8423.0
2007-12-14,384662.0,35.8,8423.0
2007-12-15,384662.0,35.8,8423.0
2007-12-16,384662.0,35.8,8423.0
2007-12-17,384662.0,35.8,8423.0
2007-12-18,384662.0,35.8,8423.0
2007-12-19,384662.0,35.8,8423.0
2007-12-20,384662.0,35.8,8423.0
2007-12-21,384662.0,35.8,8423.0
2007-12-22,384662.0,35.8,8423.0
2007-12-23,384662.0,35.8,8423.0
2007-12-24,384662.0,35.8,8423.0
2007-12-25,384662.0,35.8,8423.0
2007-12-26,384662.0,35.8,8423.0
2007-12-27,384662.0,35.8,8423.0
2007-12-28,384662.0,35.8,8423.0
2007-12-29,384662.0,35.8,8423.0
2007-12-30,384662.0,35.8,8423.0
2007-12-31,384662.0,35.8,8423.0
2008-01-01,440621.0,39.7,9529.0
2008-01-02,440621.0,39.7,9529.0
2008-01-03,440621.0,39.7,9529.0
2008-01-04,440621.0,39.7,9529.0
2008-01-05,440621.0,39.7,9529.0
2008-01-06,440621.0,39.7,9529.0
2008-01-07,440621.0,39.7,9529.0
2008-01-08,440621.0,39.7,9529.0
2008-01-09,440621.0,39.7,9529.0
2008-01-10,440621.0,39.7,9529.0
2008-01-11,440621.0,39.7,9529.0
2008-01-12,440621.0,39.7,9529.0
2008-01-13,440621.0,39.7,9529.0
2008-01-14,440621.0,39.7,9529.0
2008-01-15,440621.0,39.7,9529.0
2008-01-16,440621.0,39.7,9529.0
2008-01-17,440621.0,39.7,9529.0
2008-01-18,440621.0,39.7,9529.0
2008-01-19,440621.0,39.7,9529.0
2008-01-20,440621.0,39.7,9529.0
2008-01-21,440621.0,39.7,9529.0
2008-01-22,440621.0,39.7,9529.0
2008-01-23,440621.0,39.7,9529.0
2008-01-24,440621.0,39.7,9529.0
2008-01-25,440621.0,39.7,9529.0
2008-01-26,440621.0,39.7,9529.0
2008-01-27,440621.0,39.7,9529.0
2008-01-28,440621.0,39.7,9529.0
2008-01-29,440621.0,39.7,9529.0
2008-01-30,440621.0,39.7,9529.0
2008-01-31,440621.0,39.7,9529.0
2008-02-01,440621.0,39.7,9529.0
2008-02-02,440621.0,39.7,9529.0
2008-02-03,440621.0,39.7,9529.0
2008-02-04,440621.0,39.7,9529.0
2008-02-05,440621.0,39.7,9529.0
2008-02-06,440621.0,39.7,9529.0
2008-02-07,440621.0,39.7,9529.0
2008-02-08,440621.0,39.7,9529.0
2008-02-09,440621.0,39.7,9529.0
2008-02-10,440621.0,39.7,9529.0
2008-02-11,440621.0,39.7,9529.0
2008-02-12,440621.0,39.7,9529.0
2008-02-13,440621.0,39.7,9529.0
2008-02-14,440621.0,39.7,9529.0
2008-02-15,440621.0,39.7,9529.0
2008-02-16,440621.0,39.7,9529.0
2008-02-17,440621.0,39.7,9529.0
2008-02-18,440621.0,39.7,9529.0
2008-02-19,440621.0,39.7,9529.0
2008-02-20,440621.0,39.7,9529.0
2008-02-21,440621.0,39.7,9529.0
2008-02-22,440621.0,39.7,9529.0
2008-02-23,440621.0,39.7,9529.0
2008-02-24,440621.0,39.7,9529.0
2008-02-25,440621.0,39.7,9529.0
2008-02-26,440621.0,39.7,9529.0
2008-02-27,440621.0,39.7,9529.0
2008-02-28,440621.0,39.7,9529.0
2008-02-29,440621.0,39.7,9529.0
2008-03-01,440621.0,39.7,9529.0
2008-03-02,440621.0,39.7,9529.0
2008-03-03,440621.0,39.7,9529.0
2008-03-04,440621.0,39.7,9529.0
2008-03-05,440621.0,39.7,9529.0
2008-03-06,440621.0,39.7,9529.0
2008-03-07,440621.0,39.7,9529.0
2008-03-08,440621.0,39.7,9529.0
2008-03-09,440621.0,39.7,9529.0
2008-03-10,440621.0,39.7,9529.0
2008-03-11,440621.0,39.7,9529.0
2008-03-12,440621.0,39.7,9529.0
2008-03-13,440621.0,39.7,9529.0
2008-03-14,440621.0,39.7,9529.0
2008-03-15,440621.0,39.7,9529.0
2008-03-16,440621.0,39.7,9529.0
2008-03-17,440621.0,39.7,9529.0
2008-03-18,440621.0,39.7,9529.0
2008-03-19,440621.0,39.7,9529.0
2008-03-20,440621.0,39.7,9529.0
2008-03-21,440621.0,39.7,9529.0
2008-03-22,440621.0,39.7,9529.0
2008-03-23,440621.0,39.7,9529.0
2008-03-24,440621.0,39.7,9529.0
2008-03-25,440621.0,39.7,9529.0
2008-03-26,440621.0,39.7,9529.0
2008-03-27,440621.0,39.7,9529.0
2008-03-28,440621.0,39.7,9529.0
2008-03-29,440621.0,39.7,9529.0
2008-03-30,440621.0,39.7,9529.0
2008-03-31,440621.0,39.7,9529.0
2008-04-01,440621.0,39.7,9529.0
2008-04-02,440621.0,39.7,9529.0
2008-04-03,440621.0,39.7,9529.0
2008-04-04,440621.0,39.7,9529.0
2008-04-05,440621.0,39.7,9529.0
2008-04-06,440621.0,39.7,9529.0
2008-04-07,440621.0,39.7,9529.0
2008-04-08,440621.0,39.7,9529.0
2008-04-09,440621.0,39.7,9529.0
2008-04-10,440621.0,39.7,9529.0
2008-04-11,440621.0,39.7,9529.0
2008-04-12,440621.0,39.7,9529.0
2008-04-13,440621.0,39.7,9529.0
2008-04-14,440621.0,39.7,9529.0
2008-04-15,440621.0,39.7,9529.0
2008-04-16,440621.0,39.7,9529.0
2008-04-17,440621.0,39.7,9529.0
2008-04-18,440621.0,39.7,9529.0
2008-04-19,440621.0,39.7,9529.0
2008-04-20,440621.0,39.7,9529.0
2008-04-21,440621.0,39.7,9529.0
2008-04-22,440621.0,39.7,9529.0
2008-04-23,440621.0,39.7,9529.0
2008-04-24,440621.0,39.7,9529.0
2008-04-25,440621.0,39.7,9529.0
2008-04-26,440621.0,39.7,9529.0
2008-04-27,440621.0,39.7,9529.0
2008-04-28,440621.0,39.7,9529.0
2008-04-29,440621.0,39.7,9529.0
2008-04-30,440621.0,39.7,9529.0
2008-05-01,440621.0,39.7,9529.0
2008-05-02,440621.0,39.7,9529.0
2008-05-03,440621.0,39.7,9529.0
2008-05-04,440621.0,39.7,9529.0
2008-05-05,440621.0,39.7,9529.0
2008-05-06,440621.0,39.7,9529.0
2008-05-07,440621.0,39.7,9529.0
2008-05-08,440621.0,39.7,9529.0
2008-05-09,440621.0,39.7,9529.0
2008-05-10,440621.0,39.7,9529.0
2008-05-11,440621.0,39.7,9529.0
2008-05-12,440621.0,39.7,9529.0
2008-05-13,440621.0,39.7,9529.0
2008-05-14,440621.0,39.7,9529.0
2008-05-15,440621.0,39.7,9529.0
2008-05-16,440621.0,39.7,9529.0
2008-05-17,440621.0,39.7,9529.0
2008-05-18,440621.0,39.7,9529.0
2008-05-19,440621.0,39.7,9529.0
2008-05-20,440621.0,39.7,9529.0
2008-05-21,440621.0,39.7,9529.0
2008-05-22,440621.0,39.7,9529.0
2008-05-23,440621.0,39.7,9529.0
2008-05-24,440621.0,39.7,9529.0
2008-05-25,440621.0,39.7,9529.0
2008-05-26,440621.0,39.7,9529.0
2008-05-27,440621.0,39.7,9529.0
2008-05-28,440621.0,39.7,9529.0
2008-05-29,440621.0,39.7,9529.0
2008-05-30,440621.0,39.7,9529.0
2008-05-31,440621.0,39.7,9529.0
2008-06-01,440621.0,39.7,9529.0
2008-06-02,440621.0,39.7,9529.0
2008-06-03,440621.0,39.7,9529.0
2008-06-04,440621.0,39.7,9529.0
2008-06-05,440621.0,39.7,9529.0
2008-06-06,440621.0,39.7,9529.0
2008-06-07,440621.0,39.7,9529.0
2008-06-08,440621.0,39.7,9529.0
2008-06-09,440621.0,39.7,9529.0
2008-06-10,440621.0,39.7,9529.0
2008-06-11,440621.0,39.7,9529.0
2008-06-12,440621.0,39.7,9529.0
2008-06-13,440621.0,39.7,9529.0
2008-06-14,440621.0,39.7,9529.0
2008-06-15,440621.0,39.7,9529.0
2008-06-16,440621.0,39.7,9529.0
2008-06-17,440621.0,39.7,9529.0
2008-06-18,440621.0,39.7,9529.0
2008-06-19,440621.0,39.7,9529.0
2008-06-20,440621.0,39.7,9529.0
2008-06-21,440621.0,39.7,9529.0
2008-06-22,440621.0,39.7,9529.0
2008-06-23,440621.0,39.7,9529.0
2008-06-24,440621.0,39.7,9529.0
2008-06-25,440621.0,39.7,9529.0
2008-06-26,440621.0,39.7,9529.0
2008-06-27,440621.0,39.7,9529.0
2008-06-28,440621.0,39.7,9529.0
2008-06-29,440621.0,39.7,9529.0
2008-06-30,440621.0,39.7,9529.0
2008-07-01,440621.0,39.7,9529.0
2008-07-02,440621.0,39.7,9529.0
2008-07-03,440621.0,39.7,9529.0
2008-07-04,440621.0,39.7,9529.0
2008-07-05,440621.0,39.7,9529.0
2008-07-06,440621.0,39.7,9529.0
2008-07-07,440621.0,39.7,9529.0
2008-07-08,440621.0,39.7,9529.0
2008-07-09,440621.0,39.7,9529.0
2008-07-10,440621.0,39.7,9529.0
2008-07-11,440621.0,39.7,9529.0
2008-07-12,440621.0,39.7,9529.0
2008-07-13,440621.0,39.7,9529.0
2008-07-14,440621.0,39.7,9529.0
2008-07-15,440621.0,39.7,9529.0
2008-07-16,440621.0,39.7,9529.0
2008-07-17,440621.0,39.7,9529.0
2008-07-18,440621.0,39.7,9529.0
2008-07-19,440621.0,39.7,9529.0
2008-07-20,440621.0,39.7,9529.0
2008-07-21,440621.0,39.7,9529.0
2008-07-22,440621.0,39.7,9529.0
2008-07-23,440621.0,39.7,9529.0
2008-07-24,440621.0,39.7,9529.0
2008-07-25,440621.0,39.7,9529.0
2008-07-26,440621.0,39.7,9529.0
2008-07-27,440621.0,39.7,9529.0
2008-07-28,440621.0,39.7,9529.0
2008-07-29,440621.0,39.7,9529.0
2008-07-30,440621.0,39.7,9529.0
2008-07-31,440621.0,39.7,9529.0
2008-08-01,440621.0,39.7,9529.0
2008-08-02,440621.0,39.7,9529.0
2008-08-03,440621.0,39.7,9529.0
2008-08-04,440621.0,39.7,9529.0
2008-08-05,440621.0,39.7,9529.0
2008-08-06,440621.0,39.7,9529.0
2008-08-07,440621.0,39.7,9529.0
2008-08-08,440621.0,39.7,9529.0
2008-08-09,440621.0,39.7,9529.0
2008-08-10,440621.0,39.7,9529.0
2008-08-11,440621.0,39.7,9529.0
2008-08-12,440621.0,39.7,9529.0
2008-08-13,440621.0,39.7,9529.0
2008-08-14,440621.0,39.7,9529.0
2008-08-15,440621.0,39.7,9529.0
2008-08-16,440621.0,39.7,9529.0
2008-08-17,440621.0,39.7,9529.0
2008-08-18,440621.0,39.7,9529.0
2008-08-19,440621.0,39.7,9529.0
2008-08-20,440621.0,39.7,9529.0
2008-08-21,440621.0,39.7,9529.0
2008-08-22,440621.0,39.7,9529.0
2008-08-23,440621.0,39.7,9529.0
2008-08-24,440621.0,39.7,9529.0
2008-08-25,440621.0,39.7,9529.0
2008-08-26,440621.0,39.7,9529.0
2008-08-27,440621.0,39.7,9529.0
2008-08-28,440621.0,39.7,9529.0
2008-08-29,440621.0,39.7,9529.0
2008-08-30,440621.0,39.7,9529.0
2008-08-31,440621.0,39.7,9529.0
2008-09-01,440621.0,39.7,9529.0
2008-09-02,440621.0,39.7,9529.0
2008-09-03,440621.0,39.7,9529.0
2008-09-04,440621.0,39.7,9529.0
2008-09-05,440621.0,39.7,9529.0
2008-09-06,440621.0,39.7,9529.0
2008-09-07,440621.0,39.7,9529.0
2008-09-08,440621.0,39.7,9529.0
2008-09-09,440621.0,39.7,9529.0
2008-09-10,440621.0,39.7,9529.0
2008-09-11,440621.0,39.7,9529.0
2008-09-12,440621.0,39.7,9529.0
2008-09-13,440621.0,39.7,9529.0
2008-09-14,440621.0,39.7,9529.0
2008-09-15,440621.0,39.7,9529.0
2008-09-16,440621.0,39.7,9529.0
2008-09-17,440621.0,39.7,9529.0
2008-09-18,440621.0,39.7,9529.0
2008-09-19,440621.0,39.7,9529.0
2008-09-20,440621.0,39.7,9529.0
2008-09-21,440621.0,39.7,9529.0
2008-09-22,440621.0,39.7,9529.0
2008-09-23,440621.0,39.7,9529.0
2008-09-24,440621.0,39.7,9529.0
2008-09-25,440621.0,39.7,9529.0
2008-09-26,440621.0,39.7,9529.0
2008-09-27,440621.0,39.7,9529.0
2008-09-28,440621.0,39.7,9529.0
2008-09-29,440621.0,39.7,9529.0
2008-09-30,440621.0,39.7,9529.0
2008-10-01,440621.0,39.7,9529.0
2008-10-02,440621.0,39.7,9529.0
2008-10-03,440621.0,39.7,9529.0
2008-10-04,440621.0,39.7,9529.0
2008-10-05,440621.0,39.7,9529.0
2008-10-06,440621.0,39.7,9529.0
2008-10-07,440621.0,39.7,9529.0
2008-10-08,440621.0,39.7,9529.0
2008-10-09,440621.0,39.7,9529.0
2008-10-10,440621.0,39.7,9529.0
2008-10-11,440621.0,39.7,9529.0
2008-10-12,440621.0,39.7,9529.0
2008-10-13,440621.0,39.7,9529.0
2008-10-14,440621.0,39.7,9529.0
2008-10-15,440621.0,39.7,9529.0
2008-10-16,440621.0,39.7,9529.0
2008-10-17,440621.0,39.7,9529.0
2008-10-18,440621.0,39.7,9529.0
2008-10-19,440621.0,39.7,9529.0
2008-10-20,440621.0,39.7,9529.0
2008-10-21,440621.0,39.7,9529.0
2008-10-22,440621.0,39.7,9529.0
2008-10-23,440621.0,39.7,9529.0
2008-10-24,440621.0,39.7,9529.0
2008-10-25,440621.0,39.7,9529.0
2008-10-26,440621.0,39.7,9529.0
2008-10-27,440621.0,39.7,9529.0
2008-10-28,440621.0,39.7,9529.0
2008-10-29,440621.0,39.7,9529.0
2008-10-30,440621.0,39.7,9529.0
2008-10-31,440621.0,39.7,9529.0
2008-11-01,440621.0,39.7,9529.0
2008-11-02,440621.0,39.7,9529.0
2008-11-03,440621.0,39.7,9529.0
2008-11-04,440621.0,39.7,9529.0
2008-11-05,440621.0,39.7,9529.0
2008-11-06,440621.0,39.7,9529.0
2008-11-07,440621.0,39.7,9529.0
2008-11-08,440621.0,39.7,9529.0
2008-11-09,440621.0,39.7,9529.0
2008-11-10,440621.0,39.7,9529.0
2008-11-11,440621.0,39.7,9529.0
2008-11-12,440621.0,39.7,9529.0
2008-11-13,440621.0,39.7,9529.0
2008-11-14,440621.0,39.7,9529.0
2008-11-15,440621.0,39.7,9529.0
2008-11-16,440621.0,39.7,9529.0
2008-11-17,440621.0,39.7,9529.0
2008-11-18,440621.0,39.7,9529.0
2008-11-19,440621.0,39.7,9529.0
2008-11-20,440621.0,39.7,9529.0
2008-11-21,440621.0,39.7,9529.0
2008-11-22,440621.0,39.7,9529.0
2008-11-23,440621.0,39.7,9529.0
2008-11-24,440621.0,39.7,9529.0
2008-11-25,440621.0,39.7,9529.0
2008-11-26,440621.0,39.7,9529.0
2008-11-27,440621.0,39.7,9529.0
2008-11-28,440621.0,39.7,9529.0
2008-11-29,440621.0,39.7,9529.0
2008-11-30,440621.0,39.7,9529.0
2008-12-01,440621.0,39.7,9529.0
2008-12-02,440621.0,39.7,9529.0
2008-12-03,440621.0,39.7,9529.0
2008-12-04,440621.0,39.7,9529.0
2008-12-05,440621.0,39.7,9529.0
2008-12-06,440621.0,39.7,9529.0
2008-12-07,440621.0,39.7,9529.0
2008-12-08,440621.0,39.7,9529.0
2008-12-09,440621.0,39.7,9529.0
2008-12-10,440621.0,39.7,9529.0
2008-12-11,440621.0,39.7,9529.0
2008-12-12,440621.0,39.7,9529.0
2008-12-13,440621.0,39.7,9529.0
2008-12-14,440621.0,39.7,9529.0
2008-12-15,440621.0,39.7,9529.0
2008-12-16,440621.0,39.7,9529.0
2008-12-17,440621.0,39.7,9529.0
2008-12-18,440621.0,39.7,9529.0
2008-12-19,440621.0,39.7,9529.0
2008-12-20,440621.0,39.7,9529.0
2008-12-21,440621.0,39.7,9529.0
2008-12-22,440621.0,39.7,9529.0
2008-12-23,440621.0,39.7,9529.0
2008-12-24,440621.0,39.7,9529.0
2008-12-25,440621.0,39.7,9529.0
2008-12-26,440621.0,39.7,9529.0
2008-12-27,440621.0,39.7,9529.0
2008-12-28,440621.0,39.7,9529.0
2008-12-29,440621.0,39.7,9529.0
2008-12-30,440621.0,39.7,9529.0
2008-12-31,440621.0,39.7,9529.0
2009-01-01,569535.0,53.3,12252.0
2009-01-02,569535.0,53.3,12252.0
2009-01-03,569535.0,53.3,12252.0
2009-01-04,569535.0,53.3,12252.0
2009-01-05,569535.0,53.3,12252.0
2009-01-06,569535.0,53.3,12252.0
2009-01-07,569535.0,53.3,12252.0
2009-01-08,569535.0,53.3,12252.0
2009-01-09,569535.0,53.3,12252.0
2009-01-10,569535.0,53.3,12252.0
2009-01-11,569535.0,53.3,12252.0
2009-01-12,569535.0,53.3,12252.0
2009-01-13,569535.0,53.3,12252.0
2009-01-14,569535.0,53.3,12252.0
2009-01-15,569535.0,53.3,12252.0
2009-01-16,569535.0,53.3,12252.0
2009-01-17,569535.0,53.3,12252.0
2009-01-18,569535.0,53.3,12252.0
2009-01-19,569535.0,53.3,12252.0
2009-01-20,569535.0,53.3,12252.0
2009-01-21,569535.0,53.3,12252.0
2009-01-22,569535.0,53.3,12252.0
2009-01-23,569535.0,53.3,12252.0
2009-01-24,569535.0,53.3,12252.0
2009-01-25,569535.0,53.3,12252.0
2009-01-26,569535.0,53.3,12252.0
2009-01-27,569535.0,53.3,12252.0
2009-01-28,569535.0,53.3,12252.0
2009-01-29,569535.0,53.3,12252.0
2009-01-30,569535.0,53.3,12252.0
2009-01-31,569535.0,53.3,12252.0
2009-02-01,569535.0,53.3,12252.0
2009-02-02,569535.0,53.3,12252.0
2009-02-03,569535.0,53.3,12252.0
2009-02-04,569535.0,53.3,12252.0
2009-02-05,569535.0,53.3,12252.0
2009-02-06,569535.0,53.3,12252.0
2009-02-07,569535.0,53.3,12252.0
2009-02-08,569535.0,53.3,12252.0
2009-02-09,569535.0,53.3,12252.0
2009-02-10,569535.0,53.3,12252.0
2009-02-11,569535.0,53.3,12252.0
2009-02-12,569535.0,53.3,12252.0
2009-02-13,569535.0,53.3,12252.0
2009-02-14,569535.0,53.3,12252.0
2009-02-15,569535.0,53.3,12252.0
2009-02-16,569535.0,53.3,12252.0
2009-02-17,569535.0,53.3,12252.0
2009-02-18,569535.0,53.3,12252.0
2009-02-19,569535.0,53.3,12252.0
2009-02-20,569535.0,53.3,12252.0
2009-02-21,569535.0,53.3,12252.0
2009-02-22,569535.0,53.3,12252.0
2009-02-23,569535.0,53.3,12252.0
2009-02-24,569535.0,53.3,12252.0
2009-02-25,569535.0,53.3,12252.0
2009-02-26,569535.0,53.3,12252.0
2009-02-27,569535.0,53.3,12252.0
2009-02-28,569535.0,53.3,12252.0
2009-03-01,569535.0,53.3,12252.0
2009-03-02,569535.0,53.3,12252.0
2009-03-03,569535.0,53.3,12252.0
2009-03-04,569535.0,53.3,12252.0
2009-03-05,569535.0,53.3,12252.0
2009-03-06,569535.0,53.3,12252.0
2009-03-07,569535.0,53.3,12252.0
2009-03-08,569535.0,53.3,12252.0
2009-03-09,569535.0,53.3,12252.0
2009-03-10,569535.0,53.3,12252.0
2009-03-11,569535.0,53.3,12252.0
2009-03-12,569535.0,53.3,12252.0
2009-03-13,569535.0,53.3,12252.0
2009-03-14,569535.0,53.3,12252.0
2009-03-15,569535.0,53.3,12252.0
2009-03-16,569535.0,53.3,12252.0
2009-03-17,569535.0,53.3,12252.0
2009-03-18,569535.0,53.3,12252.0
2009-03-19,569535.0,53.3,12252.0
2009-03-20,569535.0,53.3,12252.0
2009-03-21,569535.0,53.3,12252.0
2009-03-22,569535.0,53.3,12252.0
2009-03-23,569535.0,53.3,12252.0
2009-03-24,569535.0,53.3,12252.0
2009-03-25,569535.0,53.3,12252.0
2009-03-26,569535.0,53.3,12252.0
2009-03-27,569535.0,53.3,12252.0
2009-03-28,569535.0,53.3,12252.0
2009-03-29,569535.0,53.3,12252.0
2009-03-30,569535.0,53.3,12252.0
2009-03-31,569535.0,53.3,12252.0
2009-04-01,569535.0,53.3,12252.0
2009-04-02,569535.0,53.3,12252.0
2009-04-03,569535.0,53.3,12252.0
2009-04-04,569535.0,53.3,12252.0
2009-04-05,569535.0,53.3,12252.0
2009-04-06,569535.0,53.3,12252.0
2009-04-07,569535.0,53.3,12252.0
2009-04-08,569535.0,53.3,12252.0
2009-04-09,569535.0,53.3,12252.0
2009-04-10,569535.0,53.3,12252.0
2009-04-11,569535.0,53.3,12252.0
2009-04-12,569535.0,53.3,12252.0
2009-04-13,569535.0,53.3,12252.0
2009-04-14,569535.0,53.3,12252.0
2009-04-15,569535.0,53.3,12252.0
2009-04-16,569535.0,53.3,12252.0
2009-04-17,569535.0,53.3,12252.0
2009-04-18,569535.0,53.3,12252.0
2009-04-19,569535.0,53.3,12252.0
2009-04-20,569535.0,53.3,12252.0
2009-04-21,569535.0,53.3,12252.0
2009-04-22,569535.0,53.3,12252.0
2009-04-23,569535.0,53.3,12252.0
2009-04-24,569535.0,53.3,12252.0
2009-04-25,569535.0,53.3,12252.0
2009-04-26,569535.0,53.3,12252.0
2009-04-27,569535.0,53.3,12252.0
2009-04-28,569535.0,53.3,12252.0
2009-04-29,569535.0,53.3,12252.0
