Date,Euribor,IPC,Price_EURO,Open_EURO,High_EURO,Low_EURO,Defunciones,Debt,Percentage,Debt_per_capita,Activos,Ocupados,Parados,Actividad(%),Paro(%),GDP_Value, Open_DJ, High_DJ, Low_DJ, Close_DJ,Open_y,High_y,Low_y,Close,AdjClose,Volume
2013-11-08,0.5064,0.2,1.3371,1.342,1.3439,1.3317,7.366,1018671.0,99.93,21863 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15591.54,15764.29,15579.35,15761.78,9684.900391,9778.599609,9613.599609,9747.200195,9747.19043,271391600
2013-11-11,0.5064,0.2,1.3407,1.3361,1.3417,1.3344,7.246,1018671.0,99.93,21863 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15759.28,15791.45,15737.22,15783.1,9757.200195,9819.599609,9670.0,9789.5,9789.490234,123206600
2013-11-12,0.5064,0.2,1.3436,1.3407,1.3457,1.3359,7.246,1018671.0,99.93,21863 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15773.15,15793.38,15708.29,15750.67,9780.099609,9824.099609,9684.099609,9707.599609,9707.589844,181544300
2013-11-13,0.5064,0.2,1.3487,1.3436,1.3497,1.3392,7.246,1018671.0,99.93,21863 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15739.5,15822.98,15672.0,15821.63,9674.700195,9740.799805,9615.200195,9675.200195,9675.19043,199524300
2013-11-14,0.5064,0.2,1.3459,1.3489,1.3499,1.3419,7.246,1018671.0,99.93,21863 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15806.22,15884.99,15798.74,15876.22,9769.099609,9784.799805,9610.400391,9708.700195,9708.69043,309214000
2013-11-15,0.5064,0.2,1.3495,1.3458,1.3506,1.3432,7.246,1018671.0,99.93,21863 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15876.16,15962.98,15875.9,15961.7,9716.900391,9749.299805,9650.400391,9695.900391,9695.890625,185947700
2013-11-18,0.5064,0.2,1.3505,1.3502,1.3543,1.3475,7.474,1018671.0,99.93,21863 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15962.72,16030.28,15942.17,15976.02,9679.599609,9853.599609,9640.700195,9783.099609,9783.089844,200883100
2013-11-19,0.5064,0.2,1.3539,1.3505,1.3549,1.3488,7.474,1018671.0,99.93,21863 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15974.06,16025.85,15943.78,15967.03,9750.099609,9751.700195,9626.200195,9629.799805,9629.790039,180785400
2013-11-20,0.5064,0.2,1.3439,1.3539,1.3579,1.3417,7.474,1018671.0,99.93,21863 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15971.2,16016.85,15865.37,15900.82,9615.0,9636.099609,9507.0,9559.5,9559.490234,228662800
2013-11-21,0.5064,0.2,1.3482,1.344,1.3487,1.3399,7.474,1018671.0,99.93,21863 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15908.07,16016.04,15908.07,16009.99,9502.799805,9614.5,9467.0,9599.299805,9599.290039,161717200
2013-11-22,0.5064,0.2,1.3558,1.3482,1.3558,1.3462,7.474,1018671.0,99.93,21863 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,16008.71,16068.78,15976.27,16064.77,9622.700195,9701.799805,9588.0,9677.400391,9677.390625,183663000
2013-11-25,0.5064,0.2,1.3516,1.355,1.3561,1.3491,8.066,1018671.0,99.93,21863 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,16072.09,16109.63,16055.46,16072.54,9724.5,9753.900391,9656.5,9689.099609,9689.089844,171693700
2013-11-26,0.5064,0.2,1.3572,1.3517,1.3575,1.3514,8.066,1018671.0,99.93,21863 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,16070.93,16120.25,16070.93,16072.8,9692.200195,9743.200195,9659.799805,9714.599609,9714.589844,263269200
2013-11-27,0.5064,0.2,1.3579,1.3571,1.3613,1.3557,8.066,1018671.0,99.93,21863 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,16073.37,16107.99,16057.34,16097.33,9750.200195,9828.099609,9706.5,9808.400391,9808.390625,173646200
2013-11-29,0.5064,0.2,1.359,1.3605,1.3622,1.3579,8.066,1018671.0,99.93,21863 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,16105.16,16174.51,16074.14,16086.41,9876.0,9923.299805,9824.599609,9837.599609,9837.589844,179884800
2013-12-02,0.5425,0.1,1.3542,1.359,1.3617,1.3525,8.183,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,16087.12,16098.0,15986.23,16008.77,9838.200195,9852.700195,9715.599609,9745.5,9745.490234,170200800
2013-12-03,0.5425,0.1,1.359,1.354,1.3613,1.3523,8.183,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,16004.72,16004.72,15859.68,15914.62,9743.900391,9743.900391,9605.0,9605.0,9604.990234,275215100
2013-12-04,0.5425,0.1,1.3594,1.3589,1.3605,1.3528,8.183,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15910.51,15960.36,15791.29,15889.77,9616.599609,9654.099609,9496.599609,9540.5,9540.490234,189023300
2013-12-05,0.5425,0.1,1.3668,1.3594,1.3678,1.3542,8.183,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15886.5,15896.19,15809.37,15821.51,9528.099609,9583.0,9384.700195,9392.099609,9392.089844,242676100
2013-12-06,0.5425,0.1,1.3706,1.3668,1.3708,1.363,8.183,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15825.55,16022.35,15825.55,16020.2,9406.200195,9418.900391,9232.099609,9400.5,9400.490234,247008400
2013-12-09,0.5425,0.1,1.3739,1.372,1.3747,1.3694,8.142,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,16019.49,16058.4,16015.29,16025.53,9414.400391,9499.0,9389.900391,9487.400391,9487.390625,225519400
2013-12-10,0.5425,0.1,1.3761,1.3738,1.3797,1.3733,8.142,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,16024.12,16029.06,15969.53,15973.13,9469.900391,9556.099609,9418.5,9438.299805,9438.290039,151929600
2013-12-11,0.5425,0.1,1.3786,1.376,1.3811,1.3739,8.142,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15970.75,15997.22,15827.7,15843.53,9453.299805,9493.099609,9355.099609,9358.700195,9358.69043,206933800
2013-12-12,0.5425,0.1,1.3755,1.3787,1.3804,1.3736,8.142,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15844.82,15845.11,15703.79,15739.43,9340.5,9370.5,9245.299805,9272.099609,9272.089844,183489400
2013-12-13,0.5425,0.1,1.3743,1.3755,1.3771,1.371,8.142,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15745.66,15792.8,15717.92,15755.36,9262.400391,9361.200195,9242.900391,9272.700195,9272.69043,160213000
2013-12-16,0.5425,0.1,1.3761,1.374,1.3799,1.3724,8.459,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15759.6,15930.31,15759.6,15884.57,9270.299805,9463.799805,9264.700195,9429.5,9429.490234,204900800
2013-12-17,0.5425,0.1,1.3768,1.3762,1.3784,1.3724,8.459,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15884.06,15917.96,15836.45,15875.26,9395.0,9425.299805,9343.400391,9343.400391,9343.390625,156690100
2013-12-18,0.5425,0.1,1.3685,1.377,1.3813,1.3675,8.459,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,15876.57,16173.04,15808.92,16167.97,9398.200195,9456.700195,9348.299805,9443.599609,9443.589844,190494400
2013-12-19,0.5425,0.1,1.3663,1.3685,1.3695,1.3649,8.459,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,16162.51,16194.72,16121.54,16179.08,9537.0,9657.099609,9535.799805,9617.099609,9617.089844,151936800
2013-12-20,0.5425,0.1,1.3672,1.3662,1.371,1.3624,8.459,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,16178.57,16287.84,16178.57,16221.14,9681.799805,9721.900391,9623.400391,9689.900391,9689.890625,396897000
2013-12-23,0.5425,0.1,1.3696,1.367,1.3717,1.3666,8.572,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,16225.25,16318.11,16225.25,16294.61,9696.099609,9758.400391,9650.5,9758.400391,9758.390625,185889400
2013-12-24,0.5425,0.1,1.3684,1.3697,1.3704,1.3655,8.572,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,16295.7,16360.6,16295.7,16357.55,9767.299805,9826.400391,9756.299805,9819.5,9819.490234,85834400
2013-12-27,0.5425,0.1,1.3742,1.3692,1.3893,1.3686,8.572,1025655.0,100.49,22051 ,23070.9,17135.2,5935.6,59.86,25.73,0.1661,16486.37,16529.01,16461.23,16478.41,9839.700195,9900.099609,9826.299805,9900.099609,9900.089844,180126900
2014-01-02,0.5621,-1.3,1.3672,1.3756,1.3777,1.363,9.049,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16572.17,16573.07,16416.49,16441.35,9923.599609,9952.0,9758.400391,9760.299805,9760.290039,304375400
2014-01-03,0.5621,-1.3,1.3588,1.3672,1.3674,1.3582,9.049,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16456.89,16518.74,16439.3,16469.99,9765.0,9830.099609,9722.5,9798.0,9797.990234,209216600
2014-01-06,0.5621,-1.3,1.3628,1.3589,1.3653,1.3571,9.049,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16474.04,16532.99,16405.52,16425.1,9768.400391,9928.700195,9766.400391,9888.5,9888.490234,188619600
2014-01-06,0.5621,-1.3,1.3628,1.3589,1.3653,1.3571,9.009,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16474.04,16532.99,16405.52,16425.1,9768.400391,9928.700195,9766.400391,9888.5,9888.490234,188619600
2014-01-07,0.5621,-1.3,1.3616,1.3627,1.3657,1.3596,9.049,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16429.02,16562.32,16429.02,16530.94,9912.5,10188.5,9881.900391,10178.700195,10178.689453,514204600
2014-01-07,0.5621,-1.3,1.3616,1.3627,1.3657,1.3596,9.009,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16429.02,16562.32,16429.02,16530.94,9912.5,10188.5,9881.900391,10178.700195,10178.689453,514204600
2014-01-08,0.5621,-1.3,1.3575,1.3617,1.3636,1.3554,9.009,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16527.66,16528.88,16416.69,16462.74,10190.400391,10282.0,10117.200195,10253.599609,10253.588867,479865100
2014-01-09,0.5621,-1.3,1.3609,1.3577,1.3636,1.355,9.009,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16471.41,16525.35,16378.61,16444.76,10255.700195,10383.0,10186.299805,10234.200195,10234.189453,389287000
2014-01-10,0.5621,-1.3,1.367,1.3609,1.3689,1.3577,9.009,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16453.62,16487.65,16379.02,16437.05,10293.599609,10361.799805,10248.799805,10290.599609,10290.588867,283436900
2014-01-13,0.5621,-1.3,1.3672,1.3669,1.3685,1.3637,9.126,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16434.03,16453.13,16240.6,16257.94,10336.299805,10396.0,10298.299805,10365.5,10365.489258,347556400
2014-01-14,0.5621,-1.3,1.3679,1.367,1.3699,1.3648,9.126,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16261.99,16373.92,16260.83,16373.86,10274.099609,10382.0,10223.099609,10382.0,10381.989258,343749400
2014-01-15,0.5621,-1.3,1.3605,1.368,1.3684,1.3582,9.126,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16378.03,16505.28,16376.78,16481.94,10380.799805,10529.799805,10368.400391,10525.0,10524.989258,381454500
2014-01-16,0.5621,-1.3,1.362,1.3604,1.365,1.3582,9.126,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16477.7,16477.7,16375.56,16417.01,10532.200195,10552.700195,10441.400391,10455.5,10455.489258,331148000
2014-01-17,0.5621,-1.3,1.3541,1.362,1.3623,1.3517,9.126,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16408.02,16495.26,16378.8,16458.56,10453.700195,10501.799805,10393.5,10465.700195,10465.689453,288502600
2014-01-21,0.5621,-1.3,1.3561,1.3552,1.3571,1.3518,9.061,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16459.27,16520.6,16316.25,16414.44,10469.799805,10510.5,10344.200195,10357.400391,10357.389648,239283500
2014-01-22,0.5621,-1.3,1.3548,1.3559,1.3584,1.3535,9.061,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16420.48,16453.49,16332.98,16373.34,10399.5,10440.5,10241.5,10279.700195,10279.689453,295355400
2014-01-23,0.5621,-1.3,1.3695,1.3547,1.3699,1.353,9.061,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16371.99,16372.96,16140.58,16197.35,10254.099609,10350.900391,10215.799805,10241.200195,10241.189453,327843800
2014-01-24,0.5621,-1.3,1.3678,1.3697,1.3741,1.3665,9.061,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16203.29,16203.29,15879.11,15879.11,10214.700195,10240.799805,9835.5,9868.900391,9868.890625,531982300
2014-01-27,0.5621,-1.3,1.3672,1.3677,1.3718,1.3654,8.867,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,15879.05,15942.77,15783.55,15837.88,9877.0,9915.900391,9725.700195,9758.400391,9758.390625,380955000
2014-01-28,0.5621,-1.3,1.3669,1.3673,1.3689,1.3629,8.867,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,15840.84,15945.89,15840.84,15928.56,9838.700195,9922.799805,9802.5,9879.099609,9879.089844,298254700
2014-01-29,0.5621,-1.3,1.3663,1.3668,1.3685,1.3603,8.867,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,15927.08,15927.08,15708.98,15738.79,9986.099609,10054.099609,9716.5,9896.200195,9896.19043,368664600
2014-01-30,0.5621,-1.3,1.3556,1.3662,1.3666,1.3543,8.867,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,15743.03,15907.53,15733.27,15848.61,9890.700195,9995.5,9775.700195,9964.5,9964.490234,311979200
2014-01-31,0.5621,-1.3,1.3487,1.3557,1.357,1.348,8.867,1032511.0,101.16,22199 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,15847.19,15847.19,15617.55,15698.85,9974.400391,9993.200195,9761.799805,9920.200195,9920.19043,343616300
2014-02-03,0.549,0.0,1.3525,1.3493,1.3536,1.3476,8.996,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,15697.69,15708.54,15356.17,15372.8,9911.5,9980.099609,9712.5,9725.400391,9725.390625,280156700
2014-02-04,0.549,0.0,1.3519,1.3525,1.3539,1.3494,8.996,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,15372.93,15481.85,15356.62,15445.24,9684.700195,9814.200195,9654.799805,9754.299805,9754.290039,306710800
2014-02-05,0.549,0.0,1.3533,1.3519,1.3555,1.3498,8.996,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,15443.0,15478.21,15340.69,15440.23,9752.400391,9837.5,9700.400391,9775.0,9774.990234,267970200
2014-02-06,0.549,0.0,1.359,1.3533,1.3621,1.3485,8.996,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,15443.83,15632.09,15443.0,15628.53,9840.700195,9983.700195,9807.200195,9964.599609,9964.589844,393666100
2014-02-07,0.549,0.0,1.3635,1.359,1.3642,1.3553,8.996,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,15630.64,15798.51,15625.53,15794.08,9996.0,10086.700195,9910.700195,10072.400391,10072.390625,328602400
2014-02-10,0.549,0.0,1.3647,1.3634,1.3653,1.3609,8.829,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,15793.63,15801.79,15733.69,15801.79,10114.200195,10117.799805,9943.799805,9982.700195,9982.69043,232430600
2014-02-11,0.549,0.0,1.3639,1.3648,1.3686,1.3631,8.829,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,15804.17,16027.19,15803.4,15994.77,10044.799805,10091.200195,9985.0,10091.200195,10091.19043,313939600
2014-02-12,0.549,0.0,1.3594,1.3639,1.3655,1.3563,8.829,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,15993.04,16036.56,15928.75,15963.94,10126.099609,10151.299805,10041.299805,10080.799805,10080.790039,371607700
2014-02-13,0.549,0.0,1.3681,1.3594,1.3694,1.3586,8.829,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,15946.99,16039.37,15863.25,16027.59,10046.200195,10098.900391,9950.0,10098.900391,10098.890625,321596600
2014-02-14,0.549,0.0,1.3693,1.3681,1.3718,1.3674,8.829,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16018.08,16175.55,15985.39,16154.39,10111.0,10184.700195,10057.799805,10132.799805,10132.789063,240155800
2014-02-18,0.549,0.0,1.3758,1.3706,1.377,1.3694,8.396,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16153.97,16167.33,16107.04,16130.4,10109.5,10114.5,9988.799805,10042.700195,10042.69043,286231000
2014-02-19,0.549,0.0,1.3733,1.3757,1.3774,1.3724,8.396,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16126.23,16225.72,16031.66,16040.56,10021.299805,10102.700195,9945.900391,10053.799805,10053.790039,295425000
2014-02-20,0.549,0.0,1.3718,1.3733,1.3763,1.3685,8.396,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16044.15,16161.64,16006.59,16133.23,9945.5,10062.200195,9918.5,10062.200195,10062.19043,284533600
2014-02-21,0.549,0.0,1.374,1.372,1.376,1.3704,8.396,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16135.92,16191.92,16093.8,16103.3,10104.099609,10108.799805,10009.200195,10071.0,10070.990234,227194300
2014-02-24,0.549,0.0,1.3735,1.3735,1.377,1.3708,8.252,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16102.27,16300.04,16102.27,16207.14,10060.200195,10193.099609,10035.299805,10193.099609,10193.088867,238493000
2014-02-25,0.549,0.0,1.3746,1.3735,1.3767,1.3714,8.252,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16207.34,16254.26,16147.25,16179.66,10176.099609,10242.700195,10150.900391,10242.5,10242.489258,239977200
2014-02-26,0.549,0.0,1.3688,1.3744,1.3758,1.3661,8.252,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16180.36,16252.35,16155.86,16198.41,10243.900391,10269.0,10191.700195,10224.299805,10224.289063,215455700
2014-02-27,0.549,0.0,1.3709,1.3687,1.3727,1.3642,8.252,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16197.7,16276.28,16159.81,16272.65,10213.299805,10228.099609,10063.900391,10164.099609,10164.088867,253334400
2014-02-28,0.549,0.0,1.3803,1.3708,1.3824,1.3693,8.252,1040848.0,101.98,22378 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16273.23,16398.95,16226.09,16321.71,10172.400391,10174.200195,9996.099609,10114.200195,10114.19043,439188100
2014-03-03,0.5773,0.2,1.3735,1.3786,1.3793,1.3725,8.107,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16321.71,16321.71,16071.25,16168.03,9951.599609,9991.599609,9855.099609,9878.700195,9878.69043,391420600
2014-03-04,0.5773,0.2,1.3744,1.3735,1.3782,1.372,8.107,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16169.32,16419.49,16169.32,16395.88,9991.099609,10126.700195,9955.200195,10126.700195,10126.689453,330191500
2014-03-05,0.5773,0.2,1.3733,1.3742,1.3746,1.3706,8.107,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16395.88,16406.55,16343.96,16360.18,10104.900391,10249.599609,10089.099609,10215.200195,10215.189453,348114600
2014-03-06,0.5773,0.2,1.3861,1.3734,1.3874,1.3723,8.107,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16360.56,16450.17,16360.56,16421.89,10251.0,10358.900391,10247.5,10304.0,10303.989258,301321700
2014-03-07,0.5773,0.2,1.3878,1.386,1.3917,1.3854,8.107,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16424.53,16505.7,16398.86,16452.72,10327.5,10345.299805,10147.599609,10164.200195,10164.189453,260257400
2014-03-10,0.5773,0.2,1.3877,1.3875,1.3898,1.3861,7.813,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16453.1,16453.1,16334.2,16418.68,10151.400391,10292.0,10119.099609,10194.599609,10194.588867,329690600
2014-03-11,0.5773,0.2,1.3859,1.3874,1.388,1.3832,7.813,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16419.39,16460.33,16325.17,16351.25,10234.900391,10245.0,10137.900391,10163.299805,10163.289063,212295000
2014-03-12,0.5773,0.2,1.3904,1.3859,1.3914,1.3841,7.813,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16350.67,16364.74,16260.03,16340.08,10128.599609,10169.0,9984.200195,10070.400391,10070.390625,263713900
2014-03-13,0.5773,0.2,1.3869,1.3903,1.3968,1.3844,7.813,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16341.55,16405.07,16084.1,16108.89,10112.299805,10117.799805,9950.299805,9950.299805,9950.290039,238531000
2014-03-14,0.5773,0.2,1.3914,1.3866,1.3937,1.3847,7.813,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16106.32,16165.05,16046.99,16065.67,9881.400391,9944.299805,9703.099609,9812.0,9811.990234,469886400
2014-03-17,0.5773,0.2,1.3922,1.3911,1.3949,1.3879,8.034,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16066.37,16270.34,16066.37,16247.22,9822.900391,9992.5,9811.200195,9975.0,9974.990234,267210100
2014-03-18,0.5773,0.2,1.3934,1.3921,1.3942,1.388,8.034,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16245.93,16369.94,16245.93,16336.19,9975.099609,10109.299805,9902.799805,10051.400391,10051.390625,268470200
2014-03-19,0.5773,0.2,1.3833,1.3933,1.3935,1.3809,8.034,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16335.71,16363.32,16126.29,16222.17,10085.5,10135.5,10022.799805,10093.299805,10093.290039,186679700
2014-03-20,0.5773,0.2,1.3779,1.3832,1.3845,1.3749,8.034,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16221.98,16353.98,16160.33,16331.05,10008.0,10085.5,9970.900391,10079.900391,10079.890625,253694900
2014-03-21,0.5773,0.2,1.3794,1.3779,1.3813,1.3767,8.034,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16332.69,16456.45,16290.79,16302.77,10094.799805,10157.5,10042.400391,10053.099609,10053.089844,442910600
2014-03-24,0.5773,0.2,1.3839,1.3792,1.3876,1.376,7.728,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16303.28,16380.51,16215.56,16276.69,10061.700195,10090.0,9868.700195,9913.099609,9913.089844,282607800
2014-03-25,0.5773,0.2,1.3827,1.3839,1.3848,1.375,7.728,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16279.2,16407.18,16279.2,16367.88,9939.799805,10035.200195,9885.599609,9990.5,9990.490234,267193000
2014-03-26,0.5773,0.2,1.3783,1.3827,1.3829,1.3777,7.728,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16370.71,16466.04,16268.99,16268.99,10029.0,10180.400391,9994.099609,10140.799805,10140.789063,279649200
2014-03-27,0.5773,0.2,1.374,1.3781,1.3798,1.3729,7.728,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16268.67,16300.94,16191.79,16264.23,10118.200195,10204.400391,10087.099609,10199.0,10198.989258,255552100
2014-03-28,0.5773,0.2,1.3753,1.374,1.3773,1.3705,7.728,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16267.77,16414.86,16267.77,16323.06,10239.799805,10341.900391,10208.799805,10328.900391,10328.889648,263012700
2014-03-31,0.5773,0.2,1.3771,1.3755,1.3807,1.3734,7.743,1053452.0,103.16,22649 ,22883.9,16950.6,5933.3,59.46,25.93,0.3675,16324.22,16480.85,16324.22,16457.66,10349.599609,10420.599609,10325.900391,10340.5,10340.489258,339242900
2014-04-01,0.604,0.9,1.3794,1.3769,1.3817,1.3767,7.743,1045077.0,102.34,22469 ,22975.9,17353.0,5622.9,59.63,24.47,0.4711,16458.05,16565.73,16457.6,16532.61,10368.099609,10487.599609,10359.5,10463.099609,10463.088867,310888300
2014-04-02,0.604,0.9,1.3767,1.3792,1.3821,1.3752,7.743,1045077.0,102.34,22469 ,22975.9,17353.0,5622.9,59.63,24.47,0.4711,16532.8,16588.19,16506.6,16573.0,10477.799805,10503.700195,10391.299805,10435.799805,10435.789063,237133600
2014-04-03,0.604,0.9,1.372,1.3768,1.3807,1.3699,7.743,1045077.0,102.34,22469 ,22975.9,17353.0,5622.9,59.63,24.47,0.4711,16572.36,16604.15,16527.6,16572.55,10462.200195,10644.400391,10451.5,10584.099609,10584.088867,337366400
2014-04-04,0.604,0.9,1.3703,1.3719,1.3732,1.3672,7.743,1045077.0,102.34,22469 ,22975.9,17353.0,5622.9,59.63,24.47,0.4711,16576.02,16631.63,16392.77,16412.71,10612.5,10705.099609,10572.299805,10677.200195,10677.189453,300098300
2014-04-07,0.604,0.9,1.3741,1.3696,1.3749,1.3689,7.635,1045077.0,102.34,22469 ,22975.9,17353.0,5622.9,59.63,24.47,0.4711,16414.15,16421.38,16244.01,16245.87,10594.099609,10678.200195,10561.299805,10606.200195,10606.189453,216044600
2014-04-08,0.604,0.9,1.3796,1.3741,1.3813,1.3737,7.635,1045077.0,102.34,22469 ,22975.9,17353.0,5622.9,59.63,24.47,0.4711,16245.16,16296.86,16180.28,16256.14,10611.400391,10626.599609,10384.099609,10480.5,10480.489258,335475500
