Date,Actividad(%),Activos,AdjClose,Births,Close,Close_DJ,Debt_per_capita,Defunciones,Euribor,GDP_Value,High,High_DJ,High_EUR,IPC,Low,Low_DJ,Low_EUR,Ocupados,Open,Open_DJ,Open_EUR,Parados,Paro(%),Percentage,Price_EUR,Total_debt
2005-02-14,57.38,20857.4,9584.990234,1277.0,9585.0,10791.13,8941.0,1061.0,2.31,0.9816,9592.200195,10853.8,1.2991,0.3,9559.400391,10722.63,1.2874,18736.1,9588.099609,10795.72,1.2879,2121.3,10.17,42.4,1.2963,393479.0
2005-02-15,57.38,20857.4,9634.290039,1277.0,9634.299805,10837.32,8941.0,1061.0,2.31,0.9816,9647.700195,10886.31,1.3054,0.3,9574.799805,10745.1,1.2954,18736.1,9579.0,10791.06,1.2976,2121.3,10.17,42.4,1.302,393479.0
2005-02-16,57.38,20857.4,9575.589844,1277.0,9575.599609,10834.88,8941.0,1061.0,2.31,0.9816,9619.799805,10889.78,1.3066,0.3,9540.200195,10746.21,1.2955,18736.1,9618.0,10832.03,1.3028,2121.3,10.17,42.4,1.3032,393479.0
2005-02-17,57.38,20857.4,9585.69043,1277.0,9585.700195,10754.26,8941.0,1061.0,2.31,0.9816,9638.5,10873.6,1.3091,0.3,9573.099609,10729.95,1.3014,18736.1,9584.5,10835.03,1.303,2121.3,10.17,42.4,1.307,393479.0
2005-02-18,57.38,20857.4,9570.089844,1277.0,9570.099609,10785.22,8941.0,1061.0,2.31,0.9816,9606.5,10854.98,1.3083,0.3,9557.099609,10682.29,1.3011,18736.1,9591.299805,10755.15,1.307,2121.3,10.17,42.4,1.3072,393479.0
2005-02-19,57.38,20857.4,9570.089844,1277.0,9570.099609,10785.22,8941.0,1061.0,2.31,0.9816,9606.5,10854.98,1.3083,0.3,9557.099609,10682.29,1.3011,18736.1,9591.299805,10755.15,1.307,2121.3,10.17,42.4,1.3072,393479.0
2005-02-20,57.38,20857.4,9570.089844,1277.0,9570.099609,10785.22,8941.0,1061.0,2.31,0.9816,9606.5,10854.98,1.3083,0.3,9557.099609,10682.29,1.3011,18736.1,9591.299805,10755.15,1.307,2121.3,10.17,42.4,1.3072,393479.0
2005-02-21,57.38,20857.4,9464.589844,1277.0,9464.599609,10785.22,8941.0,1061.0,2.31,0.9816,9596.299805,10854.98,1.3083,0.3,9453.799805,10682.29,1.3034,18736.1,9577.599609,10755.15,1.3048,2121.3,10.17,42.4,1.3063,393479.0
2005-02-22,57.38,20857.4,9350.290039,1277.0,9350.299805,10611.2,8941.0,1061.0,2.31,0.9816,9455.200195,10806.36,1.3264,0.3,9307.200195,10596.79,1.3054,18736.1,9448.299805,10783.38,1.3064,2121.3,10.17,42.4,1.3251,393479.0
2005-02-23,57.38,20857.4,9354.089844,1277.0,9354.099609,10673.79,8941.0,1061.0,2.31,0.9816,9357.400391,10735.42,1.3275,0.3,9261.400391,10583.64,1.3186,18736.1,9329.900391,10609.28,1.3254,2121.3,10.17,42.4,1.3213,393479.0
2005-02-24,57.38,20857.4,9352.589844,1277.0,9352.599609,10748.79,8941.0,1061.0,2.31,0.9816,9380.400391,10779.39,1.3272,0.3,9325.599609,10612.24,1.3175,18736.1,9377.200195,10672.24,1.3211,2121.3,10.17,42.4,1.3203,393479.0
2005-02-25,57.38,20857.4,9439.69043,1277.0,9439.700195,10841.6,8941.0,1061.0,2.31,0.9816,9444.599609,10871.53,1.3249,0.3,9402.299805,10698.32,1.3142,18736.1,9416.200195,10748.42,1.3196,2121.3,10.17,42.4,1.3243,393479.0
2005-02-26,57.38,20857.4,9439.69043,1277.0,9439.700195,10841.6,8941.0,1061.0,2.31,0.9816,9444.599609,10871.53,1.3249,0.3,9402.299805,10698.32,1.3142,18736.1,9416.200195,10748.42,1.3196,2121.3,10.17,42.4,1.3243,393479.0
2005-02-27,57.38,20857.4,9439.69043,1277.0,9439.700195,10841.6,8941.0,1061.0,2.31,0.9816,9444.599609,10871.53,1.3249,0.3,9402.299805,10698.32,1.3142,18736.1,9416.200195,10748.42,1.3196,2121.3,10.17,42.4,1.3243,393479.0
2005-02-28,57.38,20857.4,9390.990234,1277.0,9391.0,10766.23,8941.0,1061.0,2.31,0.9816,9467.099609,10877.07,1.3281,0.3,9380.900391,10709.41,1.3231,18736.1,9454.400391,10842.05,1.3244,2121.3,10.17,42.4,1.3237,393479.0
2005-03-01,57.38,20857.4,9472.290039,1277.0,9472.299805,10830.0,8941.0,1061.0,2.3348,0.9816,9476.0,10896.51,1.3234,0.8,9370.799805,10742.51,1.3167,18736.1,9372.200195,10769.04,1.3226,2121.3,10.17,42.4,1.3186,393479.0
2005-03-02,57.38,20857.4,9443.589844,1277.0,9443.599609,10811.97,8941.0,1061.0,2.3348,0.9816,9467.5,10896.66,1.319,0.8,9390.099609,10736.16,1.3087,18736.1,9464.599609,10825.68,1.3188,2121.3,10.17,42.4,1.3131,393479.0
2005-03-03,57.38,20857.4,9418.790039,1277.0,9418.799805,10833.03,8941.0,1061.0,2.3348,0.9816,9460.599609,10904.34,1.3168,0.8,9412.0,10744.14,1.3097,18736.1,9436.5,10812.27,1.3141,2121.3,10.17,42.4,1.311,393479.0
2005-03-04,57.38,20857.4,9537.990234,1277.0,9538.0,10940.55,8941.0,1061.0,2.3348,0.9816,9538.0,10996.93,1.326,0.8,9410.700195,10833.7,1.3089,18736.1,9411.900391,10834.51,1.311,2121.3,10.17,42.4,1.3241,393479.0
2005-03-05,57.38,20857.4,9537.990234,1277.0,9538.0,10940.55,8941.0,1061.0,2.3348,0.9816,9538.0,10996.93,1.326,0.8,9410.700195,10833.7,1.3089,18736.1,9411.900391,10834.51,1.311,2121.3,10.17,42.4,1.3241,393479.0
2005-03-06,57.38,20857.4,9537.990234,1277.0,9538.0,10940.55,8941.0,1061.0,2.3348,0.9816,9538.0,10996.93,1.326,0.8,9410.700195,10833.7,1.3089,18736.1,9411.900391,10834.51,1.311,2121.3,10.17,42.4,1.3241,393479.0
2005-03-07,57.38,20857.4,9545.890625,1277.0,9545.900391,10936.86,8941.0,1061.0,2.3348,0.9816,9581.799805,11027.15,1.3251,0.8,9525.0,10886.09,1.318,18736.1,9568.099609,10940.55,1.3241,2121.3,10.17,42.4,1.3209,393479.0
2005-03-08,57.38,20857.4,9480.19043,1277.0,9480.200195,10912.62,8941.0,1061.0,2.3348,0.9816,9541.900391,10996.56,1.3363,0.8,9480.200195,10863.4,1.3207,18736.1,9536.299805,10935.6,1.3211,2121.3,10.17,42.4,1.3344,393479.0
2005-03-09,57.38,20857.4,9410.290039,1277.0,9410.299805,10805.62,8941.0,1061.0,2.3348,0.9816,9527.400391,10949.2,1.3426,0.8,9410.299805,10768.66,1.3331,18736.1,9496.700195,10912.32,1.3342,2121.3,10.17,42.4,1.3388,393479.0
2005-03-10,57.38,20857.4,9319.390625,1277.0,9319.400391,10851.51,8941.0,1061.0,2.3348,0.9816,9366.799805,10907.45,1.3458,0.8,9296.900391,10757.36,1.337,18736.1,9365.799805,10806.28,1.3393,2121.3,10.17,42.4,1.3428,393479.0
2005-03-11,57.38,20857.4,9330.19043,1277.0,9330.200195,10774.36,8941.0,1061.0,2.3348,0.9816,9385.799805,10897.68,1.3482,0.8,9317.400391,10728.62,1.3392,18736.1,9370.700195,10845.3,1.3417,2121.3,10.17,42.4,1.3454,393479.0
2005-03-12,57.38,20857.4,9330.19043,1277.0,9330.200195,10774.36,8941.0,1061.0,2.3348,0.9816,9385.799805,10897.68,1.3482,0.8,9317.400391,10728.62,1.3392,18736.1,9370.700195,10845.3,1.3417,2121.3,10.17,42.4,1.3454,393479.0
2005-03-13,57.38,20857.4,9330.19043,1277.0,9330.200195,10774.36,8941.0,1061.0,2.3348,0.9816,9385.799805,10897.68,1.3482,0.8,9317.400391,10728.62,1.3392,18736.1,9370.700195,10845.3,1.3417,2121.3,10.17,42.4,1.3454,393479.0
2005-03-14,57.38,20857.4,9296.490234,1277.0,9296.5,10804.51,8941.0,1061.0,2.3348,0.9816,9360.900391,10859.12,1.3479,0.8,9280.400391,10709.26,1.3333,18736.1,9318.799805,10773.92,1.3459,2121.3,10.17,42.4,1.3371,393479.0
2005-03-15,57.38,20857.4,9354.69043,1277.0,9354.700195,10745.1,8941.0,1061.0,2.3348,0.9816,9359.200195,10884.76,1.3413,0.8,9306.799805,10716.87,1.3296,18736.1,9311.299805,10804.29,1.3371,2121.3,10.17,42.4,1.3308,393479.0
2005-03-16,57.38,20857.4,9201.19043,1277.0,9201.200195,10633.07,8941.0,1061.0,2.3348,0.9816,9337.400391,10764.16,1.3439,0.8,9192.200195,10569.3,1.3289,18736.1,9335.200195,10741.63,1.3306,2121.3,10.17,42.4,1.3421,393479.0
2005-03-17,57.38,20857.4,9235.790039,1277.0,9235.799805,10626.35,8941.0,1061.0,2.3348,0.9816,9260.900391,10707.86,1.3423,0.8,9158.0,10561.1,1.3342,18736.1,9197.900391,10633.3,1.3417,2121.3,10.17,42.4,1.3377,393479.0
2005-03-18,57.38,20857.4,9263.890625,1277.0,9263.900391,10629.67,8941.0,1061.0,2.3348,0.9816,9300.799805,10709.85,1.3388,0.8,9239.700195,10520.6,1.3264,18736.1,9254.400391,10627.83,1.3377,2121.3,10.17,42.4,1.3318,393479.0
2005-03-19,57.38,20857.4,9263.890625,1277.0,9263.900391,10629.67,8941.0,1061.0,2.3348,0.9816,9300.799805,10709.85,1.3388,0.8,9239.700195,10520.6,1.3264,18736.1,9254.400391,10627.83,1.3377,2121.3,10.17,42.4,1.3318,393479.0
2005-03-20,57.38,20857.4,9263.890625,1277.0,9263.900391,10629.67,8941.0,1061.0,2.3348,0.9816,9300.799805,10709.85,1.3388,0.8,9239.700195,10520.6,1.3264,18736.1,9254.400391,10627.83,1.3377,2121.3,10.17,42.4,1.3318,393479.0
2005-03-21,57.38,20857.4,9225.390625,1277.0,9225.400391,10565.39,8941.0,1061.0,2.3348,0.9816,9287.099609,10662.93,1.3317,0.8,9215.700195,10503.46,1.3139,18736.1,9236.900391,10629.9,1.3312,2121.3,10.17,42.4,1.3172,393479.0
2005-03-22,57.38,20857.4,9299.19043,1277.0,9299.200195,10470.51,8941.0,1061.0,2.3348,0.9816,9306.200195,10651.41,1.3228,0.8,9209.5,10446.78,1.3053,18736.1,9234.099609,10565.39,1.3157,2121.3,10.17,42.4,1.3087,393479.0
2005-03-23,57.38,20857.4,9252.089844,1277.0,9252.099609,10456.02,8941.0,1061.0,2.3348,0.9816,9277.099609,10558.51,1.3089,0.8,9196.799805,10384.34,1.2959,18736.1,9206.0,10470.58,1.3077,2121.3,10.17,42.4,1.2988,393479.0
2005-03-24,57.38,20857.4,9309.290039,1277.0,9309.299805,10442.87,8941.0,1061.0,2.3348,0.9816,9329.099609,10554.6,1.3035,0.8,9244.900391,10415.16,1.2932,18736.1,9265.200195,10457.06,1.299,2121.3,10.17,42.4,1.2941,393479.0
2005-03-25,57.38,20857.4,9309.290039,1277.0,9309.299805,10442.87,8941.0,1061.0,2.3348,0.9816,9329.099609,10554.6,1.2971,0.8,9244.900391,10415.16,1.2927,18736.1,9265.200195,10457.06,1.2943,2121.3,10.17,42.4,1.2958,393479.0
2005-03-26,57.38,20857.4,9309.290039,1277.0,9309.299805,10442.87,8941.0,1061.0,2.3348,0.9816,9329.099609,10554.6,1.2971,0.8,9244.900391,10415.16,1.2927,18736.1,9265.200195,10457.06,1.2943,2121.3,10.17,42.4,1.2958,393479.0
2005-03-27,57.38,20857.4,9309.290039,1277.0,9309.299805,10442.87,8941.0,1061.0,2.3348,0.9816,9329.099609,10554.6,1.2971,0.8,9244.900391,10415.16,1.2927,18736.1,9265.200195,10457.06,1.2943,2121.3,10.17,42.4,1.2958,393479.0
2005-03-28,57.38,20857.4,9309.290039,1277.0,9309.299805,10442.87,8941.0,1061.0,2.3348,0.9816,9329.099609,10554.6,1.2965,0.8,9244.900391,10415.16,1.2854,18736.1,9265.200195,10457.06,1.2961,2121.3,10.17,42.4,1.2889,393479.0
2005-03-29,57.38,20857.4,9324.089844,1277.0,9324.099609,10405.7,8941.0,1061.0,2.3348,0.9816,9331.200195,10565.46,1.2957,0.8,9234.099609,10351.76,1.2875,18736.1,9266.099609,10486.1,1.2889,2121.3,10.17,42.4,1.2921,393479.0
2005-03-30,57.38,20857.4,9280.089844,1277.0,9280.099609,10540.93,8941.0,1061.0,2.3348,0.9816,9305.099609,10564.8,1.2986,0.8,9245.5,10395.21,1.291,18736.1,9277.299805,10405.77,1.2927,2121.3,10.17,42.4,1.2923,393479.0
2005-03-31,57.38,20857.4,9258.790039,1277.0,9258.799805,10503.76,8941.0,1061.0,2.3348,0.9816,9355.799805,10586.15,1.302,0.8,9240.5,10448.19,1.291,18736.1,9333.700195,10541.59,1.2917,2121.3,10.17,42.4,1.2963,393479.0
2005-04-01,57.86,21129.7,9289.490234,1277.0,9289.5,10404.3,8941.0,1061.0,2.2651,0.8886,9338.299805,10600.56,1.306,1.4,9244.700195,10349.02,1.2869,19160.6,9254.700195,10504.57,1.296,1969.1,9.32,42.4,1.2908,393479.0
2005-04-02,57.86,21129.7,9289.490234,1277.0,9289.5,10404.3,8941.0,1061.0,2.2651,0.8886,9338.299805,10600.56,1.306,1.4,9244.700195,10349.02,1.2869,19160.6,9254.700195,10504.57,1.296,1969.1,9.32,42.4,1.2908,393479.0
2005-04-03,57.86,21129.7,9289.490234,1277.0,9289.5,10404.3,8941.0,1061.0,2.2651,0.8886,9338.299805,10600.56,1.306,1.4,9244.700195,10349.02,1.2869,19160.6,9254.700195,10504.57,1.296,1969.1,9.32,42.4,1.2908,393479.0
2005-04-04,57.86,21129.7,9205.990234,1277.0,9206.0,10421.14,8941.0,1061.0,2.2651,0.8886,9261.0,10496.44,1.2906,1.4,9164.299805,10307.64,1.2816,19160.6,9257.299805,10401.71,1.2881,1969.1,9.32,42.4,1.2849,393479.0
2005-04-05,57.86,21129.7,9298.089844,1277.0,9298.099609,10458.46,8941.0,1061.0,2.2651,0.8886,9304.299805,10530.14,1.2879,1.4,9239.299805,10372.59,1.2799,19160.6,9246.400391,10421.14,1.2853,1969.1,9.32,42.4,1.2858,393479.0
2005-04-06,57.86,21129.7,9382.089844,1277.0,9382.099609,10486.02,8941.0,1061.0,2.2651,0.8886,9382.099609,10557.18,1.2912,1.4,9316.599609,10434.22,1.2838,19160.6,9320.299805,10453.45,1.2857,1969.1,9.32,42.4,1.2872,393479.0
2005-04-07,57.86,21129.7,9392.390625,1277.0,9392.400391,10546.32,8941.0,1061.0,2.2651,0.8886,9407.099609,10589.99,1.2941,1.4,9335.0,10434.3,1.2844,19160.6,9377.0,10485.88,1.2872,1969.1,9.32,42.4,1.2855,393479.0
2005-04-08,57.86,21129.7,9385.790039,1277.0,9385.799805,10461.34,8941.0,1061.0,2.2651,0.8886,9442.200195,10584.6,1.2944,1.4,9369.700195,10445.31,1.2809,19160.6,9439.099609,10546.32,1.2853,1969.1,9.32,42.4,1.2938,393479.0
2005-04-09,57.86,21129.7,9385.790039,1277.0,9385.799805,10461.34,8941.0,1061.0,2.2651,0.8886,9442.200195,10584.6,1.2944,1.4,9369.700195,10445.31,1.2809,19160.6,9439.099609,10546.32,1.2853,1969.1,9.32,42.4,1.2938,393479.0
2005-04-10,57.86,21129.7,9385.790039,1277.0,9385.799805,10461.34,8941.0,1061.0,2.2651,0.8886,9442.200195,10584.6,1.2944,1.4,9369.700195,10445.31,1.2809,19160.6,9439.099609,10546.32,1.2853,1969.1,9.32,42.4,1.2938,393479.0
2005-04-11,57.86,21129.7,9334.790039,1277.0,9334.799805,10448.56,8941.0,1061.0,2.2651,0.8886,9355.700195,10530.58,1.3005,1.4,9311.200195,10393.36,1.2906,19160.6,9341.0,10462.08,1.2925,1969.1,9.32,42.4,1.2976,393479.0
2005-04-12,57.86,21129.7,9303.089844,1277.0,9303.099609,10507.97,8941.0,1061.0,2.2651,0.8886,9335.700195,10552.6,1.3018,1.4,9272.099609,10331.21,1.2864,19160.6,9334.0,10448.63,1.2973,1969.1,9.32,42.4,1.2923,393479.0
2005-04-13,57.86,21129.7,9373.890625,1277.0,9373.900391,10403.93,8941.0,1061.0,2.2651,0.8886,9377.200195,10567.38,1.2955,1.4,9348.900391,10355.16,1.2849,19160.6,9359.799805,10507.45,1.2917,1969.1,9.32,42.4,1.2917,393479.0
2005-04-14,57.86,21129.7,9364.490234,1277.0,9364.5,10278.75,8941.0,1061.0,2.2651,0.8886,9382.599609,10457.06,1.2923,1.4,9308.900391,10248.23,1.2767,19160.6,9316.799805,10403.71,1.2921,1969.1,9.32,42.4,1.2807,393479.0
2005-04-15,57.86,21129.7,9155.191406,1277.0,9155.200195,10087.51,8941.0,1061.0,2.2651,0.8886,9278.5,10311.26,1.2941,1.4,9155.200195,10059.36,1.2776,19160.6,9275.200195,10276.61,1.2799,1969.1,9.32,42.4,1.2917,393479.0
2005-04-16,57.86,21129.7,9155.191406,1277.0,9155.200195,10087.51,8941.0,1061.0,2.2651,0.8886,9278.5,10311.26,1.2941,1.4,9155.200195,10059.36,1.2776,19160.6,9275.200195,10276.61,1.2799,1969.1,9.32,42.4,1.2917,393479.0
2005-04-17,57.86,21129.7,9155.191406,1277.0,9155.200195,10087.51,8941.0,1061.0,2.2651,0.8886,9278.5,10311.26,1.2941,1.4,9155.200195,10059.36,1.2776,19160.6,9275.200195,10276.61,1.2799,1969.1,9.32,42.4,1.2917,393479.0
2005-04-18,57.86,21129.7,9025.791016,1277.0,9025.799805,10071.25,8941.0,1061.0,2.2651,0.8886,9054.799805,10183.5,1.3047,1.4,8938.900391,9961.52,1.2877,19160.6,9046.599609,10088.54,1.2914,1969.1,9.32,42.4,1.3016,393479.0
2005-04-19,57.86,21129.7,9046.191406,1277.0,9046.200195,10127.41,8941.0,1061.0,2.2651,0.8886,9073.599609,10220.21,1.3078,1.4,9021.0,10021.08,1.298,19160.6,9050.5,10071.55,1.302,1969.1,9.32,42.4,1.3057,393479.0
2005-04-20,57.86,21129.7,9016.59082,1277.0,9016.599609,10012.36,8941.0,1061.0,2.2651,0.8886,9093.799805,10232.34,1.3104,1.4,8997.700195,9978.74,1.2988,19160.6,9091.299805,10131.18,1.3054,1969.1,9.32,42.4,1.3085,393479.0
2005-04-21,57.86,21129.7,9018.691406,1277.0,9018.700195,10218.6,8941.0,1061.0,2.2651,0.8886,9077.400391,10250.3,1.3127,1.4,8968.799805,10032.16,1.3025,19160.6,8975.599609,10010.51,1.3091,1969.1,9.32,42.4,1.3054,393479.0
2005-04-22,57.86,21129.7,9096.391602,1277.0,9096.400391,10157.71,8941.0,1061.0,2.2651,0.8886,9115.900391,10266.48,1.3098,1.4,9068.5,10055.29,1.3022,19160.6,9108.900391,10216.68,1.3051,1969.1,9.32,42.4,1.3068,393479.0
2005-04-23,57.86,21129.7,9096.391602,1277.0,9096.400391,10157.71,8941.0,1061.0,2.2651,0.8886,9115.900391,10266.48,1.3098,1.4,9068.5,10055.29,1.3022,19160.6,9108.900391,10216.68,1.3051,1969.1,9.32,42.4,1.3068,393479.0
2005-04-24,57.86,21129.7,9096.391602,1277.0,9096.400391,10157.71,8941.0,1061.0,2.2651,0.8886,9115.900391,10266.48,1.3098,1.4,9068.5,10055.29,1.3022,19160.6,9108.900391,10216.68,1.3051,1969.1,9.32,42.4,1.3068,393479.0
2005-04-25,57.86,21129.7,9106.191406,1277.0,9106.200195,10242.47,8941.0,1061.0,2.2651,0.8886,9130.0,10305.87,1.3065,1.4,9047.5,10148.25,1.2954,19160.6,9050.5,10158.52,1.3064,1969.1,9.32,42.4,1.3001,393479.0
2005-04-26,57.86,21129.7,9083.691406,1277.0,9083.700195,10151.13,8941.0,1061.0,2.2651,0.8886,9122.299805,10298.85,1.3017,1.4,9062.299805,10108.79,1.2944,19160.6,9115.099609,10240.99,1.299,1969.1,9.32,42.4,1.299,393479.0
2005-04-27,57.86,21129.7,8984.991211,1277.0,8985.0,10198.8,8941.0,1061.0,2.2651,0.8886,9068.099609,10250.23,1.2994,1.4,8953.599609,10048.27,1.2904,19160.6,9066.799805,10150.32,1.2994,1969.1,9.32,42.4,1.2929,393479.0
2005-04-28,57.86,21129.7,8985.391602,1277.0,8985.400391,10070.37,8941.0,1061.0,2.2651,0.8886,9034.099609,10229.09,1.2944,1.4,8950.700195,10036.74,1.2881,19160.6,9015.5,10194.58,1.2925,1969.1,9.32,42.4,1.29,393479.0
2005-04-29,57.86,21129.7,9001.59082,1277.0,9001.599609,10192.51,8941.0,1061.0,2.2651,0.8886,9025.700195,10231.31,1.2982,1.4,8940.5,10021.23,1.2853,19160.6,8955.700195,10073.47,1.2898,1969.1,9.32,42.4,1.2873,393479.0
2005-04-30,57.86,21129.7,9001.59082,1277.0,9001.599609,10192.51,8941.0,1061.0,2.2651,0.8886,9025.700195,10231.31,1.2982,1.4,8940.5,10021.23,1.2853,19160.6,8955.700195,10073.47,1.2898,1969.1,9.32,42.4,1.2873,393479.0
2005-05-01,57.86,21129.7,9001.59082,1277.0,9001.599609,10192.51,8941.0,1061.0,2.1933,0.8886,9025.700195,10231.31,1.2982,1.4,8940.5,10021.23,1.2853,19160.6,8955.700195,10073.47,1.2898,1969.1,9.32,42.4,1.2873,393479.0
2005-05-02,57.86,21129.7,9119.891602,1277.0,9119.900391,10251.7,8941.0,1061.0,2.1933,0.8886,9139.700195,10309.86,1.2877,0.2,9020.099609,10149.06,1.2837,19160.6,9027.900391,10192.0,1.2862,1969.1,9.32,42.4,1.2864,393479.0
2005-05-03,57.86,21129.7,9168.290039,1277.0,9168.299805,10256.95,8941.0,1061.0,2.1933,0.8886,9168.299805,10327.37,1.2917,0.2,9083.200195,10169.39,1.2826,19160.6,9094.5,10251.04,1.2853,1969.1,9.32,42.4,1.2868,393479.0
2005-05-04,57.86,21129.7,9195.69043,1277.0,9195.700195,10384.64,8941.0,1061.0,2.1933,0.8886,9196.0,10412.2,1.2974,0.2,9120.799805,10239.95,1.2867,19160.6,9168.700195,10255.25,1.2871,1969.1,9.32,42.4,1.2946,393479.0
2005-05-05,57.86,21129.7,9235.490234,1277.0,9235.5,10340.38,8941.0,1061.0,2.1933,0.8886,9244.900391,10447.08,1.2992,0.2,9211.599609,10276.75,1.2925,19160.6,9232.700195,10384.49,1.2952,1969.1,9.32,42.4,1.2959,393479.0
2005-05-06,57.86,21129.7,9263.089844,1277.0,9263.099609,10345.4,8941.0,1061.0,2.1933,0.8886,9273.099609,10454.4,1.2967,0.2,9201.599609,10300.7,1.281,19160.6,9224.400391,10339.71,1.296,1969.1,9.32,42.4,1.2837,393479.0
2005-05-07,57.86,21129.7,9263.089844,1277.0,9263.099609,10345.4,8941.0,1061.0,2.1933,0.8886,9273.099609,10454.4,1.2967,0.2,9201.599609,10300.7,1.281,19160.6,9224.400391,10339.71,1.296,1969.1,9.32,42.4,1.2837,393479.0
2005-05-08,57.86,21129.7,9263.089844,1277.0,9263.099609,10345.4,8941.0,1061.0,2.1933,0.8886,9273.099609,10454.4,1.2967,0.2,9201.599609,10300.7,1.281,19160.6,9224.400391,10339.71,1.296,1969.1,9.32,42.4,1.2837,393479.0
2005-05-09,57.86,21129.7,9223.490234,1277.0,9223.5,10384.34,8941.0,1061.0,2.1933,0.8886,9250.599609,10416.56,1.2878,0.2,9205.799805,10288.95,1.2789,19160.6,9245.599609,10345.4,1.2817,1969.1,9.32,42.4,1.2868,393479.0
2005-05-10,57.86,21129.7,9146.09082,1277.0,9146.099609,10281.11,8941.0,1061.0,2.1933,0.8886,9241.700195,10389.96,1.2893,0.2,9144.799805,10230.35,1.2814,19160.6,9241.700195,10382.94,1.2866,1969.1,9.32,42.4,1.2883,393479.0
2005-05-11,57.86,21129.7,9149.891602,1277.0,9149.900391,10300.25,8941.0,1061.0,2.1933,0.8886,9188.599609,10355.31,1.2915,0.2,9121.900391,10172.86,1.2777,19160.6,9140.0,10272.91,1.2881,1969.1,9.32,42.4,1.2804,393479.0
2005-05-12,57.86,21129.7,9213.089844,1277.0,9213.099609,10189.48,8941.0,1061.0,2.1933,0.8886,9224.599609,10357.37,1.2816,0.2,9176.900391,10155.86,1.2664,19160.6,9188.299805,10299.74,1.2805,1969.1,9.32,42.4,1.267,393479.0
2005-05-13,57.86,21129.7,9222.490234,1277.0,9222.5,10140.12,8941.0,1061.0,2.1933,0.8886,9222.5,10268.85,1.2691,0.2,9136.200195,10062.76,1.2611,19160.6,9144.700195,10188.23,1.2673,1969.1,9.32,42.4,1.2618,393479.0
2005-05-14,57.86,21129.7,9222.490234,1277.0,9222.5,10140.12,8941.0,1061.0,2.1933,0.8886,9222.5,10268.85,1.2691,0.2,9136.200195,10062.76,1.2611,19160.6,9144.700195,10188.23,1.2673,1969.1,9.32,42.4,1.2618,393479.0
2005-05-15,57.86,21129.7,9222.490234,1277.0,9222.5,10140.12,8941.0,1061.0,2.1933,0.8886,9222.5,10268.85,1.2691,0.2,9136.200195,10062.76,1.2611,19160.6,9144.700195,10188.23,1.2673,1969.1,9.32,42.4,1.2618,393479.0
2005-05-16,57.86,21129.7,9217.69043,1277.0,9217.700195,10252.29,8941.0,1061.0,2.1933,0.8886,9242.200195,10274.39,1.2651,0.2,9193.700195,10118.32,1.258,19160.6,9222.0,10139.61,1.2626,1969.1,9.32,42.4,1.2635,393479.0
2005-05-17,57.86,21129.7,9213.290039,1277.0,9213.299805,10331.88,8941.0,1061.0,2.1933,0.8886,9240.200195,10357.3,1.2666,0.2,9193.599609,10175.81,1.2592,19160.6,9238.299805,10247.49,1.2628,1969.1,9.32,42.4,1.2605,393479.0
2005-05-18,57.86,21129.7,9364.19043,1277.0,9364.200195,10464.45,8941.0,1061.0,2.1933,0.8886,9364.200195,10518.17,1.2692,0.2,9241.799805,10329.37,1.2586,19160.6,9241.799805,10323.19,1.2612,1969.1,9.32,42.4,1.2679,393479.0
2005-05-19,57.86,21129.7,9400.089844,1277.0,9400.099609,10493.19,8941.0,1061.0,2.1933,0.8886,9411.5,10538.71,1.2692,0.2,9361.900391,10394.39,1.2605,19160.6,9386.599609,10464.45,1.2675,1969.1,9.32,42.4,1.2643,393479.0
2005-05-20,57.86,21129.7,9368.490234,1277.0,9368.5,10471.91,8941.0,1061.0,2.1933,0.8886,9407.099609,10535.24,1.2656,0.2,9368.5,10400.6,1.2536,19160.6,9403.700195,10492.75,1.2637,1969.1,9.32,42.4,1.2559,393479.0
2005-05-21,57.86,21129.7,9368.490234,1277.0,9368.5,10471.91,8941.0,1061.0,2.1933,0.8886,9407.099609,10535.24,1.2656,0.2,9368.5,10400.6,1.2536,19160.6,9403.700195,10492.75,1.2637,1969.1,9.32,42.4,1.2559,393479.0
2005-05-22,57.86,21129.7,9368.490234,1277.0,9368.5,10471.91,8941.0,1061.0,2.1933,0.8886,9407.099609,10535.24,1.2656,0.2,9368.5,10400.6,1.2536,19160.6,9403.700195,10492.75,1.2637,1969.1,9.32,42.4,1.2559,393479.0
2005-05-23,57.86,21129.7,9396.990234,1277.0,9397.0,10523.56,8941.0,1061.0,2.1933,0.8886,9416.700195,10589.92,1.2599,0.2,9372.599609,10438.36,1.2534,19160.6,9408.900391,10472.8,1.2544,1969.1,9.32,42.4,1.2578,393479.0
2005-05-24,57.86,21129.7,9372.390625,1277.0,9372.400391,10503.68,8941.0,1061.0,2.1933,0.8886,9414.700195,10550.24,1.2632,0.2,9338.900391,10433.78,1.2556,19160.6,9403.700195,10522.68,1.2569,1969.1,9.32,42.4,1.2579,393479.0
2005-05-25,57.86,21129.7,9351.290039,1277.0,9351.299805,10457.8,8941.0,1061.0,2.1933,0.8886,9375.900391,10516.17,1.262,0.2,9333.0,10396.46,1.2549,19160.6,9354.299805,10503.17,1.2577,1969.1,9.32,42.4,1.2603,393479.0
