Date,IPC,Open,High,Low,Close,AdjClose,GDP_Value,Euribor,Price_EUR,Open_EUR,High_EUR,Low_EUR,Open_DJ,High_DJ,Low_DJ,Close_DJ,Total_debt,Percentage,Debt_per_capita,Defunciones,Births,Activos,Ocupados,Parados,Actividad(%),Paro(%)
2014-10-30,0.5,10304.599609,10340.299805,9994.799805,10263.700195,10263.689453,0.8592,0.3376,1.2613,1.2631,1.264,1.2547,16968.14,17223.96,16920.76,17195.42,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-10-31,0.5,10448.400391,10513.299805,10324.799805,10477.799805,10477.789063,0.8592,0.3376,1.2525,1.2612,1.2618,1.2485,17208.78,17395.54,17208.78,17390.52,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-01,0.5,10448.400391,10513.299805,10324.799805,10477.799805,10477.789063,0.8592,0.3347,1.2525,1.2612,1.2618,1.2485,17208.78,17395.54,17208.78,17390.52,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-02,0.5,10448.400391,10513.299805,10324.799805,10477.799805,10477.789063,0.8592,0.3347,1.2525,1.2612,1.2618,1.2485,17208.78,17395.54,17208.78,17390.52,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-03,-0.1,10454.299805,10508.799805,10333.299805,10374.400391,10374.389648,0.8592,0.3347,1.2483,1.2515,1.2517,1.2441,17390.9,17410.65,17339.85,17366.24,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-04,-0.1,10361.0,10455.200195,10140.5,10154.400391,10154.389648,0.8592,0.3347,1.2546,1.2483,1.2578,1.2481,17368.81,17397.23,17278.36,17383.84,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-05,-0.1,10246.599609,10310.599609,10131.200195,10276.900391,10276.889648,0.8592,0.3347,1.2486,1.2546,1.2568,1.2457,17385.76,17486.59,17385.76,17484.53,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-06,-0.1,10242.700195,10463.299805,10175.299805,10261.799805,10261.789063,0.8592,0.3347,1.2375,1.2487,1.2535,1.2365,17491.66,17560.31,17440.35,17554.47,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-07,-0.1,10291.0,10311.5,10017.5,10126.299805,10126.289063,0.8592,0.3347,1.2454,1.2376,1.2471,1.2359,17558.58,17575.33,17493.37,17573.93,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-08,-0.1,10291.0,10311.5,10017.5,10126.299805,10126.289063,0.8592,0.3347,1.2454,1.2376,1.2471,1.2359,17558.58,17575.33,17493.37,17573.93,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-09,-0.1,10291.0,10311.5,10017.5,10126.299805,10126.289063,0.8592,0.3347,1.2454,1.2376,1.2471,1.2359,17558.58,17575.33,17493.37,17573.93,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-10,-0.1,10103.900391,10282.400391,10052.200195,10273.0,10272.989258,0.8592,0.3347,1.2421,1.2452,1.251,1.2417,17568.98,17621.87,17547.51,17613.74,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-11,-0.1,10319.799805,10418.400391,10296.099609,10338.799805,10338.789063,0.8592,0.3347,1.2475,1.2421,1.25,1.2394,17615.64,17638.21,17584.94,17614.9,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-12,-0.1,10307.0,10342.599609,10136.400391,10157.299805,10157.289063,0.8592,0.3347,1.2439,1.2476,1.2499,1.2418,17604.75,17626.71,17536.17,17612.2,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-13,-0.1,10207.599609,10252.299805,10044.200195,10140.400391,10140.389648,0.8592,0.3347,1.2477,1.2439,1.2492,1.2426,17618.69,17705.48,17583.88,17652.79,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-14,-0.1,10192.299805,10195.099609,10056.799805,10148.0,10147.989258,0.8592,0.3347,1.2523,1.2477,1.2548,1.2399,17653.11,17664.15,17613.2,17634.74,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-15,-0.1,10192.299805,10195.099609,10056.799805,10148.0,10147.989258,0.8592,0.3347,1.2523,1.2477,1.2548,1.2399,17653.11,17664.15,17613.2,17634.74,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-16,-0.1,10192.299805,10195.099609,10056.799805,10148.0,10147.989258,0.8592,0.3347,1.2523,1.2477,1.2548,1.2399,17653.11,17664.15,17613.2,17634.74,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-17,-0.1,10061.099609,10336.299805,10040.900391,10309.0,10308.989258,0.8592,0.3347,1.245,1.2526,1.2578,1.2444,17631.85,17675.07,17606.81,17647.75,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-18,-0.1,10320.099609,10466.299805,10296.299805,10432.900391,10432.889648,0.8592,0.3347,1.2537,1.245,1.2546,1.2442,17643.09,17735.71,17642.03,17687.82,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-19,-0.1,10395.799805,10451.799805,10328.900391,10376.799805,10376.789063,0.8592,0.3347,1.2554,1.2537,1.26,1.2512,17685.51,17712.26,17624.5,17685.73,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-20,-0.1,10351.5,10351.5,10132.200195,10209.200195,10209.189453,0.8592,0.3347,1.254,1.2555,1.2576,1.2504,17677.32,17720.44,17603.89,17719.0,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-21,-0.1,10225.599609,10542.5,10209.0,10520.799805,10520.789063,0.8592,0.3347,1.239,1.2541,1.2571,1.2376,17721.02,17894.83,17721.02,17810.06,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-22,-0.1,10225.599609,10542.5,10209.0,10520.799805,10520.789063,0.8592,0.3347,1.239,1.2541,1.2571,1.2376,17721.02,17894.83,17721.02,17810.06,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-23,-0.1,10225.599609,10542.5,10209.0,10520.799805,10520.789063,0.8592,0.3347,1.239,1.2541,1.2571,1.2376,17721.02,17894.83,17721.02,17810.06,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-24,-0.1,10558.700195,10715.099609,10528.799805,10642.5,10642.489258,0.8592,0.3347,1.2443,1.2376,1.2445,1.2357,17812.63,17855.27,17793.19,17817.9,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-25,-0.1,10621.900391,10792.299805,10609.400391,10699.599609,10699.588867,0.8592,0.3347,1.2475,1.2443,1.2487,1.2401,17819.05,17854.73,17790.89,17814.94,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-26,-0.1,10723.200195,10736.400391,10610.099609,10647.0,10646.989258,0.8592,0.3347,1.2506,1.2475,1.2532,1.2443,17812.25,17833.76,17791.16,17827.75,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-27,-0.1,10660.400391,10745.400391,10629.099609,10727.599609,10727.588867,0.8592,0.3347,1.2467,1.2506,1.2524,1.2464,17812.25,17833.76,17791.16,17827.75,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-28,-0.1,10722.299805,10772.200195,10656.5,10770.700195,10770.689453,0.8592,0.3347,1.2452,1.2468,1.2492,1.2427,17830.55,17893.42,17807.78,17828.24,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-29,-0.1,10722.299805,10772.200195,10656.5,10770.700195,10770.689453,0.8592,0.3347,1.2452,1.2468,1.2492,1.2427,17830.55,17893.42,17807.78,17828.24,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-11-30,-0.1,10722.299805,10772.200195,10656.5,10770.700195,10770.689453,0.8592,0.3347,1.2452,1.2468,1.2492,1.2427,17830.55,17893.42,17807.78,17828.24,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-01,-0.6,10700.599609,10757.599609,10648.200195,10672.799805,10672.789063,0.8592,0.3285,1.247,1.2456,1.2507,1.2419,17827.27,17827.27,17726.55,17776.8,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-02,-0.6,10701.099609,10763.0,10653.200195,10749.200195,10749.189453,0.8592,0.3285,1.2383,1.2471,1.2478,1.2377,17778.85,17897.05,17778.85,17879.55,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-03,-0.6,10776.099609,10903.099609,10754.900391,10875.900391,10875.889648,0.8592,0.3285,1.2311,1.2382,1.2391,1.23,17880.9,17924.15,17855.59,17912.62,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-04,-0.6,10902.700195,10928.299805,10587.0,10619.900391,10619.889648,0.8592,0.3285,1.2379,1.2313,1.2458,1.2282,17910.02,17937.96,17814.81,17900.1,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-05,-0.6,10756.400391,10906.099609,10718.099609,10900.700195,10900.689453,0.8592,0.3285,1.2285,1.238,1.2393,1.2271,17903.05,17991.19,17903.05,17958.79,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-06,-0.6,10756.400391,10906.099609,10718.099609,10900.700195,10900.689453,0.8592,0.3285,1.2285,1.238,1.2393,1.2271,17903.05,17991.19,17903.05,17958.79,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-07,-0.6,10756.400391,10906.099609,10718.099609,10900.700195,10900.689453,0.8592,0.3285,1.2285,1.238,1.2393,1.2271,17903.05,17991.19,17903.05,17958.79,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-08,-0.6,10864.599609,10919.299805,10805.200195,10805.200195,10805.189453,0.8592,0.3285,1.2317,1.2278,1.2344,1.2246,17954.94,17960.56,17804.28,17852.48,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-09,-0.6,10704.299805,10707.299805,10461.200195,10461.599609,10461.588867,0.8592,0.3285,1.2375,1.2317,1.2448,1.2292,17847.37,17847.37,17629.57,17801.2,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-10,-0.6,10536.299805,10593.299805,10347.200195,10396.900391,10396.889648,0.8592,0.3285,1.2448,1.2374,1.2449,1.2361,17797.99,17797.99,17508.1,17533.15,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-11,-0.6,10397.400391,10505.799805,10322.700195,10431.799805,10431.789063,0.8592,0.3285,1.2411,1.2448,1.2496,1.237,17534.3,17758.51,17534.3,17596.34,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-12,-0.6,10358.200195,10407.5,10127.5,10145.0,10144.989258,0.8592,0.3285,1.2462,1.2413,1.2487,1.2384,17590.05,17590.05,17280.83,17280.83,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-13,-0.6,10358.200195,10407.5,10127.5,10145.0,10144.989258,0.8592,0.3285,1.2462,1.2413,1.2487,1.2384,17590.05,17590.05,17280.83,17280.83,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-14,-0.6,10358.200195,10407.5,10127.5,10145.0,10144.989258,0.8592,0.3285,1.2462,1.2413,1.2487,1.2384,17590.05,17590.05,17280.83,17280.83,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-15,-0.6,10149.599609,10268.200195,9900.299805,9903.900391,9903.890625,0.8592,0.3285,1.2437,1.2462,1.2485,1.2414,17285.74,17403.54,17115.28,17180.84,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-16,-0.6,9954.200195,10095.099609,9661.0,10081.900391,10081.890625,0.8592,0.3285,1.2511,1.2437,1.2571,1.2433,17173.07,17427.44,17067.59,17068.87,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-17,-0.6,9990.700195,10100.5,9916.900391,10049.5,10049.490234,0.8592,0.3285,1.2343,1.2512,1.2517,1.2322,17069.16,17389.3,17069.16,17356.87,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-18,-0.6,10218.0,10391.299805,10167.200195,10391.299805,10391.289063,0.8592,0.3285,1.2286,1.2342,1.2353,1.2265,17367.85,17778.4,17367.85,17778.15,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-19,-0.6,10483.400391,10500.099609,10186.700195,10363.599609,10363.588867,0.8592,0.3285,1.2228,1.2288,1.2305,1.2222,17778.02,17874.03,17746.55,17804.8,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-20,-0.6,10483.400391,10500.099609,10186.700195,10363.599609,10363.588867,0.8592,0.3285,1.2228,1.2288,1.2305,1.2222,17778.02,17874.03,17746.55,17804.8,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-21,-0.6,10483.400391,10500.099609,10186.700195,10363.599609,10363.588867,0.8592,0.3285,1.2228,1.2288,1.2305,1.2222,17778.02,17874.03,17746.55,17804.8,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-22,-0.6,10387.5,10458.0,10294.900391,10371.0,10370.989258,0.8592,0.3285,1.2231,1.2226,1.2273,1.2216,17812.25,17962.78,17812.25,17959.44,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-23,-0.6,10380.200195,10477.700195,10314.400391,10477.700195,10477.689453,0.8592,0.3285,1.2172,1.2231,1.2247,1.2165,17971.51,18069.22,17970.16,18024.17,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-24,-0.6,10456.099609,10495.900391,10437.799805,10481.799805,10481.789063,0.8592,0.3285,1.2195,1.2172,1.2222,1.217,18035.73,18086.24,18027.78,18030.21,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-25,-0.6,10456.099609,10495.900391,10437.799805,10481.799805,10481.789063,0.8592,0.3285,1.2222,1.2195,1.2256,1.2186,18035.73,18086.24,18027.78,18030.21,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-26,-0.6,10456.099609,10495.900391,10437.799805,10481.799805,10481.789063,0.8592,0.3285,1.2176,1.2224,1.2228,1.2168,18035.73,18086.24,18027.78,18030.21,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-27,-0.6,10456.099609,10495.900391,10437.799805,10481.799805,10481.789063,0.8592,0.3285,1.2176,1.2224,1.2228,1.2168,18035.73,18086.24,18027.78,18030.21,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-28,-0.6,10456.099609,10495.900391,10437.799805,10481.799805,10481.789063,0.8592,0.3285,1.2176,1.2224,1.2228,1.2168,18035.73,18086.24,18027.78,18030.21,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-29,-0.6,10427.799805,10446.299805,10216.200195,10394.200195,10394.189453,0.8592,0.3285,1.2152,1.2182,1.2221,1.2142,18046.58,18073.04,18021.57,18038.23,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-30,-0.6,10365.400391,10365.400391,10269.400391,10279.200195,10279.189453,0.8592,0.3285,1.2157,1.2151,1.2188,1.2123,18035.02,18035.02,17959.7,17983.07,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2014-12-31,-0.6,10260.200195,10305.799805,10253.5,10279.5,10279.489258,0.8592,0.3285,1.2098,1.2155,1.2172,1.2096,17987.66,18043.22,17820.88,17823.07,1084846.0,105.1,23355.0,1084,1171.0,23026.8,17569.1,5457.7,59.77,23.7
2015-01-01,-0.6,10260.200195,10305.799805,10253.5,10279.5,10279.489258,1.1476,0.2982,1.2104,1.21,1.2107,1.2094,17987.66,18043.22,17820.88,17823.07,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-02,-1.6,10386.700195,10440.299805,10232.299805,10350.799805,10350.789063,1.1476,0.2982,1.2003,1.2106,1.2111,1.2001,17823.07,17951.78,17731.3,17832.99,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-03,-1.6,10386.700195,10440.299805,10232.299805,10350.799805,10350.789063,1.1476,0.2982,1.2003,1.2106,1.2111,1.2001,17823.07,17951.78,17731.3,17832.99,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-04,-1.6,10386.700195,10440.299805,10232.299805,10350.799805,10350.789063,1.1476,0.2982,1.2003,1.2106,1.2111,1.2001,17823.07,17951.78,17731.3,17832.99,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-05,-1.6,10267.200195,10390.799805,9977.799805,9993.299805,9993.290039,1.1476,0.2982,1.1934,1.2003,1.2008,1.1883,17821.3,17821.3,17475.93,17501.65,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-06,-1.6,10040.700195,10060.799805,9871.099609,9871.099609,9871.089844,1.1476,0.2982,1.1889,1.1933,1.1969,1.1884,17504.18,17581.05,17262.37,17371.64,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-07,-1.6,9937.299805,10051.200195,9836.400391,9891.400391,9891.390625,1.1476,0.2982,1.1839,1.1892,1.1898,1.1803,17374.78,17597.08,17374.78,17584.52,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-08,-1.6,10053.200195,10143.0,9970.299805,10115.0,10114.990234,1.1476,0.2982,1.1793,1.1839,1.1848,1.1753,17591.97,17916.04,17591.97,17907.87,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-09,-1.6,10080.0,10080.0,9610.099609,9719.0,9718.990234,1.1476,0.2982,1.1841,1.1793,1.1848,1.1763,17911.02,17915.32,17686.09,17737.37,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-10,-1.6,10080.0,10080.0,9610.099609,9719.0,9718.990234,1.1476,0.2982,1.1841,1.1793,1.1848,1.1763,17911.02,17915.32,17686.09,17737.37,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-11,-1.6,10080.0,10080.0,9610.099609,9719.0,9718.990234,1.1476,0.2982,1.1841,1.1793,1.1848,1.1763,17911.02,17915.32,17686.09,17737.37,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-12,-1.6,9805.5,9882.099609,9682.099609,9797.5,9797.490234,1.1476,0.2982,1.1834,1.1838,1.1871,1.1786,17742.05,17793.88,17571.58,17640.84,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-13,-1.6,9762.400391,9996.099609,9757.299805,9966.0,9965.990234,1.1476,0.2982,1.1772,1.1833,1.186,1.1753,17645.02,17923.01,17498.23,17613.68,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-14,-1.6,9801.700195,10013.799805,9778.900391,9846.0,9845.990234,1.1476,0.2982,1.1789,1.1772,1.1846,1.1726,17609.06,17609.06,17264.9,17427.09,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-15,-1.6,9953.099609,10008.900391,9646.400391,9982.5,9982.490234,1.1476,0.2982,1.1631,1.1789,1.1795,1.157,17436.3,17517.41,17298.04,17320.71,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-16,-1.6,9948.599609,10060.200195,9882.099609,10038.900391,10038.890625,1.1476,0.2982,1.157,1.1633,1.165,1.1462,17320.0,17528.37,17243.55,17511.57,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-17,-1.6,9948.599609,10060.200195,9882.099609,10038.900391,10038.890625,1.1476,0.2982,1.157,1.1633,1.165,1.1462,17320.0,17528.37,17243.55,17511.57,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-18,-1.6,9948.599609,10060.200195,9882.099609,10038.900391,10038.890625,1.1476,0.2982,1.157,1.1633,1.165,1.1462,17320.0,17528.37,17243.55,17511.57,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-19,-1.6,10091.299805,10193.799805,10036.700195,10157.5,10157.489258,1.1476,0.2982,1.1606,1.1551,1.1641,1.1545,17320.0,17528.37,17243.55,17511.57,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-20,-1.6,10194.900391,10332.299805,10186.700195,10283.900391,10283.889648,1.1476,0.2982,1.1551,1.1606,1.1616,1.154,17516.96,17588.7,17346.73,17515.23,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-21,-1.6,10325.0,10340.299805,10147.0,10335.299805,10335.289063,1.1476,0.2982,1.161,1.1553,1.1677,1.1542,17509.96,17599.58,17396.04,17554.28,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-22,-1.6,10382.200195,10560.900391,10339.599609,10510.599609,10510.588867,1.1476,0.2982,1.1366,1.161,1.1648,1.1317,17557.29,17840.89,17482.54,17813.98,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-23,-1.6,10604.900391,10693.0,10532.400391,10581.5,10581.489258,1.1476,0.2982,1.1208,1.1366,1.1374,1.1114,17812.5,17812.5,17667.53,17672.6,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-24,-1.6,10604.900391,10693.0,10532.400391,10581.5,10581.489258,1.1476,0.2982,1.1208,1.1366,1.1374,1.1114,17812.5,17812.5,17667.53,17672.6,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-25,-1.6,10604.900391,10693.0,10532.400391,10581.5,10581.489258,1.1476,0.2982,1.1208,1.1366,1.1374,1.1114,17812.5,17812.5,17667.53,17672.6,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-26,-1.6,10502.599609,10716.900391,10451.0,10696.099609,10696.088867,1.1476,0.2982,1.1239,1.1186,1.1297,1.1099,17668.11,17696.36,17567.6,17678.7,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-27,-1.6,10669.5,10707.099609,10528.099609,10598.900391,10598.889648,1.1476,0.2982,1.1381,1.1237,1.1423,1.1224,17638.53,17638.53,17288.31,17387.21,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-28,-1.6,10676.599609,10687.0,10395.599609,10456.900391,10456.889648,1.1476,0.2982,1.1288,1.1382,1.1385,1.1276,17402.91,17484.41,17189.0,17191.37,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-29,-1.6,10391.200195,10513.099609,10320.799805,10507.599609,10507.588867,1.1476,0.2982,1.132,1.1287,1.1369,1.1261,17195.29,17433.13,17136.3,17416.85,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-30,-1.6,10562.599609,10581.599609,10336.099609,10403.299805,10403.289063,1.1476,0.2982,1.1288,1.1321,1.1366,1.1279,17416.85,17419.9,17156.82,17164.95,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-01-31,-1.6,10562.599609,10581.599609,10336.099609,10403.299805,10403.289063,1.1476,0.2982,1.1288,1.1321,1.1366,1.1279,17416.85,17419.9,17156.82,17164.95,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-02-01,-1.6,10562.599609,10581.599609,10336.099609,10403.299805,10403.289063,1.1476,0.2551,1.1288,1.1321,1.1366,1.1279,17416.85,17419.9,17156.82,17164.95,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-02-02,0.2,10396.599609,10401.0,10136.400391,10328.099609,10328.088867,1.1476,0.2551,1.1342,1.1284,1.1364,1.128,17169.99,17367.68,17037.76,17361.04,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-02-03,0.2,10426.799805,10634.200195,10414.599609,10598.200195,10598.189453,1.1476,0.2551,1.1481,1.1343,1.1534,1.1313,17369.97,17670.76,17369.97,17666.4,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-02-04,0.2,10620.900391,10688.0,10497.400391,10577.799805,10577.789063,1.1476,0.2551,1.1347,1.1482,1.1486,1.1317,17664.99,17782.22,17603.21,17673.02,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-02-05,0.2,10451.700195,10535.5,10388.900391,10535.5,10535.489258,1.1476,0.2551,1.1477,1.1345,1.15,1.1304,17677.26,17889.58,17677.26,17884.88,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-02-06,0.2,10547.099609,10606.799805,10497.5,10573.099609,10573.088867,1.1476,0.2551,1.1315,1.1477,1.1488,1.1313,17881.54,17951.09,17764.4,17824.29,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
2015-02-07,0.2,10547.099609,10606.799805,10497.5,10573.099609,10573.088867,1.1476,0.2551,1.1315,1.1477,1.1488,1.1313,17881.54,17951.09,17764.4,17824.29,1113661.0,103.3,23981.0,1157,1151.0,22899.4,17454.8,5444.6,59.45,23.78
